# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,25,-20,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,25,-20,0,0.01,-250,-2.47292,16.628,0.029686,3.84616,15.2941,3.61047,18.9045,0.0830847,0.647862,0.498921,0.496002
3,25,-20,0,0.01,-500,-9.43064,71.2727,5.13211,18.8589,79.8474,-8.12786,71.7195,0.306163,2.64114,2.0614,2.05961
4,25,-20,0,0.01,-750,-20.8654,164.101,17.3476,45.8267,193.971,-10.128,183.843,0.67297,5.95927,4.66814,4.66647
5,25,-20,0,0.01,-1000,-36.6763,294.6,36.7646,85.072,357.972,-17.174,340.798,1.1802,10.5753,8.31623,8.31424
6,25,-20,0,250,-0.01,24.4799,-4.76915,8.6995,-1.45995,22.9877,0.911537,23.8993,-1.02082,-0.0816276,-0.826382,-0.829455
7,25,-20,0,250,-250,23.4201,10.8517,8.17538,1.36541,40.2332,-0.257958,39.9753,-1.01386,0.608311,-0.339027,-0.342218
8,25,-20,0,250,-500,13.7645,73.5321,12.7636,15.2688,108.368,-10.252,98.1157,-0.769456,2.85685,1.49514,1.49331
9,25,-20,0,250,-750,-2.06832,171.509,28.0138,39.6118,222.938,-12.2332,210.705,-0.208183,6.2568,4.24106,4.23936
10,25,-20,0,250,-1000,-21.5665,304.237,49.0344,76.4948,383.942,-19.1302,364.812,0.534377,10.8838,7.88892,7.88689
11,25,-20,0,500,-0.01,101.343,-17.4833,43.2766,-3.24802,113.061,-18.6755,94.3853,-4.11456,-0.275639,-3.19273,-3.19469
12,25,-20,0,500,-250,101.589,-21.2005,42.7566,-1.63119,112.867,-18.8212,94.0462,-4.14112,-0.343985,-3.48743,-3.48931
13,25,-20,0,500,-500,96.9784,48.6712,44.267,9.00146,189.727,-19.1705,170.557,-4.09064,2.49194,-1.29728,-1.29943
14,25,-20,0,500,-750,83.9685,160.748,51.0896,34.8222,316.882,-20.0067,296.875,-3.84477,6.50446,1.87224,1.87028
15,25,-20,0,500,-1000,60.455,305.686,66.9265,74.3393,481.57,-25.4451,456.125,-3.21233,11.4861,5.88938,5.88726
16,25,-20,0,750,-0.01,229.174,-38.3833,105.113,-6.96888,265.267,-33.3652,231.902,-9.21132,-0.584024,-6.89802,-6.89998
17,25,-20,0,750,-250,229.601,-43.3314,104.771,-5.17578,265.988,-33.3074,232.68,-9.25827,-0.735086,-7.24959,-7.25157
18,25,-20,0,750,-500,226.316,-10.1739,107.516,3.15597,306.55,-33.9846,272.566,-9.23652,0.796737,-6.40708,-6.40916
19,25,-20,0,750,-750,219.662,116.457,110.213,23.3079,450.492,-35.2776,415.214,-9.17069,5.72004,-2.7352,-2.73744
20,25,-20,0,750,-1000,203.691,277.12,119.42,59.8313,635.395,-40.3151,595.08,-8.91033,11.4701,1.74685,1.74442
21,25,-20,0,1000,-0.01,407.401,-66.3873,194.773,-11.9184,481.067,-58.1409,422.926,-16.2979,-0.941817,-11.8775,-11.8797
22,25,-20,0,1000,-250,408.292,-59.8543,194.196,-10.0953,495.014,-57.9386,437.076,-16.3662,-0.376484,-11.8678,-11.8701
23,25,-20,0,1000,-500,405.202,-74.0224,198.948,-1.90882,495.141,-58.3688,436.772,-16.3494,-1.10369,-13.3595,-13.3618
24,25,-20,0,1000,-750,399.643,35.5712,203.023,16.745,617.953,-60.3378,557.615,-16.3282,3.47111,-9.72371,-9.72629
25,25,-20,0,1000,-1000,391.482,212.991,206.279,43.96,820.82,-61.8337,758.986,-16.2578,10.2337,-4.83806,-4.84084
26,25,-20,2.5,0.01,-0.01,-1.74336,-1.83061,-3.76352,-1.06492,-8.82084,-0.910769,-9.73161,0.0620117,-0.0397213,-0.0159657,-0.0154694
27,25,-20,2.5,0.01,-250,-2.74048,28.5138,-3.55698,3.4,25.7179,-3.97311,21.7448,0.0974473,0.841833,0.859974,0.860262
28,25,-20,2.5,0.01,-500,-10.0324,65.9495,-1.02278,16.16,65.5392,-9.69993,55.8393,0.338508,2.49622,2.02109,2.02078
