# Design Points of Design of Experiments
# Custom
# ,P28 - (B1_P1) h1 (degree) ,P29 - (B2_P1) h2 (degree) ,P30 - Vx (km hr^-1) ,P31 - n1 (rev min^-1) ,P32 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P28,P29,P30,P31,P32,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,27.5,-22.5,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,27.5,-22.5,0,0.01,-250,-2.806,18.8321,0.274052,5.20993,18.6721,2.87068,21.5427,0.104117,0.769556,0.62041,0.617572
3,27.5,-22.5,0,0.01,-500,-10.8432,79.5255,7.14662,24.9208,94.2318,-8.68501,85.5468,0.389893,3.13795,2.50804,2.50648
4,27.5,-22.5,0,0.01,-750,-23.8379,182.864,22.6023,59.0154,226.767,-12.3313,214.436,0.851721,7.09257,5.65521,5.65359
5,27.5,-22.5,0,0.01,-1000,-41.7687,328.39,46.7613,108.603,417.724,-21.0276,396.697,1.48885,12.6035,10.06,10.0579
6,27.5,-22.5,0,250,-0.01,27.0831,-4.95731,11.2615,-1.82236,27.3652,-0.327976,27.0372,-1.21084,-0.0924952,-0.960579,-0.96355
7,27.5,-22.5,0,250,-250,26.147,13.835,10.7317,1.91632,48.7595,-1.60123,47.1582,-1.21482,0.769951,-0.35148,-0.354622
8,27.5,-22.5,0,250,-500,15.4088,84.2795,16.4746,20.4095,128.784,-11.2058,117.578,-0.921613,3.47166,1.87867,1.87702
9,27.5,-22.5,0,250,-750,-1.88583,194.245,35.8288,50.738,262.737,-14.7154,248.022,-0.235385,7.56605,5.30828,5.30663
10,27.5,-22.5,0,250,-1000,-22.8944,343.412,62.6458,96.8182,451.902,-23.483,428.419,0.655396,13.1512,9.91626,9.91412
11,27.5,-22.5,0,500,-0.01,111.635,-18.3159,53.5462,-4.15976,130.856,-20.7101,110.146,-4.88585,-0.326884,-3.82007,-3.8218
12,27.5,-22.5,0,500,-250,112.973,-18.3922,52.458,-1.78312,134.833,-20.7867,114.046,-4.95187,-0.267476,-3.99451,-3.99629
13,27.5,-22.5,0,500,-500,108.415,61.8763,55.1615,11.7776,226.823,-21.3142,205.509,-4.91892,3.20245,-1.30459,-1.30653
14,27.5,-22.5,0,500,-750,93.8805,185.79,65.3194,44.763,374.243,-23.7797,350.464,-4.63982,7.94958,2.52606,2.52417
15,27.5,-22.5,0,500,-1000,67.8783,348.507,84.1924,95.5331,566.781,-30.5997,536.181,-3.87428,13.9585,7.45569,7.45345
16,27.5,-22.5,0,750,-0.01,252.5,-39.2994,127.594,-8.7736,305.678,-38.5603,267.118,-10.9522,-0.651788,-8.26371,-8.26553
17,27.5,-22.5,0,750,-250,254.244,-42.5749,127.028,-6.32084,308.852,-38.9185,269.933,-11.0501,-0.768534,-8.56487,-8.56675
18,27.5,-22.5,0,750,-500,251.247,4.52888,130.22,4.93694,366.942,-39.9547,326.987,-11.0523,1.4167,-7.26095,-7.26298
19,27.5,-22.5,0,750,-750,244.705,148.26,134.797,30.5676,536.462,-41.8752,494.586,-11.0193,7.41595,-2.66024,-2.66253
20,27.5,-22.5,0,750,-1000,227.784,323.111,149.051,77.3517,750.304,-47.8004,702.504,-10.7704,14.1396,2.41551,2.41292
21,27.5,-22.5,0,1000,-0.01,449.384,-67.0298,236.105,-15.9634,554.554,-67.105,487.449,-19.4194,-0.993767,-14.2791,-14.2815
22,27.5,-22.5,0,1000,-250,451.228,-66.2349,236.091,-13.159,565.462,-67.7076,497.755,-19.5459,-0.711618,-14.7161,-14.7185
23,27.5,-22.5,0,1000,-500,448.452,-58.3349,240.266,-0.143298,590.358,-69.0125,521.345,-19.543,-0.628019,-15.0957,-15.0982
24,27.5,-22.5,0,1000,-750,443.914,69.0314,245.096,21.854,736.488,-70.5786,665.909,-19.5765,5.05195,-10.9846,-10.9874
25,27.5,-22.5,0,1000,-1000,435.848,269.463,251.459,57.3321,976.2,-73.473,902.727,-19.5574,13.2708,-4.58779,-4.59086
26,27.5,-22.5,2.5,0.01,-0.01,-1.70956,-1.79975,-3.74991,-1.04262,-8.71886,-0.953565,-9.67243,0.0680856,-0.0452713,-0.0150204,-0.0144877
27,27.5,-22.5,2.5,0.01,-250,-3.70512,16.1051,-2.99418,1.73448,9.71964,-3.27091,6.44874,0.139593,0.702401,0.519444,0.519525
28,27.5,-22.5,2.5,0.01,-500,-11.3625,77.614,-0.796369,17.4457,76.7405,-9.42957,67.3109,0.412745,3.09939,2.40443,2.40401
29,27.5,-22.5,2.5,0.01,-750,-24.3765,182.337,8.99746,48.1272,200.975,-19.0335,181.941,0.874824,7.09301,5.61541,5.61432
30,27.5,-22.5,2.5,0.01,-1000,-42.25,329.568,26.9144,94.0747,383.397,-31.4707,351.926,1.50942,12.6461,10.1025,10.1006
31,27.5,-22.5,2.5,250,-0.01,25.0338,-6.60192,4.76389,-3.38831,16.3269,-7.07821,9.24867,-1.15318,-0.129206,-0.82971,-0.829823
32,27.5,-22.5,2.5,250,-250,24.6119,9.73434,3.49998,-0.833946,34.5984,-8.06887,26.5295,-1.16228,0.634295,-0.412974,-0.413185
33,27.5,-22.5,2.5,250,-500,14.1201,82.537,8.39305,12.5367,110.832,-13.4688,97.363,-0.865936,3.42431,1.85898,1.85839
34,27.5,-22.5,2.5,250,-750,-3.04216,193.793,21.6276,40.3805,237.559,-22.6912,214.868,-0.180636,7.55437,5.24051,5.23934
35,27.5,-22.5,2.5,250,-1000,-23.9676,344.291,42.3973,83.0563,418.448,-35.0429,383.405,0.707919,13.1685,9.84325,9.84129
36,27.5,-22.5,2.5,500,-0.01,111.683,-20.9496,38.9399,-6.88467,109.238,-23.0264,86.212,-4.87419,-0.366918,-3.55025,-3.55102
37,27.5,-22.5,2.5,500,-250,111.81,-19.7037,37.9903,-4.52306,114.877,-23.7242,91.153,-4.91127,-0.300304,-3.87768,-3.87851
38,27.5,-22.5,2.5,500,-500,106.684,57.8324,39.6139,6.0991,200.444,-27.0055,173.439,-4.85848,3.07655,-1.37813,-1.37919
39,27.5,-22.5,2.5,500,-750,91.6155,184.312,47.0757,34.8363,343.506,-33.8475,309.658,-4.54836,7.9085,2.52908,2.52758
40,27.5,-22.5,2.5,500,-1000,65.6569,349.143,63.664,80.1863,530.917,-44.1577,486.759,-3.77244,13.9572,7.51351,7.51136
41,27.5,-22.5,2.5,750,-0.01,251.941,-42.1222,106.436,-10.4962,276.309,-48.2172,228.091,-10.9402,-0.676062,-7.98584,-7.98745
42,27.5,-22.5,2.5,750,-250,253.986,-44.8163,104.623,-8.49902,279.377,-48.6667,230.71,-11.0427,-0.795565,-8.31817,-8.31983
43,27.5,-22.5,2.5,750,-500,251.631,-0.964752,105.394,-0.107561,332.811,-50.571,282.239,-11.0436,1.2212,-7.58548,-7.58725
44,27.5,-22.5,2.5,750,-750,243.438,143.283,109.59,22.2862,497.111,-55.1776,441.934,-10.9724,7.26007,-2.82159,-2.82365
45,27.5,-22.5,2.5,750,-1000,225.505,321.003,122.245,64.2938,707.131,-63.9685,643.162,-10.6782,14.0715,2.35434,2.35172
46,27.5,-22.5,2.5,1000,-0.01,449.705,-68.6811,206.894,-18.9045,516.297,-81.3551,434.942,-19.4245,-0.963169,-13.9579,-13.9604
47,27.5,-22.5,2.5,1000,-250,452.42,-67.1795,205.192,-16.0597,528.656,-81.8817,446.774,-19.5679,-0.664328,-14.3352,-14.3379
48,27.5,-22.5,2.5,1000,-500,449.998,-64.7645,206.506,-4.24075,546.92,-83.9532,462.967,-19.566,-0.838621,-15.3627,-15.3654
49,27.5,-22.5,2.5,1000,-750,445.161,65.0893,209.211,12.701,690.078,-87.2439,602.834,-19.5792,4.91654,-11.3635,-11.3665
50,27.5,-22.5,2.5,1000,-1000,434.667,264.071,215.779,46.752,923.607,-92.717,830.89,-19.5042,13.0989,-4.77127,-4.77453
51,27.5,-22.5,5,0.01,-0.01,-7.35791,-8.61809,-26.7017,-3.39679,-47.4551,1.29026,-46.1648,0.269817,-0.205651,0.182835,0.183754
52,27.5,-22.5,5,0.01,-250,-10.104,6.3845,-19.17,-5.46922,-30.1661,-2.67864,-32.8447,0.372256,0.503033,0.439817,0.440403
53,27.5,-22.5,5,0.01,-500,-16.1457,60.8065,-12.9378,5.83206,31.1941,-8.35252,22.8416,0.594834,2.69726,1.97551,1.97577
54,27.5,-22.5,5,0.01,-750,-27.6138,168.783,-12.9004,25.3563,140.094,-18.2423,121.852,1.00555,6.78685,5.22458,5.2242
55,27.5,-22.5,5,0.01,-1000,-45.6851,316.876,-6.39861,64.0685,304.515,-32.244,272.271,1.64635,12.3763,9.63586,9.6345
56,27.5,-22.5,5,250,-0.01,12.2575,-12.0344,-10.434,-1.34426,-15.0912,-7.18912,-22.2803,-0.743038,-0.284161,-0.570683,-0.570071
57,27.5,-22.5,5,250,-250,8.37897,1.4436,-4.19364,-5.92461,-2.59615,-11.8996,-14.4958,-0.614359,0.329602,-0.145893,-0.145581
58,27.5,-22.5,5,250,-500,5.77218,63.3702,-4.43536,1.09548,58.932,-14.3169,44.6151,-0.527249,2.93369,1.62958,1.62959
59,27.5,-22.5,5,250,-750,-7.91643,180.805,-2.87474,18.3071,173.53,-23.1842,150.345,0.0479902,7.27315,5.0887,5.08807
60,27.5,-22.5,5,250,-1000,-27.7036,332.153,6.93915,54.0363,338.705,-37.1252,301.58,0.881204,12.9216,9.53742,9.53588
61,27.5,-22.5,5,500,-0.01,98.5258,-27.8183,17.5656,-11.3647,62.8812,-25.5925,37.2887,-4.55811,-0.542735,-3.41325,-3.41364
62,27.5,-22.5,5,500,-250,99.1961,-26.6368,15.7021,-9.26657,68.0469,-26.6514,41.3955,-4.60649,-0.521665,-3.37618,-3.37664
63,27.5,-22.5,5,500,-500,99.1133,37.6952,11.7233,-3.63817,135.077,-28.8497,106.227,-4.64876,2.40898,-1.71717,-1.71787
64,27.5,-22.5,5,500,-750,85.1513,169.478,13.5951,13.6297,268.859,-36.4735,232.386,-4.32757,7.51538,2.37166,2.37041
65,27.5,-22.5,5,500,-1000,59.6406,335.775,26.1521,48.5414,443.51,-48.8625,394.648,-3.53755,13.619,7.44342,7.44139
66,27.5,-22.5,5,750,-0.01,246.322,-51.5796,64.7971,-19.9426,207.434,-52.4978,154.937,-10.7932,-0.920078,-7.77043,-7.77195
67,27.5,-22.5,5,750,-250,247.335,-47.1665,63.1156,-16.4333,219.19,-53.6342,165.556,-10.8675,-0.80433,-7.52003,-7.52163
68,27.5,-22.5,5,750,-500,247.888,-14.5684,60.0038,-12.5561,257.729,-54.8999,202.829,-10.9245,0.728564,-7.69964,-7.70139
69,27.5,-22.5,5,750,-750,237.232,125.598,62.9132,4.30362,408.383,-61.3634,347.02,-10.7842,6.69359,-3.13763,-3.13981
70,27.5,-22.5,5,750,-1000,216.932,305.666,70.7961,36.8272,605.296,-70.9957,534.3,-10.3814,13.6319,2.03527,2.03245
71,27.5,-22.5,5,1000,-0.01,449.445,-82.0289,144.147,-28.1137,426.356,-88.2197,338.137,-19.3958,-1.33247,-13.4979,-13.5007
72,27.5,-22.5,5,1000,-250,450.704,-68.1258,141.358,-25.225,448.617,-88.9884,359.628,-19.4684,-0.570978,-13.167,-13.1699
73,27.5,-22.5,5,1000,-500,448.776,-72.4744,141.135,-17.635,458.843,-90.8504,367.992,-19.4913,-1.07231,-15.3347,-15.3377
74,27.5,-22.5,5,1000,-750,442.395,47.4971,142.805,-4.512,586.368,-95.552,490.816,-19.4618,4.29681,-11.807,-11.8104
75,27.5,-22.5,5,1000,-1000,429.229,245.404,148.7,22.4932,807.554,-103.119,704.435,-19.3177,12.4917,-5.32006,-5.32392
76,27.5,-22.5,7.5,0.01,-0.01,-16.3506,-19.7336,-46.0063,-5.22667,-87.0027,-19.3207,-106.323,0.614778,-0.469853,0.138887,0.14816
77,27.5,-22.5,7.5,0.01,-250,-17.9331,-14.2753,-44.4539,-6.11483,-82.2085,-20.6185,-102.827,0.669723,-0.161621,0.000652712,0.0098955
78,27.5,-22.5,7.5,0.01,-500,-27.1369,46.9398,-40.5457,2.977,-22.0902,-30.2641,-52.3544,0.998756,2.44181,1.78931,1.79784
79,27.5,-22.5,7.5,0.01,-750,-35.5516,142.768,-27.7607,11.1105,80.1349,-38.4801,41.6549,1.31508,6.15202,4.48071,4.48886
80,27.5,-22.5,7.5,0.01,-1000,-50.9091,292.429,-29.1847,36.6592,228.748,-51.3248,177.424,1.86396,11.7911,8.98975,8.99717
81,27.5,-22.5,7.5,250,-0.01,-5.80284,-18.4916,-32.0448,-7.01623,-64.7728,-27.7225,-92.4953,0.0387433,-0.478857,-0.192178,-0.182902
82,27.5,-22.5,7.5,250,-250,-9.32328,-21.2189,-27.1247,-9.89822,-67.3214,-30.5587,-97.8802,0.175489,-0.479222,-0.282898,-0.27372
83,27.5,-22.5,7.5,250,-500,-16.5547,45.77,-18.6642,-8.27584,-1.43362,-39.1143,-40.5479,0.473931,2.47552,1.96553,1.97407
84,27.5,-22.5,7.5,250,-750,-18.0163,155.357,-18.2471,2.3856,108.551,-43.6512,64.8997,0.510265,6.75111,4.67507,4.68317
85,27.5,-22.5,7.5,250,-1000,-31.6401,310.513,-17.4524,26.8455,264.645,-57.2953,207.35,1.0532,12.5107,8.99235,8.99947
86,27.5,-22.5,7.5,500,-0.01,75.3665,-39.9297,3.10296,-21.7787,4.62958,-47.5334,-42.9038,-3.8638,-0.85889,-3.1244,-3.1161
87,27.5,-22.5,7.5,500,-250,71.1402,-41.5865,5.26421,-17.6032,7.50852,-50.7379,-43.2294,-3.76647,-1.02115,-2.80971,-2.80162
88,27.5,-22.5,7.5,500,-500,75.9746,18.1982,-2.79735,-13.7004,70.9192,-52.7459,18.1733,-3.97242,1.74123,-1.33213,-1.32434
89,27.5,-22.5,7.5,500,-750,70.6296,136.579,-5.76391,-1.42313,191.638,-58.0376,133.601,-3.8386,6.61035,1.85148,1.85874
90,27.5,-22.5,7.5,500,-1000,48.7286,312.376,4.23949,17.0499,359.854,-71.8603,287.994,-3.11142,13.0432,7.21213,7.21844
91,27.5,-22.5,7.5,750,-0.01,226.282,-62.8258,37.6902,-28.3228,143.703,-75.7641,67.9393,-10.3142,-1.20049,-7.61625,-7.60941
92,27.5,-22.5,7.5,750,-250,226.465,-57.3234,35.3987,-24.5573,153.504,-76.7928,76.7111,-10.3707,-0.980957,-6.86874,-6.86202
93,27.5,-22.5,7.5,750,-500,227.486,-25.8539,32.6107,-23.1682,190.311,-79.0573,111.254,-10.4349,0.399812,-6.89808,-6.89157
94,27.5,-22.5,7.5,750,-750,224.293,89.9592,26.8844,-7.78896,314.948,-83.9694,230.979,-10.4318,5.53129,-3.82495,-3.81893
95,27.5,-22.5,7.5,750,-1000,206.442,280.426,29.1052,11.966,507.486,-94.0305,413.456,-10.0476,12.9699,1.65344,1.65875
96,27.5,-22.5,7.5,1000,-0.01,434.768,-95.0848,101.317,-39.1517,348.061,-113.65,234.411,-19.0603,-1.67657,-13.8257,-13.8205
97,27.5,-22.5,7.5,1000,-250,433.235,-78.932,100.241,-36.7208,369.878,-115.381,254.497,-19.0861,-0.767324,-12.5401,-12.535
98,27.5,-22.5,7.5,1000,-500,435.337,-81.3467,97.3929,-32.2124,380.047,-117.207,262.841,-19.1931,-1.271,-14.3374,-14.3325
99,27.5,-22.5,7.5,1000,-750,434.773,18.7245,91.3459,-21.2405,485.441,-120.472,364.97,-19.2653,3.2898,-12.097,-12.0924
100,27.5,-22.5,7.5,1000,-1000,419.143,214.043,94.892,1.4386,694.726,-129.788,564.938,-19.0343,11.5263,-5.86269,-5.85877
101,27.5,-22.5,10,0.01,-0.01,-31.322,-34.6386,-66.7092,-11.8089,-149.022,-15.2262,-164.248,1.2026,-0.831429,0.43638,0.444825
102,27.5,-22.5,10,0.01,-250,-30.387,-36.2475,-68.5478,-10.6565,-148.14,-15.2739,-163.414,1.16696,-0.886393,0.125282,0.133435
103,27.5,-22.5,10,0.01,-500,-40.5038,23.3561,-63.1909,-5.9245,-95.7262,-25.0354,-120.762,1.52539,1.95635,1.74836,1.75603
104,27.5,-22.5,10,0.01,-750,-52.772,117.75,-55.9023,6.96424,1.83937,-37.1225,-35.2831,1.96386,5.70071,4.33197,4.33936
105,27.5,-22.5,10,0.01,-1000,-63.2278,257.816,-47.8194,21.0026,145.844,-48.1493,97.695,2.35149,10.9299,7.95394,7.96058
106,27.5,-22.5,10,250,-0.01,-21.8975,-27.6888,-50.8619,-19.132,-125.976,-23.6022,-149.579,0.71689,-0.718006,-0.0367713,-0.0277942
107,27.5,-22.5,10,250,-250,-24.3706,-40.1316,-48.306399999999996,-20.9132,-136.554,-26.3014,-162.855,0.799752,-1.11207,-0.267653,-0.258727
108,27.5,-22.5,10,250,-500,-28.0124,13.6777,-42.6901,-17.8547,-81.9393,-33.5051,-115.444,0.926504,1.53082,1.26256,1.27104
109,27.5,-22.5,10,250,-750,-34.8088,125.864,-44.7321,-0.217062,28.3892,-45.5756,-17.1864,1.18063,6.21695,4.07523,4.08253
110,27.5,-22.5,10,250,-1000,-40.9583,279.77,-35.915,7.96548,183.732,-54.5557,129.176,1.41533,11.9397,8.29344,8.30009
111,27.5,-22.5,10,500,-0.01,53.8275,-48.6081,-22.6432,-30.0667,-61.894,-42.0991,-103.993,-3.11867,-1.10766,-2.47727,-2.46898
112,27.5,-22.5,10,500,-250,44.8932,-53.0048,-14.2294,-29.9664,-65.5859,-47.4362,-113.022,-2.82219,-1.38454,-1.96257,-1.95461
113,27.5,-22.5,10,500,-500,33.3641,-9.80851,-7.59147,-29.9414,-22.5199,-55.0735,-77.5934,-2.4047,0.762797,-1.03855,-1.03116
114,27.5,-22.5,10,500,-750,26.3206,101.457,-10.6322,-19.0221,88.6656,-63.3928,25.2728,-2.14351,5.50646,2.52793,2.53458
115,27.5,-22.5,10,500,-1000,27.7018,275.106,-12.8273,-3.96406,261.953,-69.1379,192.815,-2.23312,12.1109,6.88883,6.89478
116,27.5,-22.5,10,750,-0.01,192.113,-78.7517,16.4659,-39.0597,59.4301,-72.695,-13.265,-9.33673,-1.60075,-7.0041,-6.99772
117,27.5,-22.5,10,750,-250,191.981,-69.84,15.1209,-33.924,73.5739,-74.7594,-1.1855,-9.40267,-1.22133,-6.1163,-6.11011
118,27.5,-22.5,10,750,-500,191.677,-50.0224,11.6086,-32.3472,97.0027,-77.2913,19.7114,-9.45293,-0.418272,-6.31877,-6.3129
119,27.5,-22.5,10,750,-750,199.984,57.8269,0.792714,-22.0808,216.001,-80.1898,135.812,-9.73938,4.46462,-3.49525,-3.48973
120,27.5,-22.5,10,750,-1000,187.749,233.049,-3.96916,-1.51199,394.004,-89.3881,304.616,-9.45568,11.6231,0.768727,0.773498
121,27.5,-22.5,10,1000,-0.01,405.637,-110.392,68.0611,-49.7583,258.619,-112.076,146.544,-18.3438,-2.04898,-13.5357,-13.5313
