# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,22.5,-27.5,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,22.5,-27.5,0,0.01,-250,-4.11283,24.0211,0.710931,8.59359,25.8551,2.10933,27.9644,0.120439,1.09554,0.895378,0.892447
3,22.5,-27.5,0,0.01,-500,-16.4364,99.8357,10.9838,41.2454,126.822,-10.7988,116.023,0.472679,4.46,3.6084,3.60668
4,22.5,-27.5,0,0.01,-750,-36.7945,227.818,33.5061,99.3873,304.564,-17.8447,286.719,1.05484,10.0751,8.06271,8.06074
5,22.5,-27.5,0,0.01,-1000,-64.9246,407.317,68.2994,182.208,558.717,-31.0458,527.671,1.85863,17.9079,14.2692,14.2663
6,22.5,-27.5,0,250,-0.01,22.0093,-4.11151,6.49203,-1.19055,19.6281,0.962373,20.5905,-0.858229,-0.120432,-0.699361,-0.702304
7,22.5,-27.5,0,250,-250,17.5199,23.5406,6.73351,6.76066,50.8863,-0.971039,49.9153,-0.777199,1.24096,0.326582,0.323439
8,22.5,-27.5,0,250,-500,-1.86066,107.001,20.8647,37.4475,152.244,-12.8064,139.438,-0.205207,4.89791,3.4051,3.40332
9,22.5,-27.5,0,250,-750,-28.7182,238.891,46.0743,93.2896,324.754,-19.8443,304.91,0.71102,10.6769,8.11487,8.11282
10,22.5,-27.5,0,250,-1000,-56.1005,418.329,84.9312,171.772,575.996,-33.3512,542.645,1.63815,18.6211,14.2634,14.2605
