# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,30,-20,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,30,-20,0,0.01,-250,-2.24992,16.4895,0.114897,3.77966,15.3544,3.50087,18.8553,0.0934007,0.644711,0.504835,0.501857
3,30,-20,0,0.01,-500,-8.55034,70.8631,5.51061,18.5459,80.3285,-8.23939,72.0891,0.340405,2.63435,2.08965,2.0879
4,30,-20,0,0.01,-750,-18.8871,163.348,18.2296,45.1215,195.223,-10.2294,184.994,0.745133,5.94943,4.7384,4.7367
5,30,-20,0,0.01,-1000,-33.1951,293.51,38.3671,83.8551,360.446,-17.4036,343.043,1.30557,10.5657,8.45485,8.45276
6,30,-20,0,250,-0.01,29.603,-5.75209,13.885,-2.35106,30.8001,-0.861877,29.9382,-1.41372,-0.0807025,-1.10218,-1.10533
7,30,-20,0,250,-250,29.5103,7.90873,13.2082,0.494314,46.7617,-1.73029,45.0314,-1.44374,0.542551,-0.684267,-0.687478
8,30,-20,0,250,-500,22.8106,71.412,16.5593,13.8464,117.831,-11.3288,106.502,-1.29353,2.85337,1.09615,1.09424
9,30,-20,0,250,-750,8.59152,170.329,31.5754,37.8998,234.384,-13.12,221.264,-0.747797,6.29226,3.88728,3.88555
10,30,-20,0,250,-1000,-8.73655,303.673,54.5579,73.5113,398.653,-19.9769,378.676,0.0615085,10.935,7.60364,7.60155
11,30,-20,0,500,-0.01,121.544,-21.6054,67.5245,-6.10046,147.973,-24.2965,123.677,-5.72673,-0.287987,-4.44207,-4.44421
12,30,-20,0,500,-250,123.273,-32.5615,63.7213,-2.92609,139.274,-23.5888,115.685,-5.81084,-0.599939,-4.7228,-4.72492
13,30,-20,0,500,-500,121.866,38.7915,64.1799,5.71684,217.608,-23.4884,194.12,-5.83554,2.29114,-2.67452,-2.67677
14,30,-20,0,500,-750,114.181,152.391,72.3478,26.8748,352.603,-24.0593,328.544,-5.75953,6.43111,0.390871,0.38885
15,30,-20,0,500,-1000,97.2535,298.753,87.0031,65.2136,523.026,-29.6201,493.406,-5.36456,11.5108,4.32262,4.32039
16,30,-20,0,750,-0.01,272.779,-45.9492,159.437,-9.75406,346.758,-45.3307,301.427,-12.814,-0.540299,-9.6703,-9.6726
17,30,-20,0,750,-250,275.788,-58.8652,153.113,-8.70739,335.682,-43.9544,291.728,-12.9355,-0.902488,-10.2477,-10.2498
18,30,-20,0,750,-500,275.44,-33.0967,153.862,-0.18531,369.278,-44.7495,324.529,-12.953,0.231221,-9.23097,-9.23326
19,30,-20,0,750,-750,273.223,96.0616,156.899,15.1361,514.896,-45.9339,468.962,-13.0272,5.32721,-5.80178,-5.80426
20,30,-20,0,750,-1000,266.725,259.803,165.498,43.8876,708.99,-49.2891,659.701,-13.0568,11.3063,-1.54787,-1.55046
