# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,25,-22.5,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,25,-22.5,0,0.01,-250,-2.93802,18.8896,0.234678,5.25166,18.6123,2.67448,21.2868,0.0978365,0.770653,0.616117,0.613294
3,25,-22.5,0,0.01,-500,-11.3613,79.7071,6.93986,25.0673,93.889,-8.47372,85.4153,0.367636,3.13952,2.48428,2.4827
4,25,-22.5,0,0.01,-750,-24.9959,183.239,22.0922,59.3358,225.903,-12.3069,213.596,0.804249,7.09464,5.59085,5.58917
5,25,-22.5,0,0.01,-1000,-43.7934,329.022,45.8019,109.175,416.141,-20.8987,395.243,1.4061,12.6067,9.93524,9.93299
6,25,-22.5,0,250,-0.01,24.6314,-4.56318,8.59521,-1.50906,23.2567,0.196397,23.4531,-1.02522,-0.0920195,-0.82062,-0.823551
7,25,-22.5,0,250,-250,22.8699,14.7547,8.32609,2.49112,44.9316,-1.20775,43.7238,-1.00495,0.784601,-0.188898,-0.191965
8,25,-22.5,0,250,-500,10.8788,84.9264,15.9708,20.2847,124.223,-10.7608,113.462,-0.678085,3.45812,2.05354,2.05188
9,25,-22.5,0,250,-750,-7.86075,194.927,33.1353,52.1268,256.078,-14.297,241.781,0.0139752,7.54953,5.47206,5.47038
10,25,-22.5,0,250,-1000,-29.6352,343.432,59.4409,98.4056,443.644,-22.9329,420.711,0.8435,13.1183,10.0166,10.0144
