# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,25,-30,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,25,-30,0,0.01,-250,-4.45242,26.5532,1.11707,10.0645,29.3935,1.46966,30.8632,0.14617,1.29346,1.07503,1.07203
3,25,-30,0,0.01,-500,-17.9351,110.132,13.5711,48.1392,142.925,-11.8919,131.033,0.578753,5.27576,4.35838,4.35654
4,25,-30,0,0.01,-750,-40.1134,250.448,40.2083,115.409,341.737,-20.7617,320.975,1.29062,11.8886,9.74934,9.74704
5,25,-30,0,0.01,-1000,-70.9297,446.842,81.1946,211.896,626.318,-36.207,590.111,2.27798,21.1095,17.2722,17.2689
6,25,-30,0,250,-0.01,24.6398,-4.06617,8.52066,-1.4113,23.7735,0.00853881,23.7821,-1.02747,-0.124928,-0.828851,-0.831825
7,25,-30,0,250,-250,20.3048,27.0314,9.20416,7.89927,60.2792,-2.18621,58.093,-0.950947,1.51819,0.382202,0.37899
8,25,-30,0,250,-500,0.0430731,118.084,26.088,44.0136,174.689,-14.3548,160.334,-0.290071,5.80655,4.0304,4.02849
9,25,-30,0,250,-750,-27.9681,260.366,56.2987,108.008,367.381,-23.3208,344.06,0.782039,12.5218,9.67327,9.67096
10,25,-30,0,250,-1000,-57.8126,454.147,101.852,200.03,646.99,-39.0338,607.956,1.90625,21.7786,17.0633,17.0601
11,25,-30,0,500,-0.01,101.722,-14.8195,43.0688,-3.61485,115.503,-18.0569,97.4463,-4.13462,-0.432058,-3.2026,-3.20426
12,25,-30,0,500,-250,99.5698,7.97149,43.3177,2.87352,144.515,-18.6464,125.869,-4.12232,0.825305,-2.62073,-2.6225
13,25,-30,0,500,-500,84.4807,115.083,50.636,39.478,278.173,-21.4678,256.706,-3.84905,6.2761,1.59372,1.59163
14,25,-30,0,500,-750,49.5936,272.4,77.7305,108.409,479.044,-29.6136,449.43,-2.86115,13.6077,7.93926,7.93685
15,25,-30,0,500,-1000,4.26833,476.691,131.172,196.355,755.617,-45.2451,710.372,-1.24528,23.0923,15.8269,15.8237
16,25,-30,0,750,-0.01,229.922,-32.1909,104.94,-7.40668,271.109,-33.8717,237.237,-9.25697,-0.910117,-6.88914,-6.89094
17,25,-30,0,750,-250,227.896,-12.4714,105.676,0.319768,300.367,-34.6248,265.742,-9.25877,0.0228659,-6.65848,-6.66037
18,25,-30,0,750,-500,218.201,87.7376,110.989,29.5024,426.494,-37.1093,389.385,-9.14305,5.57694,-3.07823,-3.0804
19,25,-30,0,750,-750,192.584,266.258,125.862,96.702,656.362,-43.2786,613.084,-8.6725,14.3226,3.67574,3.67306
20,25,-30,0,750,-1000,146.203,482.926,159.179,199.967,945.3,-56.0486,889.252,-7.47774,24.5281,12.8597,12.8563
21,25,-30,0,1000,-0.01,408.373,-55.3095,194.775,-12.9544,491.491,-58.5891,432.901,-16.3702,-1.49358,-11.8695,-11.8717
22,25,-30,0,1000,-250,405.923,-31.3103,196.305,-2.73817,527.686,-59.3574,468.328,-16.3819,-0.402838,-11.308,-11.3103
23,25,-30,0,1000,-500,398.097,42.0311,203.47,23.0142,631.638,-61.7924,569.846,-16.3169,3.69961,-9.94749,-9.95007
24,25,-30,0,1000,-750,381.298,231.049,212.168,78.4331,870.142,-66.8074,803.335,-16.1046,13.6258,-2.59314,-2.59618
25,25,-30,0,1000,-1000,345.116,477.523,235.855,177.986,1192.56,-75.8582,1116.7,-15.4357,25.5261,6.65318,6.64955
26,25,-30,2.5,0.01,-0.01,-1.81838,-1.56905,-3.79474,-1.01076,-8.58629,-0.983453,-9.56975,0.0641466,-0.0540915,-0.0227443,-0.0221684
27,25,-30,2.5,0.01,-250,-5.27025,24.5745,-3.24152,5.4677,18.4783,-4.30833,14.17,0.176618,1.2636,0.942449,0.942438
28,25,-30,2.5,0.01,-500,-19.0065,108.26,3.18734,39.3495,120.233,-14.2047,106.029,0.616559,5.26389,4.14569,4.14493
29,25,-30,2.5,0.01,-750,-41.4582,248.351,22.703,102.207,306.377,-29.1326,277.245,1.33633,11.8749,9.51796,9.51618
30,25,-30,2.5,0.01,-1000,-72.6037,444.362,56.3518,194.397,578.064,-48.8357,529.228,2.33366,21.0918,17.021,17.0179
31,25,-30,2.5,250,-0.01,22.1745,-5.30691,2.81226,-3.17347,13.4584,-6.27471,7.18368,-0.964014,-0.164837,-0.766529,-0.766577
32,25,-30,2.5,250,-250,18.8259,24.0469,1.88041,3.20215,45.4887,-8.38735,37.1013,-0.898467,1.40794,0.338623,0.338389
33,25,-30,2.5,250,-500,-1.293,117.239,13.9113,34.1813,151.288,-17.8641,133.424,-0.235004,5.79115,3.92839,3.92752
34,25,-30,2.5,250,-750,-29.3059,259.87,37.3788,93.5926,331.585,-32.5433,299.041,0.838908,12.54,9.45747,9.45565
35,25,-30,2.5,250,-1000,-58.8606,453.966,75.9733,181.458,599.653,-52.7187,546.934,1.94276,21.8336,16.7386,16.7355
