# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,30,-30,0,0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0
2,30,-30,0,0.01,-250,-4.06318,26.4995,1.32885,9.98492,29.7383,2.67218,32.4105,0.163941,1.29434,1.08872,1.08526
3,30,-30,0,0.01,-500,-16.3594,109.846,14.5106,47.7463,144.56,-11.9777,132.582,0.645696,5.27641,4.42264,4.42075
4,30,-30,0,0.01,-750,-36.5768,249.998,42.4198,114.556,345.851,-21.2657,324.585,1.4376,11.8991,9.89444,9.89211
5,30,-30,0,0.01,-1000,-64.6834,446.256,85.285,210.413,634.04,-37.2294,596.81,2.53632,21.1379,17.5324,17.5291
6,30,-30,0,250,-0.01,29.732,-5.05443,13.8846,-1.99276,31.964,-0.285934,31.6781,-1.42651,-0.14239,-1.13434,-1.13786
7,30,-30,0,250,-250,27.4634,26.6094,14.2712,6.23015,69.8273,-2.2542,67.5731,-1.41156,1.54926,0.0737263,0.0700185
8,30,-30,0,250,-500,10.3607,118.45,29.1528,43.0656,187.582,-14.9761,172.606,-0.825586,5.8898,3.70095,3.69898
9,30,-30,0,250,-750,-14.7702,261.405,62.8191,105.575,385.474,-24.4296,361.044,0.346792,12.6194,9.4382,9.43587
10,30,-30,0,250,-1000,-42.9982,455.915,111.115,195.519,668.307,-40.6129,627.694,1.63718,21.8698,16.9752,16.9719
11,30,-30,0,500,-0.01,122.224,-18.7088,66.0021,-5.19969,151.448,-23.1493,128.299,-5.77361,-0.498721,-4.55692,-4.5588
12,30,-30,0,500,-250,122.979,-0.168212,62.9927,1.06147,174.873,-23.1418,151.731,-5.82545,0.502285,-4.16441,-4.16635
13,30,-30,0,500,-500,114.512,112.696,71.6089,31.4918,316.678,-25.5875,291.09,-5.75375,6.38435,0.208402,0.206142
14,30,-30,0,500,-750,87.2303,273.604,94.8363,101.138,527.206,-33.4447,493.762,-5.03563,13.9107,6.5003,6.49781
15,30,-30,0,500,-1000,44.8929,479.01,139.674,196.121,806.787,-47.8454,758.942,-3.39652,23.4663,14.535,14.5317
16,30,-30,0,750,-0.01,274.308,-39.613,154.206,-10.1159,351.828,-44.7027,307.125,-12.8743,-1.0133,-9.90532,-9.90741
17,30,-30,0,750,-250,276.378,-26.4144,151.184,-2.77944,370.935,-45.1883,325.746,-12.9707,-0.397765,-9.7689,-9.77105
18,30,-30,0,750,-500,272.059,76.2047,157.483,22.4241,502.802,-47.4826,455.32,-13.0121,5.35454,-6.12924,-6.13164
19,30,-30,0,750,-750,259.901,263.745,172.548,78.1283,744.911,-52.7677,692.143,-12.9624,14.718,0.47399,0.471129
20,30,-30,0,750,-1000,226.678,484.2,207.656,176.146,1049.96,-65.6458,984.312,-12.2535,25.0868,9.44963,9.44609
21,30,-30,0,1000,-0.01,488.483,-71.0907,281.381,-20.0666,629.877,-77.2166,552.66,-22.8154,-1.83163,-17.6747,-17.6774
22,30,-30,0,1000,-250,490.427,-52.6142,279.414,-8.93402,658.529,-78.2534,580.275,-22.9456,-0.901146,-16.8587,-16.8615
23,30,-30,0,1000,-500,485.837,17.038,287.031,15.7889,759.325,-81.1261,678.199,-22.9712,2.79254,-14.9777,-14.9807
24,30,-30,0,1000,-750,479.151,217.517,296.065,63.2728,1012.52,-85.1332,927.385,-23.0485,13.7192,-7.6216,-7.62504
25,30,-30,0,1000,-1000,462.864,475.983,318.141,144.9,1350.5,-92.5975,1257.91,-22.9966,26.3658,0.932573,0.928634
26,30,-30,2.5,0.01,-0.01,-1.69263,-1.63009,-3.74146,-1.02228,-8.48335,-1.03544,-9.51879,0.0745155,-0.0574335,-0.0185035,-0.0179631
27,30,-30,2.5,0.01,-250,-4.81414,24.4899,-3.08431,5.31622,18.7898,-4.40745,14.3824,0.199644,1.26442,0.957206,0.95717699999999994
28,30,-30,2.5,0.01,-500,-17.3287,108.029,3.99197,38.876,121.787,-14.5536,107.233,0.689578,5.26795,4.20931,4.20855
29,30,-30,2.5,0.01,-750,-37.7832,247.98,24.7188,101.235,310.27,-29.8561,280.414,1.4906,11.8884,9.66087,9.6591
30,30,-30,2.5,0.01,-1000,-66.1649,443.842,60.1192,192.728,585.307,-50.0517,535.255,2.60039,21.1217,17.2764,17.2733
31,30,-30,2.5,250,-0.01,28.0688,-6.38992,6.42477,-3.82136,20.4495,-7.96441,12.4851,-1.37437,-0.182436,-0.999771,-0.999915
32,30,-30,2.5,250,-250,26.1117,23.1425,5.6484,1.81744,53.7322,-9.96233,43.7699,-1.35719,1.41207,0.0382274,0.0379187
33,30,-30,2.5,250,-500,9.08322,117.399,17.8607,32.3414,164,-19.2307,144.769,-0.761055,5.86053,3.63029,3.6294
34,30,-30,2.5,250,-750,-16.1272,261.06,43.5992,90.5337,349.554,-34.1167,315.437,0.419241,12.6258,9.28794,9.28614
35,30,-30,2.5,250,-1000,-43.8919,455.718,84.3536,176.581,620.387,-54.5506,565.836,1.67841,21.9078,16.6932,16.6902
