# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,30,-20,0,750,-750,273.223,96.0616,156.899,15.1361,514.896,-45.9339,468.962,-13.0272,5.32721,-5.80178,-5.80426
2,30,-20,0,750,-1000,266.725,259.803,165.498,43.8876,708.99,-49.2891,659.701,-13.0568,11.3063,-1.54787,-1.55046
3,30,-20,0,750,-1250,251.049,467.841,181.811,93.4623,953.78,-50.9864,902.794,-12.8236,18.434,4.34021,4.33585
4,30,-20,0,750,-1500,226.573,692.656,207.103,158.119,1231.09,-59.6245,1171.47,-12.2644,26.1272,10.0786,10.0736
5,30,-20,0,1000,-750,486.934,-4.25515,288.039,9.02148,731.389,-78.8269,652.562,-22.9563,2.51926,-14.5607,-14.5638
6,30,-20,0,1000,-1000,484.315,177.719,291.253,29.4816,937.252,-80.4103,856.841,-23.0495,9.5616,-10.0028,-10.0061
7,30,-20,0,1000,-1250,476.956,400.545,299.19,61.3531,1192.99,-79.4178,1113.57,-23.0506,17.5906,-3.94025,-3.94505
8,30,-20,0,1000,-1500,462.701,661.877,318.407,123.434,1506.45,-86.9156,1419.54,-22.9933,26.6607,3.3308,3.32542
9,30,-20,0,1250,-750,758.688,-122.948,453.731,2.97848,1019.29,-112.904,906.383,-35.5298,-0.979501,-26.6062,-26.611
10,30,-20,0,1250,-1000,755.239,52.9944,459.837,21.6739,1214.94,-115.886,1099.05,-35.6331,6.07802,-21.8548,-21.8599
11,30,-20,0,1250,-1250,750.677,288.913,468.068,45.6611,1482.09,-119.435,1362.66,-35.7354,15.1178,-15.0325,-15.038
12,30,-20,0,1250,-1500,746.201,562.118,476.366,81.8643,1798.39,-123.806,1674.59,-35.8842,25.0551,-7.58749,-7.59345
13,30,-20,0,1500,-750,1091,-237.159,662.799,-6.59164,1404.96,-162.765,1242.2,-50.9517,-4.035,-41.2062,-41.2119
14,30,-20,0,1500,-1000,1088.64,-99.2171,667.01,12.5181,1563.91,-164.997,1398.91,-51.0521,1.61261,-35.7854,-35.7913
15,30,-20,0,1500,-1250,1083.83,132.951,676.399,38.8146,1823.94,-168.75,1655.19,-51.1897,10.8187,-29.8114,-29.8176
16,30,-20,0,1500,-1500,1078.12,421.935,686.449,68.9784,2153.46,-172.722,1980.74,-51.2994,21.8495,-21.2404,-21.2471
17,30,-20,2.5,750,-750,273.848,90.7358,130.181,9.38346,477.781,-59.2861,418.495,-13.0421,5.18088,-5.9788,-5.98085
18,30,-20,2.5,750,-1000,265.801,256.317,138.415,33.4399,667.446,-65.5916,601.854,-13.017,11.2135,-1.66838,-1.67087
19,30,-20,2.5,750,-1250,246.31,459.129,150.805,76.6909,893.963,-72.7279,821.235,-12.6396,18.1901,4.11307,4.11031
20,30,-20,2.5,750,-1500,220.112,685.111,171.329,137.023,1161.24,-81.994,1079.25,-11.9757,25.9079,10.0468,10.0435
21,30,-20,2.5,1000,-750,489.522,-7.67247,249.71,1.6042,685.637,-95.9729,589.664,-22.9838,2.41305,-14.8938,-14.8968
22,30,-20,2.5,1000,-1000,486.576,172.205,253.27,20.2746,886.834,-99.6671,787.167,-23.0997,9.40661,-10.2439,-10.2471
23,30,-20,2.5,1000,-1250,476.418,392.471,257.328,49.8372,1131.67,-102.483,1029.19,-23.0228,17.3764,-4.14204,-4.14529
24,30,-20,2.5,1000,-1500,459.846,652.048,275.154,106.143,1436.34,-112.148,1324.19,-22.8872,26.4015,2.81342,2.80962
25,30,-20,2.5,1250,-750,761.298,-129.917,404.012,-2.64958,959.265,-136.507,822.758,-35.5547,-1.17915,-26.5969,-26.6004
26,30,-20,2.5,1250,-1000,758.193,45.3727,407.916,13.4826,1150.51,-140.565,1009.95,-35.6786,5.85149,-21.6389,-21.6427
27,30,-20,2.5,1250,-1250,754.496,282.485,413.162,33.0689,1412.52,-144.977,1267.55,-35.8037,14.919,-15.3766,-15.3807
28,30,-20,2.5,1250,-1500,747.508,553.779,422.412,70.0632,1726.12,-151.446,1574.67,-35.9053,24.8247,-7.91897,-7.92338
29,30,-20,2.5,1500,-750,1094.69,-245.202,602.586,-9.47824,1336.33,-189.705,1146.63,-50.9843,-4.26158,-40.6832,-40.6877
30,30,-20,2.5,1500,-1000,1092.08,-107.484,606.007,6.08884,1491.25,-192.92,1298.33,-51.0851,1.37002,-35.6969,-35.7016
