,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
26,27.5,-27.5,2.5,1000,-750,437.38,171.436,214.176,39.7447,822.166,-91.2443,730.921,-19.508,10.4048,-8.30556,-8.30889
27,27.5,-27.5,2.5,1000,-750,437.38,171.436,214.176,39.7447,822.166,-91.2443,730.921,-19.508,10.4048,-8.30556,-8.30889
28,27.5,-27.5,2.5,1000,-1000,415.044,404.15,230.889,109.565,1118.48,-101.644,1016.84,-19.2107,21.1404,0.621331,0.617396
29,27.5,-27.5,2.5,1000,-1000,415.044,404.15,230.889,109.565,1118.48,-101.644,1016.84,-19.2107,21.1404,0.621331,0.617396
30,27.5,-27.5,2.5,1000,-1250,372.498,665.197,258.021,207.818,1447.6,-116.934,1330.66,-18.2732,32.5788,10.4195,10.4147
31,27.5,-27.5,2.5,1000,-1500,317.684,999.642,299.762,329.857,1851.08,-135.268,1715.81,-16.7617,46.7479,22.5109,22.5051
32,27.5,-27.5,2.5,1250,-750,691.317,89.0468,342.519,28.1467,1089.41,-130.875,958.536,-30.3664,7.13077,-18.1968,-18.2011
33,27.5,-27.5,2.5,1250,-1000,675.508,340.89,354.318,84.3785,1392.48,-140.037,1252.45,-30.2539,19.5495,-10.232,-10.237
34,27.5,-27.5,2.5,1250,-1250,646.739,633.175,377.87,178.627,1772.24,-153.272,1618.97,-29.8717,32.9202,0.752624,0.746949
35,27.5,-27.5,2.5,1250,-1500,601.961,961.102,415.651,302.872,2201.28,-170.658,2030.62,-29.0063,47.3436,13.1103,13.1037
36,27.5,-27.5,2.5,1500,-750,1000.1,-1.58232,512.244,21.9874,1445.12,-179.047,1266.07,-43.652,3.44304,-30.1947,-30.2003
37,27.5,-27.5,2.5,1500,-1000,989.656,252.503,520.408,67.2292,1737.85,-187.432,1550.42,-43.6327,16.4042,-22.1108,-22.1168
38,27.5,-27.5,2.5,1500,-1250,967.962,563.783,538.472,147.509,2130.52,-198.755,1931.77,-43.4661,31.4403,-11.5768,-11.5835
39,27.5,-27.5,2.5,1500,-1500,933.445,920.012,567.903,265.83,2595.13,-214.123,2381.01,-43.007,47.6118,1.26953,1.262
40,27.5,-27.5,5.0,750,-750,222.91,205.926,68.723,31.5655,506.683,-67.8708,438.813,-10.5031,11.1739,0.280373,0.277756
41,27.5,-27.5,5.0,750,-750,222.91,205.926,68.723,31.5655,506.683,-67.8708,438.813,-10.5031,11.1739,0.280373,0.277756
42,27.5,-27.5,5.0,750,-1000,188.688,416.423,83.4128,96.3037,750.603,-82.0694,668.534,-9.64935,20.4095,8.00409,8.00057
43,27.5,-27.5,5.0,750,-1000,188.688,416.423,83.4128,96.3037,750.603,-82.0694,668.534,-9.64935,20.4095,8.00409,8.00057
44,27.5,-27.5,5.0,750,-1250,134.316,672.697,122.071,185.078,1092.9,-392.507,700.394,-7.87891,31.3598,16.8039,16.8938
45,27.5,-27.5,5.0,750,-1500,81.0477,974.926,184.709,278.942,1479.93,-469.753,1010.18,-5.91143,44.1272,27.3148,27.4186
46,27.5,-27.5,5.0,1000,-750,432.951,155.688,146.712,16.3968,711.34,-100.612,610.728,-19.3488,9.73143,-8.43946,-8.44323
47,27.5,-27.5,5.0,1000,-750,432.951,155.688,146.712,16.3968,711.34,-100.612,610.728,-19.3488,9.73143,-8.43946,-8.44323
48,27.5,-27.5,5.0,1000,-1000,405.517,384.76,161.637,77.6787,989.354,-113.577,875.776,-18.893,20.43,0.530254,0.525682
49,27.5,-27.5,5.0,1000,-1000,405.517,384.76,161.637,77.6787,989.354,-113.577,875.776,-18.893,20.43,0.530254,0.525682
50,27.5,-27.5,5.0,1000,-1250,358.737,646.957,195.598,170.484,1362.66,-422.725,939.933,-17.7829,31.998,10.3907,10.4797
51,27.5,-27.5,5.0,1000,-1500,302.798,981.048,233.165,286.553,1760.73,-495.616,1265.12,-16.1871,46.1908,22.1322,22.2352
52,27.5,-27.5,5.0,1250,-750,686.557,65.6306,271.242,8.69633,1015.21,-435.174,580.036,-30.2277,6.08147,-19.2605,-19.1711
53,27.5,-27.5,5.0,1250,-1000,668.762,320.255,281.309,58.3259,1310.31,-446.053,864.257,-30.0504,18.7222,-10.6423,-10.5536
54,27.5,-27.5,5.0,1250,-1250,636.282,611.743,302.801,144.459,1676.41,-461.484,1214.93,-29.5443,32.151,0.801445,0.889231
55,27.5,-27.5,5.0,1250,-1500,587.139,941.236,340.186,260.896,2102.34,-533.423,1568.92,-28.4862,46.6627,12.9416,13.0435
56,27.5,-27.5,5.0,1500,-750,996.445,-17.8732,428.038,2.78856,1373.72,-539.315,834.402,-43.5171,2.71516,-30.6307,-30.5276
57,27.5,-27.5,5.0,1500,-1000,984.741,227.561,434.322,43.6105,1649.85,-548.499,1101.35,-43.4685,15.3271,-23.2141,-23.1116
58,27.5,-27.5,5.0,1500,-1250,960.819,542.674,450.032,117.066,2033.88,-561.428,1472.45,-43.2342,30.6172,-12.2159,-12.1142
59,27.5,-27.5,5.0,1500,-1500,922.892,897.775,477.612,227.655,2487.05,-579.638,1907.41,-42.6666,46.8141,1.25762,1.35817
60,27.5,-27.5,7.5,750,-750,213.142,182.768,28.1065,7.55358,413.352,-90.1303,323.222,-10.1986,10.3575,-0.0960548,-0.090331
61,27.5,-27.5,7.5,750,-750,213.142,182.768,28.1065,7.55358,413.352,-90.1303,323.222,-10.1986,10.3575,-0.0960548,-0.090331
62,27.5,-27.5,7.5,750,-1000,177.855,394.268,37.0463,64.1496,644.14,-107.166,536.974,-9.28061,19.7774,7.48427,7.48884
63,27.5,-27.5,7.5,750,-1000,177.855,394.268,37.0463,64.1496,644.14,-107.166,536.974,-9.28061,19.7774,7.48427,7.48884
64,27.5,-27.5,7.5,750,-1250,117.877,640.717,76.372,133.98,992.833,-650.36,342.473,-7.24715,30.3246,16.7806,16.9577
65,27.5,-27.5,7.5,750,-1500,64.7916,948.25,127.951,223.698,1379.07,-825.776,553.293,-5.2466,43.432,26.6723,26.893
66,27.5,-27.5,7.5,1000,-750,424.443,129.034,93.633,-5.09872,605.471,-126.4,479.071,-19.1106,8.62545,-8.68679,-8.68262
67,27.5,-27.5,7.5,1000,-750,424.443,129.034,93.633,-5.09872,605.471,-126.4,479.071,-19.1106,8.62545,-8.68679,-8.68262
68,27.5,-27.5,7.5,1000,-1000,393.908,360.387,103.217,46.2929,867.942,-141.57,726.371,-18.5265,19.5902,0.362064,0.365229
69,27.5,-27.5,7.5,1000,-1000,393.908,360.387,103.217,46.2929,867.942,-141.57,726.371,-18.5265,19.5902,0.362064,0.365229
70,27.5,-27.5,7.5,1000,-1250,341.983,619.709,128.322,127.359,1249.88,-681.157,568.723,-17.2189,31.1477,10.1203,10.2963
71,27.5,-27.5,7.5,1000,-1500,282.043,954.985,161.127,233.372,1644.28,-851.216,793.06,-15.3728,45.4371,21.367,21.5867
72,27.5,-27.5,7.5,1250,-750,677.89,38.9791,197.905,-14.7919,924.371,-692.601,231.77,-30.0168,4.90817,-19.3269,-19.1505
73,27.5,-27.5,7.5,1250,-1000,658.037,286.296,206.172,26.0642,1198.32,-704.861,493.461,-29.7588,17.331,-11.2193,-11.0437
74,27.5,-27.5,7.5,1250,-1250,620.522,581.064,224.793,103.669,1552.88,-723.221,829.658,-29.0547,31.0493,0.49507,0.669488
75,27.5,-27.5,7.5,1250,-1500,567.608,912.118,256.577,209.41,1975.17,-891.969,1083.2,-27.8151,45.7116,12.6947,12.913
76,27.5,-27.5,7.5,1500,-750,990.421,-39.4871,336.446,-22.107,1284.93,-894.952,389.975,-43.3549,1.79725,-30.9751,-30.7554
77,27.5,-27.5,7.5,1500,-1000,976.142,186.149,342.106,13.1035,1531.5,-904.975,626.521,-43.2412,13.4911,-24.7804,-24.5615
78,27.5,-27.5,7.5,1500,-1250,949.567,510.958,355.638,78.6251,1912.65,-920.752,991.902,-42.9053,29.3718,-12.8758,-12.6579
79,27.5,-27.5,7.5,1500,-1500,906.793,864.571,381.188,180.053,2350.62,-941.13,1409.49,-42.1626,45.6196,1.15286,1.36951
80,27.5,-27.5,10.0,750,-750,195.741,143.453,-3.80133,-9.36248,308.068,-84.2971,223.771,-9.65728,8.87479,-0.307486,-0.30188
81,27.5,-27.5,10.0,750,-750,195.741,143.453,-3.80133,-9.36248,308.068,-84.2971,223.771,-9.65728,8.87479,-0.307486,-0.30188
82,27.5,-27.5,10.0,750,-1000,164.102,363.781,2.70987,28.8169,530.557,-102.469,428.088,-8.77937,18.8198,6.78824,6.79258
83,27.5,-27.5,10.0,750,-1000,164.102,363.781,2.70987,28.8169,530.557,-102.469,428.088,-8.77937,18.8198,6.78824,6.79258
84,27.5,-27.5,10.0,750,-1250,100.88,594.318,34.3273,82.8962,865.586,-784.614,80.9721,-6.59819,28.8933,16.5405,16.7703
85,27.5,-27.5,10.0,750,-1500,46.2711,913.928,68.8068,169.082,1252.07,-1066.26,185.808,-4.47401,42.5575,26.1293,26.4373
86,27.5,-27.5,10.0,1000,-750,407.439,96.9268,48.4422,-22.4449,492.589,-122.724,369.865,-18.6374,7.30942,-8.35142,-8.34768
87,27.5,-27.5,10.0,1000,-750,407.439,96.9268,48.4422,-22.4449,492.589,-122.724,369.865,-18.6374,7.30942,-8.35142,-8.34768
88,27.5,-27.5,10.0,1000,-1000,380.822,327.893,50.7581,14.7366,738.277,-137.645,600.632,-18.0986,18.4376,-0.160431,-0.157755
89,27.5,-27.5,10.0,1000,-1000,380.822,327.893,50.7581,14.7366,738.277,-137.645,600.632,-18.0986,18.4376,-0.160431,-0.157755
90,27.5,-27.5,10.0,1000,-1250,324.731,585.267,64.2775,83.4484,1115.7,-815.596,300.104,-16.6636,30.069,9.58896,9.81729
91,27.5,-27.5,10.0,1000,-1500,260.76,916.863,97.3335,173.721,1503.41,-1093.58,409.828,-14.6134,44.2697,20.9285,21.2351
92,27.5,-27.5,10.0,1250,-750,663.028,19.4163,131.531,-38.1741,822.265,-827.483,-5.2182,-29.6696,4.10947,-18.4652,-18.2364
93,27.5,-27.5,10.0,1250,-1000,640.608,240.536,137.266,-3.56237,1060.21,-840.705,219.501,-29.2963,15.4198,-11.8682,-11.6403
94,27.5,-27.5,10.0,1250,-1250,601.926,544.071,149.027,60.6549,1405.5,-860.936,544.563,-28.4878,29.7224,0.0695932,0.296055
95,27.5,-27.5,10.0,1250,-1500,546.338,874.551,172.948,156.959,1822.66,-1135.56,687.1,-27.1148,44.5064,12.1227,12.4277
96,27.5,-27.5,10.0,1500,-750,979.593,-54.0306,249.535,-49.1522,1183.6,-1137.21,46.3855,-43.1094,1.21265,-30.2796,-29.9732
97,27.5,-27.5,10.0,1500,-1000,962.859,146.152,254.434,-17.1017,1402.44,-1148.2,254.247,-42.9179,11.7027,-25.0136,-24.7079
98,27.5,-27.5,10.0,1500,-1250,934.318,466.798,265.3,36.5726,1760.49,-1165.07,595.415,-42.4787,27.5904,-13.7183,-13.4138
99,27.5,-27.5,10.0,1500,-1500,886.142,824.213,286.688,129.415,2185.81,-1188.54,997.268,-41.5164,44.1709,0.694773,0.99771
100,27.5,-27.5,12.5,750,-750,132.829,116.933,-0.15763,-34.9177,194.919,-94.7475,100.171,-7.6011,7.82592,1.12328,1.12715
101,27.5,-27.5,12.5,750,-750,132.829,116.933,-0.15763,-34.9177,194.919,-94.7475,100.171,-7.6011,7.82592,1.12328,1.12715
102,27.5,-27.5,12.5,750,-1000,130.427,311.495,-3.52604,-3.58578,407.167,-103.677,303.489,-7.57417,16.9472,6.38661,6.38962
103,27.5,-27.5,12.5,750,-1000,130.427,311.495,-3.52604,-3.58578,407.167,-103.677,303.489,-7.57417,16.9472,6.38661,6.38962
104,27.5,-27.5,12.5,750,-1250,100.138,588.07,6.56348,46.7252,687.332,-122.684,564.648,-6.52999,28.8961,16.0257,16.0237
105,27.5,-27.5,12.5,750,-1500,46.1789,915.642,21.9339,127.229,1017.98,-153.382,864.598,-4.41777,42.843,26.7251,26.7209
106,27.5,-27.5,12.5,1000,-750,374.176,71.0812,15.0561,-38.7296,380.286,-119.43,260.856,-17.7218,6.29887,-7.44774,-7.4451
107,27.5,-27.5,12.5,1000,-750,374.176,71.0812,15.0561,-38.7296,380.286,-119.43,260.856,-17.7218,6.29887,-7.44774,-7.4451
108,27.5,-27.5,12.5,1000,-1000,360.119,277.625,8.35188,-7.75834,603.488,-131.158,472.33,-17.4394,16.5619,-0.371403,-0.369758
109,27.5,-27.5,12.5,1000,-1000,360.119,277.625,8.35188,-7.75834,603.488,-131.158,472.33,-17.4394,16.5619,-0.371403,-0.369758
110,27.5,-27.5,12.5,1000,-1250,319.906,568.884,21.4403,46.4219,906.038,-150.452,755.585,-16.3479,29.6947,8.27058,8.26718
111,27.5,-27.5,12.5,1000,-1500,257.685,887.025,59.7147,117.387,1251.02,-184.061,1066.96,-14.4437,43.4303,21.3903,21.3846
112,27.5,-27.5,12.5,1250,-750,654.034,22.0898,84.7386,-55.4469,641.032,-163.413,477.619,-29.314,4.4495,-17.097,-17.1003
113,27.5,-27.5,12.5,1250,-1000,636.125,221.226,81.0457,-22.7952,855.929,-175.678,680.251,-29.0308,14.8853,-10.7388,-10.743
114,27.5,-27.5,12.5,1250,-1250,596.211,514.46,75.791,22.3372,1148.18,-190.662,957.522,-28.255,28.7665,-0.279243,-0.284609
115,27.5,-27.5,12.5,1250,-1500,544.136,863.926,100.024,112.958,1544.59,-222.35,1322.24,-26.9179,44.4825,11.0619,11.0545
116,27.5,-27.5,12.5,1500,-750,983.512,-45.0369,179.234,-70.5118,954.604,-222.959,731.645,-43.1337,1.90958,-28.9507,-28.9566
117,27.5,-27.5,12.5,1500,-1000,966.919,141.687,178.469,-39.9933,1158.12,-234.43,923.693,-42.9281,11.8034,-23.2208,-23.2276
118,27.5,-27.5,12.5,1500,-1250,935.799,438.418,184.698,7.03624,1481.94,-252.159,1229.78,-42.4185,26.7354,-12.9404,-12.9485
119,27.5,-27.5,12.5,1500,-1500,885.848,805.118,197.668,86.2361,1885.89,-276.807,1609.09,-41.4069,43.8291,0.615838,0.606077
120,27.5,-27.5,15.0,750,-750,87.1452,83.1469,-8.89779,-60.0136,80.4377,-102.428,-21.9903,-5.80823,6.4491,1.43451,1.43922
121,27.5,-27.5,15.0,750,-1000,79.1983,270.643,-19.5617,-28.5452,275.447,-114.372,161.076,-5.53255,15.5218,7.35844,7.36188
122,27.5,-27.5,15.0,750,-1250,71.2407,526.47,-21.6027,13.3402,539.921,-128.331,411.589,-5.29301,26.869,15.7436,15.7457
123,27.5,-27.5,15.0,750,-1500,27.7679,871.919,-21.734,80.5257,866.35,-155.886,710.464,-3.55525,41.6294,26.0369,26.0369
124,27.5,-27.5,15.0,1000,-750,307.335,42.87,15.1446,-62.6631,259.738,-131.556,128.183,-15.5576,4.9563,-5.70293,-5.70014
125,27.5,-27.5,15.0,1000,-1000,321.442,230.764,-10.3475,-30.9702,475.022,-136.015,339.006,-16.1313,14.7632,0.129472,0.131603
126,27.5,-27.5,15.0,1000,-1250,285.299,502.096,1.36115,6.58873,749.481,-159.043,590.438,-15.1181,27.2539,7.96111,7.96156
127,27.5,-27.5,15.0,1000,-1500,234.501,839.904,23.8878,61.3283,1090.9,-191.092,899.81,-13.5659,41.9504,20.3935,20.3917
128,27.5,-27.5,15.0,1250,-750,592.477,6.09899,55.6607,-75.3419,512.487,-176.278,336.209,-27.6602,3.84721,-14.9729,-14.9725
129,27.5,-27.5,15.0,1250,-1000,607.818,177.997,30.2836,-47.2336,707.81,-178.804,529.006,-28.1609,13.1142,-10.2612,-10.2614
130,27.5,-27.5,15.0,1250,-1250,573.076,456.792,30.9717,-0.540663,1004.32,-199.339,804.985,-27.4009,26.6949,-0.342519,-0.344193
131,27.5,-27.5,15.0,1250,-1500,523.36,814.596,39.3011,63.4304,1366.52,-226.081,1140.44,-26.1555,42.8156,10.0358,10.0323
132,27.5,-27.5,15.0,1500,-750,924.225,-52.8569,138.547,-88.4269,824.539,-236.79,587.749,-41.644,1.78389,-26.3818,-26.3844
133,27.5,-27.5,15.0,1500,-1000,940.505,105.886,114.342,-66.9796,1003.45,-239.091,764.355,-42.1519,10.376,-22.1729,-22.1761
134,27.5,-27.5,15.0,1500,-1250,910.329,383.108,114.778,-22.5039,1302.66,-257.452,1045.21,-41.619,24.5288,-13.1653,-13.1699
135,27.5,-27.5,15.0,1500,-1500,864.489,749.501,121.289,41.2118,1690.84,-281.943,1408.9,-40.6607,41.7807,-0.187089,-0.19333
136,27.5,-27.5,17.5,750,-750,38.3904,48.2022,-40.5851,-88.747,-63.7276,-103.356,-167.083,-3.70256,4.92612,0.670632,0.678799
137,27.5,-27.5,17.5,750,-1000,24.9259,238.155,-45.277,-60.4879,128.28,-118.167,10.1125,-3.17538,14.4964,7.85735,7.86433
138,27.5,-27.5,17.5,750,-1250,20.9865,468.654,-56.8232,-25.4616,361.645,-129.336,232.31,-3.04081,24.9657,15.934,15.9397
139,27.5,-27.5,17.5,750,-1500,1.15392,797.387,-59.0882,39.5616,692.293,-152.589,539.704,-2.29289,39.2314,25.5353,25.5388
140,27.5,-27.5,17.5,1000,-750,228.202,3.08929,20.9844,-98.2585,108.993,-150.148,-41.1546,-12.9761,3.18947,-5.81282,-5.80759
141,27.5,-27.5,17.5,1000,-1000,216.459,204.227,15.2714,-73.506,326.149,-166.054,160.095,-12.6511,13.7307,2.4893,2.49309
142,27.5,-27.5,17.5,1000,-1250,206.759,442.529,3.82178,-28.8453,580.888,-180.534,400.353,-12.3611,25.1163,8.77815,8.7805
143,27.5,-27.5,17.5,1000,-1500,197.402,765.572,-2.41169,18.1702,913.465,-195.691,717.774,-12.1321,39.4347,19.5772,19.578
144,27.5,-27.5,17.5,1250,-750,520.881,-44.0686,37.3687,-103.453,342.846,-183.93,158.916,-25.4514,1.68908,-14.8947,-14.8916
145,27.5,-27.5,17.5,1250,-1000,539.807,145.126,8.81919,-74.8714,554.906,-187.401,367.505,-26.1585,11.7092,-7.94543,-7.94304
146,27.5,-27.5,17.5,1250,-1250,537.54,392.259,-13.4885,-29.6257,831.445,-198.208,633.237,-26.2293,24.2378,-0.446091,-0.444846
147,27.5,-27.5,17.5,1250,-1500,488.826,735.557,0.0304583,21.1765,1175.89,-227.241,948.651,-24.9276,39.9504,9.54179,9.54095
148,27.5,-27.5,17.5,1500,-750,866.192,-87.061,96.1846,-113.86,663.51,-242.003,421.507,-40.058,0.422449,-25.1397,-25.1399
149,27.5,-27.5,17.5,1500,-1000,879.926,73.4869,61.95,-88.7885,834.329,-244.439,589.889,-40.4382,8.91575,-21.077,-21.0776
150,27.5,-27.5,17.5,1500,-1250,877.628,326.625,52.4049,-51.1655,1120.08,-255.773,864.306,-40.5996,22.2637,-12.931,-12.9328
151,27.5,-27.5,17.5,1500,-1500,833.297,675.26,55.9146,6.40362,1489.53,-281.106,1208.42,-39.6214,39.0087,-0.418124,-0.421745
152,27.5,-27.5,20.0,750,-750,-9.48375,6.01818,-77.1856,-114.165,-216.666,-101.917,-318.583,-1.50829,2.99998,0.24689,0.257967
153,27.5,-27.5,20.0,750,-1000,-28.5923,203.394,-81.336,-94.6036,-33.2841,-119.134,-152.418,-0.741887,13.3215,7.30011,7.31038
154,27.5,-27.5,20.0,750,-1250,-34.621,427.643,-95.2465,-57.4365,190.778,-130.359,60.4188,-0.468702,23.7677,15.6617,15.6708
155,27.5,-27.5,20.0,750,-1500,-51.5182,721.17,-103.635,-7.93222,478.24,-150.134,328.107,0.181259,36.8206,26.1432,26.1513
156,27.5,-27.5,20.0,1000,-750,172.365,-41.1711,-6.91343,-135.277,-55.0236,-153.603,-208.626,-10.8301,1.19154,-6.73525,-6.72674
157,27.5,-27.5,20.0,1000,-1000,160.072,151.7,-18.1296,-109.077,145.127,-168.703,-23.5765,-10.4452,11.5888,1.7904,1.79767
158,27.5,-27.5,20.0,1000,-1250,147.415,399.543,-31.5205,-72.6723,399.376,-184.126,215.25,-9.9909,23.665,9.62426,9.62987
159,27.5,-27.5,20.0,1000,-1500,129.906,689.205,-38.0014,-20.9704,699.452,-202.941,496.51,-9.34215,36.8527,19.765,19.7685
160,27.5,-27.5,20.0,1250,-750,431.107,-96.7631,43.4987,-135.76,167.121,-200.183,-33.0617,-22.6122,-0.857405,-14.1395,-14.1342
161,27.5,-27.5,20.0,1250,-1000,409.391,98.9289,45.1111,-117.258,369.227,-221.646,147.581,-22.0436,9.61025,-6.5066,-6.50251
162,27.5,-27.5,20.0,1250,-1250,410.852,366.074,27.0688,-83.7873,663.35,-235.214,428.136,-22.2285,23.3005,2.76672,2.76923
163,27.5,-27.5,20.0,1250,-1500,414.675,649.945,9.8585,-27.546,980.286,-244.082,736.204,-22.437,36.777,9.79471,9.79612
164,27.5,-27.5,20.0,1500,-750,784.186,-132.714,73.9799,-147.682,474.268,-249.301,224.967,-37.5447,-1.51773,-23.5971,-23.5946
165,27.5,-27.5,20.0,1500,-1000,793.413,37.2556,51.6741,-122.08,665.557,-255.364,410.193,-37.9682,7.37074,-18.9716,-18.9697
166,27.5,-27.5,20.0,1500,-1250,834.692,273.56,1.09894,-84.7339,935.658,-252.445,683.213,-39.2487,20.1185,-12.4139,-12.4124
167,27.5,-27.5,20.0,1500,-1500,793.142,597.384,-1.13563,-27.0461,1282.84,-278.489,1004.35,-38.2975,36.0798,-0.567587,-0.56803
168,27.5,-27.5,22.5,750,-750,-55.8847,-52.8285,-122.561,-151.939,-406.312,-96.9956,-503.308,0.670381,0.205929,-0.0557059,-0.0384175
169,27.5,-27.5,22.5,750,-1000,-78.83,154.544,-123.679,-134.601,-216.776,-119.429,-336.205,1.56457,11.426,7.40543,7.41935
170,27.5,-27.5,22.5,750,-1250,-81.3474,373.07,-138.054,-90.2964,10.6553,-132.046,-121.391,1.67853,22.07,15.6459,15.6576
171,27.5,-27.5,22.5,750,-1500,-112.141,688.295,-143.242,-38.8134,305.468,-161.686,143.782,2.90697,36.3568,25.3863,25.3967
172,27.5,-27.5,22.5,1000,-750,123.988,-90.7173,-56.4742,-173.659,-243.656,-148.524,-392.18,-8.76039,-1.02458,-6.79442,-6.7805
173,27.5,-27.5,22.5,1000,-1000,97.9482,107.653,-59.3889,-146.286,-37.7787,-169.462,-207.241,-7.77553,9.69741,0.770885,0.782539
174,27.5,-27.5,22.5,1000,-1250,79.3248,355.695,-63.3532,-113.438,210.752,-189.391,21.3605,-7.0724,22.2031,9.82391,9.83401
175,27.5,-27.5,22.5,1000,-1500,79.1916,633.837,-78.0207,-73.4592,501.773,-200.125,301.648,-7.08707,35.0015,20.0204,20.0284
176,27.5,-27.5,22.5,1250,-750,359.369,-149.605,30.5656,-180.631,-17.6557,-211.322,-228.977,-20.1737,-3.29494,-13.982,-13.9729
177,27.5,-27.5,22.5,1250,-1000,339.518,48.5932,24.4655,-159.48,185.509,-230.15,-44.6409,-19.5813,7.33955,-7.19343,-7.18574
178,27.5,-27.5,22.5,1250,-1250,327.715,303.052,12.1947,-129.551,453.219,-248.01,205.209,-19.2912,20.7883,2.93491,2.94059
179,27.5,-27.5,22.5,1250,-1500,305.604,591.962,4.75123,-78.4575,758.499,-269.186,489.313,-18.5302,34.7097,11.6188,11.6226
180,27.5,-27.5,22.5,1500,-750,688.864,-174.64,75.3591,-179.377,291.992,-263.08,28.9123,-34.5095,-3.40548,-21.8814,-21.8753
