,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
73,30.0,-25.0,7.5,1250,-1000,751.164,183.221,243.292,-3.25039,1113.43,-260.246,853.186,-35.7124,12.1638,-18.7188,-18.6936
74,30.0,-25.0,7.5,1250,-1250,731.966,463.641,255.437,41.921,1439.29,-273.243,1166.05,-35.531,24.5995,-8.34246,-8.31817
75,30.0,-25.0,7.5,1250,-1500,700.129,773.05,275.627,110.411,1800.21,-290.274,1509.93,-34.9664,37.4457,1.51522,1.5384
76,30.0,-25.0,7.5,1500,-750,1098.61,-126.613,397.867,-35.1567,1242.79,-314.561,928.233,-51.2411,-1.23812,-38.1111,-38.0876
77,30.0,-25.0,7.5,1500,-1000,1093.95,65.0,399.172,-15.7194,1450.16,-321.635,1128.52,-51.3674,7.96657,-32.8014,-32.7784
78,30.0,-25.0,7.5,1500,-1250,1081.53,361.051,407.169,22.8655,1782.1,-332.706,1449.39,-51.3941,21.6672,-23.3852,-23.3629
79,30.0,-25.0,7.5,1500,-1500,1060.93,698.633,422.182,84.2333,2183.18,-347.101,1836.08,-51.2787,36.4124,-11.0654,-11.044
80,30.0,-25.0,10.0,750,-750,230.331,89.8346,12.7333,-19.1208,290.35,-90.6548,199.695,-11.8733,6.17329,-3.7172,-3.71235
81,30.0,-25.0,10.0,750,-750,230.331,89.8346,12.7333,-19.1208,290.35,-90.6548,199.695,-11.8733,6.17329,-3.7172,-3.71235
82,30.0,-25.0,10.0,750,-1000,214.926,296.295,9.43224,3.70078,498.206,-101.683,396.523,-11.4965,15.0498,1.93628,1.94028
83,30.0,-25.0,10.0,750,-1000,214.926,296.295,9.43224,3.70078,498.206,-101.683,396.523,-11.4965,15.0498,1.93628,1.94028
84,30.0,-25.0,10.0,750,-1250,180.544,533.389,13.2069,49.4457,744.553,-148.314,596.24,-10.4658,24.569,10.8618,10.8765
85,30.0,-25.0,10.0,750,-1500,131.864,833.152,43.8173,107.09,1052.97,-174.873,878.096,-8.64762,36.2474,20.0299,20.0426
86,30.0,-25.0,10.0,1000,-750,460.216,31.1848,81.7271,-33.9862,490.935,-135.394,355.541,-22.3571,4.28834,-12.5595,-12.5568
87,30.0,-25.0,10.0,1000,-750,460.216,31.1848,81.7271,-33.9862,490.935,-135.394,355.541,-22.3571,4.28834,-12.5595,-12.5568
88,30.0,-25.0,10.0,1000,-1000,448.969,229.973,78.3019,-8.99554,706.22,-144.884,561.336,-22.2014,13.47,-6.66593,-6.66398
89,30.0,-25.0,10.0,1000,-1000,448.969,229.973,78.3019,-8.99554,706.22,-144.884,561.336,-22.2014,13.47,-6.66593,-6.66398
90,30.0,-25.0,10.0,1000,-1250,419.476,493.931,80.4418,31.2348,984.286,-189.015,795.271,-21.5705,24.5923,1.81081,1.82338
91,30.0,-25.0,10.0,1000,-1500,379.419,796.364,92.6115,96.332,1313.27,-209.932,1103.33,-20.4904,36.6823,11.9779,11.9892
92,30.0,-25.0,10.0,1250,-750,753.613,-58.653,175.557,-50.3687,752.283,-217.83,534.453,-35.608,1.06197,-24.8989,-24.8867
93,30.0,-25.0,10.0,1250,-1000,743.515,138.039,175.102,-25.9623,962.261,-226.922,735.339,-35.5517,10.4011,-19.6378,-19.6263
94,30.0,-25.0,10.0,1250,-1250,722.013,424.083,182.495,8.70845,1277.62,-241.331,1036.29,-35.2451,23.2378,-8.83795,-8.82741
95,30.0,-25.0,10.0,1250,-1500,686.488,736.689,195.235,72.5299,1624.73,-260.475,1364.25,-34.5332,36.3697,1.00961,1.01891
96,30.0,-25.0,10.0,1500,-750,1103.68,-145.366,306.534,-63.4088,1101.34,-283.219,818.122,-51.4566,-1.85835,-38.771,-38.7612
97,30.0,-25.0,10.0,1500,-1000,1095.14,23.4924,308.049,-41.6788,1285.68,-291.452,994.232,-51.4702,6.33546,-34.2445,-34.2355
98,30.0,-25.0,10.0,1500,-1250,1079.14,311.957,315.625,-6.08768,1601.93,-304.509,1297.42,-51.393,19.8084,-25.3724,-25.3642
99,30.0,-25.0,10.0,1500,-1500,1054.25,657.679,329.167,45.3495,1995.83,-321.037,1674.8,-51.1033,35.039,-12.2433,-12.2362
100,30.0,-25.0,12.5,750,-750,179.58,61.3838,1.18534,-39.9658,176.736,-93.5683,83.1674,-10.127,4.99857,-2.63712,-2.63347
101,30.0,-25.0,12.5,750,-750,179.58,61.3838,1.18534,-39.9658,176.736,-93.5683,83.1674,-10.127,4.99857,-2.63712,-2.63347
102,30.0,-25.0,12.5,750,-1000,184.753,233.926,-11.0792,-11.6239,369.762,-99.5224,270.24,-10.3963,12.9183,1.61834,1.62131
103,30.0,-25.0,12.5,750,-1000,184.753,233.926,-11.0792,-11.6239,369.762,-99.5224,270.24,-10.3963,12.9183,1.61834,1.62131
104,30.0,-25.0,12.5,750,-1250,158.916,496.304,-2.63966,10.7078,626.529,-118.245,508.284,-9.55808,23.5512,10.0566,10.0582
105,30.0,-25.0,12.5,750,-1500,116.494,796.589,17.2953,63.2143,923.586,-146.093,777.493,-7.96946,35.3843,19.6321,19.6318
106,30.0,-25.0,12.5,1000,-750,424.057,17.897,48.3479,-52.2359,386.275,-133.691,252.583,-21.3482,3.86661,-10.649,-10.6474
107,30.0,-25.0,12.5,1000,-750,424.057,17.897,48.3479,-52.2359,386.275,-133.691,252.583,-21.3482,3.86661,-10.649,-10.6474
108,30.0,-25.0,12.5,1000,-1000,425.251,179.69,35.4808,-26.4202,569.915,-139.993,429.923,-21.464,11.6457,-6.72319,-6.72221
109,30.0,-25.0,12.5,1000,-1000,425.251,179.69,35.4808,-26.4202,569.915,-139.993,429.923,-21.464,11.6457,-6.72319,-6.72221
110,30.0,-25.0,12.5,1000,-1250,402.685,450.064,34.472,4.44538,843.331,-155.394,687.937,-20.9458,23.2667,0.702289,0.702127
111,30.0,-25.0,12.5,1000,-1500,364.062,754.849,40.5579,60.596,1164.43,-177.545,986.887,-19.887,35.6484,10.6968,10.695
112,30.0,-25.0,12.5,1250,-750,722.926,-56.6311,137.058,-66.866,656.692,-190.78,465.913,-34.8785,1.45954,-21.8913,-21.8924
113,30.0,-25.0,12.5,1250,-1000,724.643,101.621,122.561,-45.9985,826.545,-196.091,630.455,-35.0229,9.10841,-18.5177,-18.5194
114,30.0,-25.0,12.5,1250,-1250,704.819,364.176,122.675,-11.0925,1113.46,-210.496,902.968,-34.7041,21.1721,-10.1798,-10.1825
115,30.0,-25.0,12.5,1250,-1500,672.129,699.493,128.756,36.6888,1462.36,-229.773,1232.58,-34.0277,35.3583,0.367336,0.36324
116,30.0,-25.0,12.5,1500,-750,1085.09,-147.875,255.363,-83.2454,995.661,-257.914,737.747,-51.1832,-1.50186,-35.8163,-35.8202
117,30.0,-25.0,12.5,1500,-1000,1085.82,-0.45241,241.686,-66.0948,1153.07,-262.923,890.147,-51.289,5.58669,-32.9441,-32.9485
118,30.0,-25.0,12.5,1500,-1250,1069.26,258.455,243.785,-31.7692,1434.27,-276.187,1158.08,-51.1359,17.8364,-26.0079,-26.0133
119,30.0,-25.0,12.5,1500,-1500,1042.62,607.109,251.306,12.2016,1815.59,-293.947,1521.65,-50.7579,33.412,-13.2631,-13.2697
120,30.0,-25.0,15.0,750,-750,130.423,28.3781,5.92463,-68.8413,70.2087,-105.519,-35.3104,-8.19431,3.71682,-2.22953,-2.22648
121,30.0,-25.0,15.0,750,-1000,123.894,201.178,-4.21333,-48.8666,246.721,-115.493,131.228,-7.97072,11.7147,2.50632,2.50841
122,30.0,-25.0,15.0,750,-1250,113.894,425.265,-9.53978,-3.88199,488.061,-131.4,356.66,-7.64591,21.3466,9.44193,9.4426
123,30.0,-25.0,15.0,750,-1500,97.0475,750.223,-7.31498,23.7765,792.322,-148.141,644.181,-7.02198,34.1432,18.9626,18.9617
124,30.0,-25.0,15.0,1000,-750,373.914,-27.6671,28.4354,-75.317,247.226,-137.18,110.046,-19.542,2.04606,-11.298,-11.2964
125,30.0,-25.0,15.0,1000,-1000,383.112,141.248,11.1159,-53.1578,439.014,-142.182,296.831,-19.9714,10.1016,-5.54009,-5.53964
126,30.0,-25.0,15.0,1000,-1250,373.332,378.948,-1.70029,-9.54948,693.943,-155.558,538.384,-19.8127,20.8619,0.327359,0.326781
127,30.0,-25.0,15.0,1000,-1500,337.97,702.809,8.38577,22.0778,1015.09,-178.408,836.687,-18.777,34.075,9.53721,9.53493
128,30.0,-25.0,15.0,1250,-750,676.316,-78.6191,105.226,-88.5876,531.702,-195.691,336.011,-33.4292,0.665414,-20.8298,-20.8318
129,30.0,-25.0,15.0,1250,-1000,691.105,82.0757,82.4144,-70.6988,707.61,-197.809,509.802,-33.9791,8.48242,-16.5439,-16.5463
130,30.0,-25.0,15.0,1250,-1250,679.302,307.471,70.4607,-32.0328,957.681,-209.757,747.924,-33.7894,19.1655,-10.1234,-10.1268
131,30.0,-25.0,15.0,1250,-1500,646.642,629.648,74.1796,12.7882,1288.11,-230.327,1057.78,-33.0507,33.0671,-1.24133,-1.24629
132,30.0,-25.0,15.0,1500,-750,1053.13,-152.358,206.505,-108.994,880.993,-261.942,619.051,-50.2757,-1.46085,-32.8507,-32.856
133,30.0,-25.0,15.0,1500,-1000,1057.66,-13.8386,189.088,-91.7479,1029.16,-265.847,763.316,-50.4958,5.27155,-30.704,-30.7098
134,30.0,-25.0,15.0,1500,-1250,1047.85,209.586,176.737,-57.4662,1270.0,-276.571,993.433,-50.4084,16.0156,-25.0288,-25.0355
135,30.0,-25.0,15.0,1500,-1500,1018.34,531.727,181.234,-10.2404,1624.26,-296.197,1328.06,-49.908,30.7541,-14.2775,-14.2855
136,30.0,-25.0,17.5,750,-750,82.6866,-14.0185,-23.4032,-99.7143,-81.894,-107.211,-189.105,-6.08431,2.14611,-2.94814,-2.94096
137,30.0,-25.0,17.5,750,-1000,66.6708,165.338,-22.9581,-80.4942,98.6055,-122.807,-24.2016,-5.41609,10.6533,3.44075,3.44636
138,30.0,-25.0,17.5,750,-1250,51.5061,387.149,-28.822,-51.9992,315.875,-138.051,177.824,-4.73729,20.25,10.0166,10.0209
139,30.0,-25.0,17.5,750,-1500,43.0651,647.37,-41.4434,-2.56291,577.244,-152.055,425.189,-4.4102,30.9959,18.3008,18.3037
140,30.0,-25.0,17.5,1000,-750,297.88,-74.3853,27.9848,-107.925,90.4337,-149.724,-59.2904,-16.9857,0.0437247,-10.965,-10.9607
141,30.0,-25.0,17.5,1000,-1000,282.437,106.404,27.6926,-85.4293,284.606,-167.255,117.352,-16.5509,8.83021,-4.12232,-4.11948
142,30.0,-25.0,17.5,1000,-1250,280.659,341.611,12.2535,-56.5497,532.52,-179.943,352.577,-16.5749,19.5605,2.37933,2.3808
143,30.0,-25.0,17.5,1000,-1500,281.75,600.717,0.373401,-7.4057,819.783,-189.138,630.645,-16.707,30.7129,8.52637,8.52658
144,30.0,-25.0,17.5,1250,-750,613.706,-137.143,70.0861,-115.068,349.991,-197.134,152.857,-31.472,-1.59218,-21.3438,-21.3423
145,30.0,-25.0,17.5,1250,-1000,622.451,32.7904,48.7307,-97.4084,526.242,-201.934,324.307,-31.8943,6.48736,-15.2976,-15.2967
146,30.0,-25.0,17.5,1250,-1250,630.937,250.327,26.6609,-60.5212,776.924,-210.28,566.644,-32.316,17.0378,-9.06999,-9.07009
147,30.0,-25.0,17.5,1250,-1500,611.645,543.81,15.5458,-14.2464,1083.83,-226.844,856.985,-31.8672,30.1397,-1.61486,-1.61636
148,30.0,-25.0,17.5,1500,-750,995.212,-193.176,156.494,-132.419,704.362,-264.848,439.514,-48.6678,-2.86475,-31.8962,-31.8989
149,30.0,-25.0,17.5,1500,-1000,993.132,-39.4724,143.003,-117.045,863.392,-272.166,591.226,-48.7425,4.40033,-28.061,-28.0643
150,30.0,-25.0,17.5,1500,-1250,1000.38,170.226,119.499,-85.7138,1093.2,-278.776,814.426,-49.102,14.6374,-22.853,-22.8569
151,30.0,-25.0,17.5,1500,-1500,985.498,454.976,106.971,-41.4494,1408.72,-293.556,1115.16,-48.8668,27.9564,-14.6493,-14.6543
152,30.0,-25.0,20.0,750,-750,47.9959,-57.854,-61.3328,-137.016,-235.359,-106.463,-341.822,-4.29158,0.439565,-3.30173,-3.29084
153,30.0,-25.0,20.0,750,-1000,24.0327,127.687,-56.03,-107.867,-43.5831,-127.339,-170.922,-3.24286,9.33019,3.39967,3.40828
154,30.0,-25.0,20.0,750,-1250,14.0446,331.488,-68.5668,-79.6145,156.292,-140.146,16.1461,-2.76706,18.4793,9.08496,9.09241
155,30.0,-25.0,20.0,750,-1500,-4.17686,604.393,-73.6029,-34.0986,421.158,-160.464,260.694,-1.95558,29.9047,18.2773,18.2832
156,30.0,-25.0,20.0,1000,-750,249.269,-121.68,14.3629,-148.185,-59.5164,-160.531,-220.047,-15.0632,-1.84244,-10.8304,-10.8237
157,30.0,-25.0,20.0,1000,-1000,233.102,58.575,10.403,-129.098,127.045,-177.732,-50.6869,-14.5303,6.85807,-4.10746,-4.10235
158,30.0,-25.0,20.0,1000,-1250,228.394,281.114,-6.59034,-98.7195,359.701,-190.125,169.576,-14.4211,17.329,2.8611,2.86493
159,30.0,-25.0,20.0,1000,-1500,207.563,534.333,-7.57742,-50.6775,629.095,-209.934,419.161,-13.6273,28.4931,9.53739,9.53948
160,30.0,-25.0,20.0,1250,-750,543.435,-179.279,55.9546,-144.846,188.817,-207.335,-18.5181,-28.9229,-3.44378,-19.4301,-19.4262
161,30.0,-25.0,20.0,1250,-1000,547.192,-18.1317,33.4069,-128.808,349.733,-214.717,135.016,-29.1737,4.5095,-14.783,-14.7802
162,30.0,-25.0,20.0,1250,-1250,546.503,208.478,21.5773,-108.472,599.444,-226.175,373.269,-29.2916,15.1552,-7.97179,-7.97011
163,30.0,-25.0,20.0,1250,-1500,554.518,470.03,-4.86915,-51.0947,898.342,-236.573,661.769,-29.7512,27.4404,-0.522692,-0.522175
164,30.0,-25.0,20.0,1500,-750,913.458,-231.118,131.862,-165.431,526.752,-276.643,250.11,-46.0556,-4.30233,-32.4959,-32.4958
165,30.0,-25.0,20.0,1500,-1000,916.108,-86.4288,121.177,-151.011,682.275,-284.042,398.233,-46.2767,2.65249,-29.3183,-29.3192
166,30.0,-25.0,20.0,1500,-1250,933.223,139.765,86.7817,-121.622,927.315,-288.7,638.615,-46.9457,13.4249,-20.9747,-20.9761
167,30.0,-25.0,20.0,1500,-1500,944.978,389.623,53.0466,-72.826,1216.16,-295.105,921.054,-47.4177,25.5651,-14.1653,-14.168
168,30.0,-25.0,22.5,750,-750,3.27234,-116.25,-99.3196,-166.373,-409.596,-106.706,-516.303,-1.95563,-1.93736,-3.67964,-3.6605
169,30.0,-25.0,22.5,750,-1000,-21.2252,68.994,-92.1731,-140.334,-218.719,-129.094,-347.813,-0.895469,7.11686,2.82293,2.83691
170,30.0,-25.0,22.5,750,-1250,-36.9134,308.631,-92.5396,-123.132,10.2993,-147.28,-136.98,-0.263092,18.2907,10.6666,10.6784
171,30.0,-25.0,22.5,750,-1500,-53.1898,554.752,-106.012,-68.6589,248.867,-167.004,81.8627,0.464322,28.9094,19.1851,19.1963
172,30.0,-25.0,22.5,1000,-750,208.749,-179.547,-32.7975,-183.785,-244.455,-159.014,-403.469,-13.3054,-4.00311,-10.9506,-10.9387
173,30.0,-25.0,22.5,1000,-1000,182.647,7.53187,-22.6877,-168.519,-48.534,-182.37,-230.904,-12.3044,5.03869,-5.01888,-5.00956
174,30.0,-25.0,22.5,1000,-1250,159.989,236.014,-16.1571,-142.256,188.294,-204.672,-16.3778,-11.4242,15.9302,3.31659,3.32396
175,30.0,-25.0,22.5,1000,-1500,146.275,502.944,-28.3873,-107.446,456.914,-221.493,235.421,-10.869,27.6876,11.7072,11.7116
176,30.0,-25.0,22.5,1250,-750,475.096,-224.979,41.5078,-194.186,7.91265,-219.619,-211.707,-26.5905,-5.3467,-18.8022,-18.7947
177,30.0,-25.0,22.5,1250,-1000,455.789,-70.0573,39.1518,-183.443,161.682,-236.08,-74.3982,-26.0173,2.26592,-15.7883,-15.7831
178,30.0,-25.0,22.5,1250,-1250,443.975,152.179,32.2843,-150.256,406.979,-253.647,153.332,-25.743,13.0923,-6.8753,-6.87153
179,30.0,-25.0,22.5,1250,-1500,418.265,418.127,40.7571,-108.667,697.479,-279.316,418.163,-24.9229,25.5529,1.56862,1.57026
