# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,35.0,-32.5,0.0,750,-750,310.521,299.772,224.935,83.4948,881.442,-58.1484,823.294,-17.6105,17.9365,-0.861568,-0.865998
1,35.0,-32.5,0.0,750,-1000,287.704,537.907,265.487,189.986,1230.92,-71.2725,1159.64,-17.3684,29.8036,8.83531,8.83007
2,35.0,-32.5,0.0,750,-1250,238.64,843.983,318.695,339.83,1646.06,-88.2341,1557.83,-15.7727,44.8341,21.6703,21.664
3,35.0,-32.5,0.0,750,-1500,181.561,1201.15,390.626,520.379,2159.46,-110.277,2049.18,-13.4964,62.4974,36.499,36.4914
4,35.0,-32.5,0.0,1000,-750,555.974,265.06,389.54,66.8097,1222.65,-97.6272,1125.02,-30.734,17.7726,-9.40769,-9.41285
5,35.0,-32.5,0.0,1000,-1000,552.916,543.153,414.909,154.529,1599.88,-107.042,1492.84,-31.2939,32.293,-1.29261,-1.2985
6,35.0,-32.5,0.0,1000,-1250,528.247,860.79,469.549,295.778,2062.48,-123.877,1938.6,-31.2944,47.949,11.213,11.2061
7,35.0,-32.5,0.0,1000,-1500,475.851,1225.88,535.251,476.534,2576.49,-143.479,2433.01,-29.8468,66.0301,26.4808,26.4726
8,35.0,-32.5,0.0,1250,-750,864.297,175.578,613.01,56.2206,1619.21,-149.434,1469.78,-47.3774,14.0081,-25.4154,-25.4214
9,35.0,-32.5,0.0,1250,-1000,866.607,504.618,630.203,129.586,2042.83,-156.848,1885.98,-48.0584,32.5311,-11.472,-11.4787
10,35.0,-32.5,0.0,1250,-1250,863.357,858.521,663.171,246.224,2529.21,-168.704,2360.51,-48.8132,50.8284,-1.60058,-1.60813
11,35.0,-32.5,0.0,1250,-1500,837.593,1247.73,729.422,422.332,3107.33,-188.823,2918.51,-49.0651,69.9831,12.6904,12.6818
12,35.0,-32.5,0.0,1500,-750,1240.38,77.3656,891.024,41.5118,2123.87,-212.273,1911.59,-67.6638,9.28819,-43.5418,-43.5489
13,35.0,-32.5,0.0,1500,-1000,1242.06,404.093,906.063,118.226,2545.86,-220.074,2325.79,-68.3785,28.9482,-29.9382,-29.946
14,35.0,-32.5,0.0,1500,-1250,1244.6,816.204,928.892,211.799,3070.79,-229.035,2841.75,-69.207,51.4334,-13.5865,-13.5949
15,35.0,-32.5,0.0,1500,-1500,1240.82,1246.83,970.487,357.297,3668.96,-243.221,3425.74,-70.1398,73.5603,-1.6889,-1.69835
16,35.0,-32.5,2.5,750,-750,307.646,291.668,190.701,69.4684,823.326,-79.9243,743.401,-17.4771,17.5408,-0.879373,-0.882126
17,35.0,-32.5,2.5,750,-1000,278.399,529.663,224.431,169.484,1151.48,-94.7758,1056.7,-16.854,29.4339,8.86554,8.86187
18,35.0,-32.5,2.5,750,-1250,231.707,839.414,272.72,311.272,1561.3,-115.257,1446.04,-15.3761,44.6411,21.6756,21.671
19,35.0,-32.5,2.5,750,-1500,175.509,1197.2,341.3,481.33,2062.15,-141.251,1920.89,-13.1252,62.3319,36.5246,36.5187
20,35.0,-32.5,2.5,1000,-750,558.208,258.765,339.498,54.7739,1157.22,-122.221,1035.0,-30.771,17.488,-10.5538,-10.5574
21,35.0,-32.5,2.5,1000,-1000,550.805,533.539,365.793,136.706,1522.49,-134.333,1388.16,-31.1893,31.8298,-1.49177,-1.49602
22,35.0,-32.5,2.5,1000,-1250,521.009,852.574,416.675,270.664,1971.81,-154.088,1817.72,-30.9206,47.5459,11.1241,11.1189
23,35.0,-32.5,2.5,1000,-1500,466.177,1218.93,475.341,443.479,2468.76,-176.367,2292.39,-29.3074,65.6974,26.5628,26.5563
24,35.0,-32.5,2.5,1250,-750,867.856,170.777,550.416,45.6929,1545.91,-177.892,1368.01,-47.4312,13.7882,-25.5846,-25.5893
25,35.0,-32.5,2.5,1250,-1000,869.332,496.951,565.211,114.007,1958.36,-187.32,1771.04,-48.0879,32.2038,-12.7343,-12.7395
26,35.0,-32.5,2.5,1250,-1250,861.456,847.183,599.24,224.996,2432.27,-202.007,2230.26,-48.701,50.3007,-1.94279,-1.94871
27,35.0,-32.5,2.5,1250,-1500,830.644,1239.29,663.14,391.568,2998.2,-225.249,2772.95,-48.7033,69.5528,12.8519,12.8448
28,35.0,-32.5,2.5,1500,-750,1244.81,70.4977,815.585,32.751,2038.2,-245.061,1793.14,-67.7361,8.95389,-43.9065,-43.9124
