# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,32.5,-35.0,0.0,750,-750,280.254,339.513,208.274,107.502,898.658,-53.639,845.019,-15.1651,21.0502,3.10574,3.1009
1,32.5,-35.0,0.0,750,-1000,237.846,601.605,251.54,231.576,1250.38,-67.7272,1182.65,-14.0343,34.7673,14.7938,14.7881
2,32.5,-35.0,0.0,750,-1250,180.5,910.978,310.904,397.185,1688.2,-87.2158,1600.99,-12.0101,51.1417,29.5553,29.5485
3,32.5,-35.0,0.0,750,-1500,111.797,1278.72,403.3,585.538,2226.93,-113.146,2113.78,-9.01759,70.6605,46.839,46.8308
4,32.5,-35.0,0.0,1000,-750,516.588,325.152,348.552,91.4936,1230.48,-88.3794,1142.1,-26.8584,22.2161,-4.58042,-4.58586
5,32.5,-35.0,0.0,1000,-1000,499.645,612.122,383.477,198.411,1628.7,-100.423,1528.28,-26.9511,37.7308,5.61011,5.60386
6,32.5,-35.0,0.0,1000,-1250,456.161,945.496,443.132,360.544,2093.55,-119.126,1974.43,-26.1374,55.0765,21.3075,21.3002
7,32.5,-35.0,0.0,1000,-1500,379.917,1332.95,514.553,567.319,2632.26,-141.011,2491.25,-23.5485,75.6393,39.0864,39.0776
8,32.5,-35.0,0.0,1250,-750,808.939,259.585,544.23,85.6106,1625.23,-135.206,1490.03,-41.5426,19.7345,-17.4265,-17.4328
9,32.5,-35.0,0.0,1250,-1000,802.238,596.756,567.049,175.599,2057.09,-144.373,1912.72,-41.9309,39.3546,-4.38267,-4.38966
10,32.5,-35.0,0.0,1250,-1250,780.383,967.812,613.219,318.042,2577.46,-159.685,2417.78,-42.0631,59.37,8.95864,8.95061
11,32.5,-35.0,0.0,1250,-1500,731.735,1372.08,687.036,517.878,3154.79,-181.879,2972.91,-41.3005,80.3917,27.6568,27.6475
12,32.5,-35.0,0.0,1500,-750,1164.72,161.65,787.699,74.0613,2076.56,-191.189,1885.37,-59.4019,14.7922,-34.8645,-34.8718
13,32.5,-35.0,0.0,1500,-1000,1160.05,537.332,807.277,164.831,2562.86,-200.29,2362.57,-59.8742,38.1459,-17.7867,-17.7947
14,32.5,-35.0,0.0,1500,-1250,1149.35,951.361,838.431,285.895,3099.71,-212.396,2887.31,-60.306,61.6322,-3.11396,-3.12286
15,32.5,-35.0,0.0,1500,-1500,1122.81,1401.3,895.796,463.99,3736.9,-231.165,3505.74,-60.4753,85.7927,13.0264,13.0164
16,32.5,-35.0,2.5,750,-750,276.064,331.255,174.772,91.9601,838.488,-77.0044,761.483,-14.9908,20.6066,3.02956,3.0268
17,32.5,-35.0,2.5,750,-1000,230.708,596.616,211.019,209.394,1176.85,-93.4382,1083.41,-13.6793,34.5423,14.7429,14.7392
18,32.5,-35.0,2.5,750,-1250,174.552,908.572,265.462,364.343,1602.68,-116.299,1486.38,-11.6817,51.0281,29.4183,29.4135
19,32.5,-35.0,2.5,750,-1500,106.943,1276.46,359.021,538.047,2128.84,-146.755,1982.08,-8.73336,70.5476,46.6024,46.5961
20,32.5,-35.0,2.5,1000,-750,517.747,313.773,302.756,75.7685,1159.99,-114.518,1045.47,-26.8695,21.4475,-5.29151,-5.29504
21,32.5,-35.0,2.5,1000,-1000,495.557,602.962,336.613,178.076,1549.69,-129.287,1420.41,-26.7812,37.2645,5.55435,5.55002
22,32.5,-35.0,2.5,1000,-1250,439.99,943.776,388.987,332.416,1994.44,-149.325,1845.11,-25.2804,55.0917,20.5087,20.5033
23,32.5,-35.0,2.5,1000,-1500,370.424,1328.75,455.812,529.226,2523.2,-175.604,2347.6,-23.0344,75.422,39.0736,39.0669
24,32.5,-35.0,2.5,1250,-750,812.943,257.698,484.818,70.1227,1553.4,-164.567,1388.83,-41.616,19.6666,-18.2368,-18.2414
25,32.5,-35.0,2.5,1250,-1000,803.867,586.234,506.912,154.967,1968.81,-176.057,1792.75,-41.9426,38.7987,-4.91596,-4.92116
26,32.5,-35.0,2.5,1250,-1250,776.27,956.943,553.301,292.514,2478.75,-194.399,2284.35,-41.8704,58.7934,8.88445,8.87838
27,32.5,-35.0,2.5,1250,-1500,722.439,1364.03,620.991,484.245,3041.41,-219.619,2821.79,-40.8476,79.9577,27.5782,27.5709
28,32.5,-35.0,2.5,1500,-750,1168.74,159.902,716.838,62.3307,1997.32,-224.939,1772.38,-59.4522,14.6595,-34.7629,-34.7687
29,32.5,-35.0,2.5,1500,-1000,1164.13,532.426,733.984,143.5,2469.7,-235.491,2234.21,-59.9153,37.9296,-18.5657,-18.572
30,32.5,-35.0,2.5,1500,-1250,1151.11,939.582,763.44,260.715,2991.41,-250.025,2741.38,-60.3028,61.0289,-3.71185,-3.71889
31,32.5,-35.0,2.5,1500,-1500,1118.95,1389.04,822.273,433.555,3618.69,-271.865,3346.82,-60.2765,85.1382,13.0252,13.0172
32,32.5,-35.0,5.0,750,-750,266.088,313.001,117.874,64.5518,732.681,-123.506,609.175,-14.5957,19.8014,3.07642,3.0856
33,32.5,-35.0,5.0,750,-1000,219.461,583.821,144.163,169.337,1052.17,-142.773,909.396,-13.176,34.0681,14.4965,14.5043
34,32.5,-35.0,5.0,750,-1250,163.749,900.062,191.867,306.694,1457.4,-170.153,1287.24,-11.1416,50.7542,28.9633,28.9698
35,32.5,-35.0,5.0,750,-1500,96.4358,1273.29,287.26,455.428,1963.94,-206.625,1757.31,-8.16177,70.4786,45.9546,45.959
36,32.5,-35.0,5.0,1000,-750,515.437,291.962,229.321,46.5528,1038.71,-165.056,873.653,-26.7888,20.2146,-6.0346,-6.02672
37,32.5,-35.0,5.0,1000,-1000,484.435,581.792,259.085,140.146,1408.24,-183.496,1224.74,-26.324,36.2708,5.45712,5.46396
38,32.5,-35.0,5.0,1000,-1250,424.4,929.678,298.275,282.886,1830.35,-206.031,1624.32,-24.5679,54.4986,20.3385,20.3439
39,32.5,-35.0,5.0,1000,-1500,355.706,1320.57,355.779,462.486,2339.06,-236.06,2103.0,-22.2958,75.1173,38.7668,38.7706
40,32.5,-35.0,5.0,1250,-750,818.036,242.11,387.434,38.6616,1420.1,-219.357,1200.74,-41.7216,18.8132,-19.5217,-19.5154
41,32.5,-35.0,5.0,1250,-1000,802.616,562.024,409.163,115.931,1812.09,-233.914,1578.17,-41.87,37.5391,-5.7466,-5.74114
42,32.5,-35.0,5.0,1250,-1250,766.576,931.944,450.214,244.268,2299.55,-255.783,2043.77,-41.4562,57.7124,8.77182,8.77612
43,32.5,-35.0,5.0,1250,-1500,703.618,1348.02,508.991,424.929,2843.38,-284.445,2558.94,-39.9482,79.2215,27.2625,27.2652
44,32.5,-35.0,5.0,1500,-750,1178.21,150.926,595.138,36.0796,1855.33,-285.049,1570.28,-59.6811,14.2368,-35.5564,-35.5518
45,32.5,-35.0,5.0,1500,-1000,1170.57,512.013,610.835,104.386,2303.24,-297.572,2005.67,-60.0495,36.8801,-19.4182,-19.4143
46,32.5,-35.0,5.0,1500,-1250,1150.82,913.011,642.45,212.691,2801.73,-315.402,2486.33,-60.2303,59.6813,-4.70088,-4.69804
47,32.5,-35.0,5.0,1500,-1500,1109.92,1361.1,694.836,375.89,3403.74,-340.53,3063.21,-59.8596,83.9341,12.902,12.9035
48,32.5,-35.0,7.5,750,-750,256.618,299.958,66.1011,37.3425,630.585,-117.249,513.336,-14.2613,19.5585,3.674,3.67971
49,32.5,-35.0,7.5,750,-1000,211.026,561.858,83.1772,130.34,936.54,-139.999,796.54,-12.836,33.1421,14.6452,14.6495
50,32.5,-35.0,7.5,750,-1250,150.682,887.656,131.421,248.139,1311.5,-172.441,1139.06,-10.5222,50.3805,28.5263,28.5286
51,32.5,-35.0,7.5,750,-1500,84.7075,1266.78,216.632,383.159,1797.95,-214.568,1583.38,-7.56546,70.3158,45.2366,45.2366
52,32.5,-35.0,7.5,1000,-750,508.947,268.971,164.628,18.2295,913.826,-163.166,750.66,-26.589,19.1379,-6.19933,-6.19521
53,32.5,-35.0,7.5,1000,-1000,472.3,567.075,184.239,105.541,1272.24,-184.455,1087.78,-25.8674,35.9378,6.4037,6.40632
54,32.5,-35.0,7.5,1000,-1250,414.041,905.998,215.661,233.59,1670.24,-211.09,1459.15,-24.1682,53.5926,20.5913,20.5922
