# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,22.5,-20,0,750,-750,191.214,124.126,89.6221,27.9576,416.712,-31.075,385.637,-7.51388,5.8223,-1.54541,-1.54751
2,22.5,-20,0,750,-1000,170.876,280.986,98.8842,67.4321,594.781,-35.9693,558.811,-7.14305,11.3965,3.06406,3.06168
3,22.5,-20,0,750,-1250,141.315,485.242,114.268,125.337,825.872,-36.5793,789.293,-6.46702,18.2999,8.69158,8.68751
4,22.5,-20,0,750,-1500,103.724,705.783,144.84,193.515,1094.77,-46.382,1048.39,-5.45033,25.805,14.4279,14.4232
5,22.5,-20,0,1000,-750,354.403,54.0671,165.593,22.9058,565.212,-52.2956,512.917,-13.5136,3.90482,-7.42393,-7.42642
6,22.5,-20,0,1000,-1000,341.738,225.63,169.144,52.669,760.59,-54.2117,706.378,-13.3267,10.3799,-2.76975,-2.77245
7,22.5,-20,0,1000,-1250,320.341,434.025,177.7,102.907,1000.26,-53.2886,946.974,-12.9519,17.6721,3.16286,3.15851
8,22.5,-20,0,1000,-1500,284.817,688.96,196.452,178.284,1288.74,-61.9382,1226.8,-12.236,26.4248,10.3997,10.3948
9,22.5,-20,0,1250,-750,562.304,-32.9354,263.767,16.0298,762.632,-71.8982,690.733,-21.1356,1.24328,-15.3495,-15.3536
10,22.5,-20,0,1250,-1000,551.27,141.468,267.758,43.314,954.155,-75.1927,878.962,-20.9775,8.097,-10.3009,-10.3053
11,22.5,-20,0,1250,-1250,529.385,359.375,278.617,84.4898,1205.02,-80.3986,1124.62,-20.6059,16.2483,-3.78607,-3.79095
12,22.5,-20,0,1250,-1500,497.659,611.932,294.781,144.766,1498.65,-87.0465,1411.61,-20.0296,25.2096,3.32122,3.31582
13,22.5,-20,0,1500,-750,814.171,-113.185,387.986,13.5325,1036.23,-103.054,933.172,-30.4248,-1.13039,-24.1824,-24.1872
14,22.5,-20,0,1500,-1000,811.15,38.0338,387.768,27.2158,1196.94,-104.002,1092.94,-30.4333,5.0674,-20.0506,-20.0556
15,22.5,-20,0,1500,-1250,804.13,257.641,386.716,74.514,1452.48,-107.207,1345.27,-30.4153,13.6176,-13.9858,-13.9911
16,22.5,-20,0,1500,-1500,769.624,518.121,407.925,128.585,1756.95,-117.265,1639.69,-29.7841,23.3293,-5.63853,-5.64445
17,22.5,-20,2.5,750,-750,189.3,120.135,67.3118,20.2192,381.272,-42.2634,339.009,-7.45913,5.71914,-1.62906,-1.63075
18,22.5,-20,2.5,750,-1000,168.647,279.379,74.6905,55.5725,556.126,-49.8332,506.293,-7.07254,11.3582,3.05433,3.05213
19,22.5,-20,2.5,750,-1250,136.964,478.675,86.6073,105.64,768.786,-55.9747,712.811,-6.32407,18.1326,8.62147,8.61904
20,22.5,-20,2.5,750,-1500,99.4223,701.442,118.372,161.249,1028.16,-68.7398,959.416,-5.30103,25.656,14.7121,14.709
21,22.5,-20,2.5,1000,-750,354.591,50.1447,134.547,13.1278,521.698,-66.2533,455.445,-13.4949,3.78294,-7.81739,-7.81978
22,22.5,-20,2.5,1000,-1000,339.618,221.528,137.994,42.4346,713.494,-70.8113,642.683,-13.26,10.2719,-2.86333,-2.86599
23,22.5,-20,2.5,1000,-1250,311.745,426.185,145.437,87.7341,937.366,-75.8344,861.531,-12.7081,17.4898,3.40884,3.406
24,22.5,-20,2.5,1000,-1500,277.857,683.024,160.933,153.236,1216.72,-85.4772,1131.25,-12.0198,26.2495,10.4447,10.4413
25,22.5,-20,2.5,1250,-750,564.101,-34.5571,219.152,5.42372,708.581,-91.7811,616.8,-21.1696,1.20262,-15.532,-15.5348
26,22.5,-20,2.5,1250,-1000,552.303,136.074,220.926,31.5972,892.835,-95.3701,797.465,-21.007,7.94033,-10.9261,-10.9291
27,22.5,-20,2.5,1250,-1250,531.521,354.05,228.037,72.3967,1140.92,-101.364,1039.56,-20.6665,16.1017,-4.31705,-4.32038
28,22.5,-20,2.5,1250,-1500,497.635,603.57,243.637,131.69,1427.81,-110.78,1317.03,-20.0265,24.9949,3.12213,3.11826
29,22.5,-20,2.5,1500,-750,810.264,-119.638,340.774,2.74874,968.503,-127.671,840.832,-30.2296,-1.31485,-23.7403,-23.7438
30,22.5,-20,2.5,1500,-1000,803.869,31.4737,341.001,16.4275,1125.88,-130.568,995.317,-30.16,4.86396,-19.6047,-19.6085
31,22.5,-20,2.5,1500,-1250,789.482,255.219,343.642,50.3783,1368.78,-134.537,1234.24,-29.961,13.5007,-13.9539,-13.9579
32,22.5,-20,2.5,1500,-1500,768.842,519.691,348.628,100.512,1672.79,-139.872,1532.92,-29.6623,23.313,-6.42554,-6.42987
33,22.5,-20,5,750,-750,181.918,103.202,26.9565,3.79111,300.534,-46.0927,254.441,-7.27146,5.25797,-1.82444,-1.82613
34,22.5,-20,5,750,-1000,160.616,262.764,30.837,28.8941,462.705,-54.2563,408.449,-6.84382,10.9462,2.83251,2.83026
35,22.5,-20,5,750,-1250,127.591,461.564,44.056399999999996,68.5369,669.438,-99.5124,569.925,-6.04274,17.7301,8.44298,8.45246
36,22.5,-20,5,750,-1500,90.9696,684.027,74.5665,112.943,916.332,-115.12,801.212,-5.04767,25.2536,14.4455,14.454
37,22.5,-20,5,1000,-750,348.928,33.9653,77.2291,-3.05263,427.228,-71.6348,355.593,-13.3377,3.29043,-8.10917,-8.11179
38,22.5,-20,5,1000,-1000,332.173,205.582,78.9965,19.2616,608.216,-78.0244,530.192,-13.0632,9.83866,-3.0275,-3.03058
39,22.5,-20,5,1000,-1250,304.992,408.34,84.8862,56.8146,828.289,-120.704,707.584,-12.5359,17.0516,3.00422,3.01306
40,22.5,-20,5,1000,-1500,267.171,662.449,99.3554,112.622,1090.84,-133.029,957.81,-11.7074,25.7334,10.2561,10.2642
41,22.5,-20,5,1250,-750,558.329,-49.8128,153.301,-12.8657,609.536,-137.956,471.58,-20.9409,0.729548,-15.5663,-15.5575
42,22.5,-20,5,1250,-1000,544.411,118.319,153.726,9.5709,784.134,-143.241,640.893,-20.7354,7.41633,-11.0228,-11.0144
43,22.5,-20,5,1250,-1250,526.048,335.924,154.913,40.5835,1018.98,-149.148,869.832,-20.4619,15.607,-4.88954,-4.88156
44,22.5,-20,5,1250,-1500,495.469,584.859,162.863,92.8726,1294.44,-159.087,1135.35,-19.9112,24.5068,2.29536,2.30269
45,22.5,-20,5,1500,-750,808.815,-132.723,255.291,-15.0064,856.216,-177.457,678.759,-30.1289,-1.68987,-23.9117,-23.9041
46,22.5,-20,5,1500,-1000,799.625,12.3338,255.597,-1.91788,1004.82,-181.669,823.152,-29.9975,4.28904,-19.9473,-19.94
47,22.5,-20,5,1500,-1250,783.714,233.64,256.057,28.6434,1238.2,-187.038,1051.16,-29.774,12.8828,-14.2903,-14.2835
48,22.5,-20,5,1500,-1500,761.697,498.294,259.223,69.3577,1529.88,-193.898,1335.99,-29.442,22.7467,-6.76562,-6.75922
49,22.5,-20,7.5,750,-750,166.648,67.2037,-1.8962,-6.06849,213.84,-66.9658,146.874,-6.90637,4.22417,-2.22903,-2.22246
50,22.5,-20,7.5,750,-1000,149.084,237.227,0.0373993,4.1244,375.294,-75.4579,299.836,-6.52904,10.3478,2.4684,2.47432
51,22.5,-20,7.5,750,-1250,117.641,436.18,11.9448,31.1901,564.533,-91.8344,472.698,-5.76377,17.1521,8.16778,8.17383
52,22.5,-20,7.5,750,-1500,77.7848,661.419,36.8795,67.1976,795.767,-110.284,685.483,-4.63847,24.7605,14.2613,14.2662
53,22.5,-20,7.5,1000,-750,339.116,7.16874,33.8913,-19.3222,334.946,-93.3913,241.555,-13.1141,2.47216,-8.00812,-8.00274
54,22.5,-20,7.5,1000,-1000,319.458,172.569,33.8857,3.08055,505.212,-101.757,403.456,-12.7648,8.9682,-3.47648,-3.47172
55,22.5,-20,7.5,1000,-1250,293.892,382.265,36.0998,26.0877,711.09,-113.709,597.381,-12.2486,16.4517,2.27189,2.27712
56,22.5,-20,7.5,1000,-1500,255.822,623.454,47.7873,70.1404,954.415,-128.226,826.19,-11.3823,24.722,9.98897,9.99322
57,22.5,-20,7.5,1250,-750,551.815,-70.2845,91.9103,-29.1503,503.386,-130.017,373.368,-20.8069,0.104995,-15.4305,-15.4254
58,22.5,-20,7.5,1250,-1000,533.547,82.6665,91.8317,-6.46039,658.758,-137.274,521.484,-20.5093,6.38179,-11.4152,-11.4106
59,22.5,-20,7.5,1250,-1250,512.02,306.821,93.6955,17.3052,890.411,-146.137,744.273,-20.1401,14.883,-4.80809,-4.80411
60,22.5,-20,7.5,1250,-1500,480.693,559.144,99.3378,56.6523,1153.18,-157.901,995.284,-19.5508,23.9228,2.18015,2.18331
61,22.5,-20,7.5,1500,-750,807.598,-144.02,172.422,-32.6211,741.295,-172.035,569.26,-30.1464,-1.98536,-23.8322,-23.8287
62,22.5,-20,7.5,1500,-1000,795.516,-22.1434,172.33,-18.748,865.32,-176.8,688.52,-29.9683,3.24584,-20.9993,-20.9961
63,22.5,-20,7.5,1500,-1250,772.026,193.685,173.728,14.1266,1089.05,-185.428,903.622,-29.5859,11.7814,-14.7832,-14.7807
64,22.5,-20,7.5,1500,-1500,745.887,467.285,177.695,45.0226,1376.45,-195.217,1181.23,-29.141,22.0059,-6.52211,-6.52023
65,22.5,-20,10,750,-750,117.053,40.0611,-1.6552,-26.1746,116.409,-71.5993,44.8102,-5.64177,3.32795,-1.42127,-1.41594
66,22.5,-20,10,750,-1000,113.93,177.843,-5.34876,-4.24292,266.655,-78.1395,188.516,-5.59536,8.76377,1.97875,1.98342
67,22.5,-20,10,750,-1250,97.2712,397.08,-3.37101,-2.99567,455.945,-83.1788,372.766,-5.16317,16.1864,7.87961,7.88185
68,22.5,-20,10,750,-1500,63.1849,630.444,2.24793,29.518,676.492,-99.7986,576.694,-4.17124,24.1146,13.9377,13.9389
69,22.5,-20,10,1000,-750,317.977,-16.0938,0.660819,-36.6688,238.427,-86.9002,151.527,-12.624,1.80558,-7.58884,-7.58424
