# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
1,20,-20,0,750,-750,156.50279,128.09143,91.710335,35.742569,398.58945,-24.979702,373.60977,-5.8898368,5.6591935,-0.022537515,-0.49044138
2,20,-20,0,750,-1000,132.86374,284.52393,100.95934,84.932381,577.70673,-29.087627,548.61914,-5.4559002,11.221923,-0.023936462,3.962842
3,20,-20,0,750,-1250,103.8394,486.92242,100.83667,130.18478,782.96051,-33.936089,749.02448,-4.8278341,18.092852,-0.020263299,9.7557793
4,20,-20,0,750,-1500,65.187057,711.27698,144.89778,183.24336,1051.8525,-43.927639,1007.9249,-3.8373413,25.621588,-0.14470395,15.940396
5,20,-20,0,1000,-750,294.69156,70.295677,161.1223,23.63559,524.26434,-40.980904,483.28348,-10.649391,4.1266665,0.050228577,-5.2015953
6,20,-20,0,1000,-1000,277.92749,232.82491,166.22438,62.227222,715.37762,-44.212307,671.16522,-10.385674,10.113776,0.018024649,-0.85066444
7,20,-20,0,1000,-1250,257.64496,439.58365,147.43098,122.25758,932.58051,-48.868176,883.71234,-10.119061,17.558514,-0.073380888,5.8170028
8,20,-20,0,1000,-1500,216.10078,696.08887,169.71828,188.26895,1212.2598,-57.736183,1154.5234,-9.257802,26.185524,-0.15713571,12.39924
9,20,-20,0,1250,-750,493.23676,8.0836744,217.93129,7.5800467,686.40356,-61.182121,625.22144,-17.340614,2.4270122,0.16802546,-11.733591
10,20,-20,0,1250,-1000,486.82623,171.90472,209.07063,51.00713,877.22498,-61.522335,815.70264,-17.270515,8.8290014,0.032067932,-7.515192
11,20,-20,0,1250,-1250,460.45346,376.21472,216.7068,105.87659,1119.5685,-67.058189,1052.5104,-16.820267,16.405949,-0.0087190419,-0.80886757
12,20,-20,0,1250,-1500,410.04346,620.71753,240.70731,173.44055,1396.4589,-78.945198,1317.5138,-15.867371,24.999907,0.096045688,6.9722023
13,20,-20,0,1500,-750,720.38672,-77.634666,306.27902,27.444649,918.99573,-87.301529,831.69421,-25.102058,-0.14226083,0.090754993,-19.285864
14,20,-20,0,1500,-1000,710.27344,77.313957,310.991,47.378159,1086.8584,-91.810966,995.04749,-24.93515,6.1000524,-0.055637598,-14.888213
15,20,-20,0,1500,-1250,680.30994,293.86841,325.73553,84.428787,1322.7029,-98.145477,1224.5574,-24.377121,14.347261,4.8929942E-05,-8.3298674
16,20,-20,0,1500,-1500,645.02979,548.44202,338.01428,143.20927,1616.9819,-104.35432,1512.6276,-23.764826,23.655678,0.044241987,-0.77343482
17,20,-20,2.5,750,-750,159.483,125.35468,51.640984,24.913624,347.50775,-38.265587,309.24219,-6.0075331,5.7560134,0.034319028,-0.51339501
18,20,-20,2.5,750,-1000,133.20755,279.33688,60.483696,61.168903,511.73715,-46.255348,465.48184,-5.4964681,11.174193,-0.004520414,4.2027283
19,20,-20,2.5,750,-1250,98.830559,480.36322,78.340904,107.61021,727.26703,-53.450645,673.81635,-4.6813817,17.923361,0.0077527203,9.6724443
20,20,-20,2.5,750,-1500,59.78215,704.72882,117.84378,158.56876,989.37671,-65.66021,923.71649,-3.6938667,25.443472,-0.029971667,15.607924
21,20,-20,2.5,1000,-750,308.84781,71.381432,104.18431,19.152122,477.22437,-59.279793,417.94458,-11.046786,4.3399816,0.061601158,-5.4576139
22,20,-20,2.5,1000,-1000,286.88528,230.23386,108.36977,51.061081,651.60999,-64.225296,587.3847,-10.672457,10.318773,0.081648089,-0.83217973
23,20,-20,2.5,1000,-1250,256.06995,437.5025,116.65144,97.085152,874.35846,-68.666885,805.69159,-10.064173,17.45466,-0.075662024,5.424057
