,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
50,25.0,-27.5,5.0,1000,-1250,292.995,651.27,157.444,184.755,1278.66,-411.987,866.676,-13.988,31.6543,13.5098,13.5998
51,25.0,-27.5,5.0,1000,-1500,229.635,984.096,204.715,293.408,1670.44,-485.221,1185.22,-12.168,45.7304,24.8935,24.9978
52,25.0,-27.5,5.0,1250,-750,611.391,89.0741,213.308,14.7272,920.246,-417.628,502.618,-25.0936,6.80502,-14.5451,-14.4543
53,25.0,-27.5,5.0,1250,-1000,585.62,333.69,222.745,72.6502,1204.38,-429.508,774.874,-24.6981,18.7614,-6.30015,-6.21017
54,25.0,-27.5,5.0,1250,-1250,543.337,619.789,243.221,165.807,1559.69,-445.541,1114.15,-23.8919,31.795,5.01612,5.10512
55,25.0,-27.5,5.0,1250,-1500,486.229,946.478,277.711,282.766,1968.72,-516.506,1452.21,-22.575,46.0621,17.8271,17.9305
56,25.0,-27.5,5.0,1500,-750,894.526,18.639,341.716,8.79696,1241.6,-514.549,727.055,-36.2907,3.95353,-24.1637,-24.0588
57,25.0,-27.5,5.0,1500,-1000,876.47,252.592,347.554,53.9859,1503.24,-523.598,979.64,-36.0565,15.8739,-17.1965,-17.0922
58,25.0,-27.5,5.0,1500,-1250,840.535,558.274,363.559,140.267,1876.88,-538.138,1338.74,-35.4879,30.4405,-6.23347,-6.13011
59,25.0,-27.5,5.0,1500,-1500,790.107,907.262,390.484,259.217,2316.58,-556.933,1759.64,-34.5354,46.1894,7.4209,7.52311
60,25.0,-27.5,7.5,750,-750,178.955,189.266,11.9265,13.2651,377.576,-82.8031,294.773,-8.17541,10.4306,1.3204,1.32638
61,25.0,-27.5,7.5,750,-750,178.955,189.266,11.9265,13.2651,377.576,-82.8031,294.773,-8.17541,10.4306,1.3204,1.32638
62,25.0,-27.5,7.5,750,-1000,139.707,397.787,26.7947,66.9648,602.245,-101.324,500.922,-7.15579,19.6235,9.38309,9.38788
63,25.0,-27.5,7.5,750,-1000,139.707,397.787,26.7947,66.9648,602.245,-101.324,500.922,-7.15579,19.6235,9.38309,9.38788
64,25.0,-27.5,7.5,750,-1250,77.8262,642.172,72.2279,133.35,948.816,-646.587,302.229,-5.13645,30.0451,18.1218,18.2999
65,25.0,-27.5,7.5,750,-1500,17.0303,949.749,110.642,230.193,1322.53,-819.186,503.341,-2.95523,43.1273,28.0048,28.2272
66,25.0,-27.5,7.5,1000,-750,370.361,143.031,60.9859,1.7502,545.849,-113.803,432.046,-15.6759,9.00275,-5.70253,-5.69788
67,25.0,-27.5,7.5,1000,-750,370.361,143.031,60.9859,1.7502,545.849,-113.803,432.046,-15.6759,9.00275,-5.70253,-5.69788
68,25.0,-27.5,7.5,1000,-1000,333.519,369.838,69.9423,57.8066,799.227,-129.516,669.711,-14.913,19.588,2.85368,2.85728
69,25.0,-27.5,7.5,1000,-1000,333.519,369.838,69.9423,57.8066,799.227,-129.516,669.711,-14.913,19.588,2.85368,2.85728
70,25.0,-27.5,7.5,1000,-1250,275.531,624.244,96.0189,139.303,1168.93,-669.26,499.668,-13.4425,30.8427,13.1692,13.3464
71,25.0,-27.5,7.5,1000,-1500,210.121,955.69,147.137,232.935,1559.52,-842.875,716.65,-11.4871,44.8955,24.0937,24.315
72,25.0,-27.5,7.5,1250,-750,599.019,64.8771,144.86,-6.94639,835.09,-673.79,161.3,-24.8019,5.79501,-14.5273,-14.3492
73,25.0,-27.5,7.5,1250,-1000,572.63,303.78,151.635,39.0642,1097.27,-686.512,410.753,-24.3558,17.6083,-6.78348,-6.60635
74,25.0,-27.5,7.5,1250,-1250,526.519,591.337,168.454,123.01,1439.96,-705.358,734.602,-23.3977,30.8306,4.67787,4.85377
75,25.0,-27.5,7.5,1250,-1500,466.292,919.587,200.143,230.261,1848.73,-874.367,974.358,-21.9371,45.2301,17.4605,17.6808
76,25.0,-27.5,7.5,1500,-750,883.255,0.972999,257.224,-14.5447,1159.97,-868.952,291.017,-36.0008,3.24499,-23.5641,-23.3421
77,25.0,-27.5,7.5,1500,-1000,863.42,218.436,261.803,23.5686,1395.01,-878.863,516.15,-35.7222,14.43,-17.7976,-17.5763
78,25.0,-27.5,7.5,1500,-1250,826.062,529.784,274.71,100.593,1760.41,-895.999,864.414,-35.0849,29.3849,-6.76088,-6.54073
79,25.0,-27.5,7.5,1500,-1500,772.137,877.661,298.205,208.623,2183.22,-916.839,1266.38,-33.9994,45.1807,7.17447,7.39329
80,25.0,-27.5,10.0,750,-750,159.705,149.114,-12.8227,-5.80504,274.949,-77.6523,197.296,-7.60874,8.95157,1.10553,1.11096
81,25.0,-27.5,10.0,750,-750,159.705,149.114,-12.8227,-5.80504,274.949,-77.6523,197.296,-7.60874,8.95157,1.10553,1.11096
82,25.0,-27.5,10.0,750,-1000,122.418,366.827,4.46528,27.0186,492.0,-98.8109,393.189,-6.57743,18.6578,8.74665,8.75068
83,25.0,-27.5,10.0,750,-1000,122.418,366.827,4.46528,27.0186,492.0,-98.8109,393.189,-6.57743,18.6578,8.74665,8.75068
84,25.0,-27.5,10.0,750,-1250,59.6866,598.266,24.1153,86.7592,820.011,-778.927,41.0831,-4.48231,28.7327,17.8505,18.0813
85,25.0,-27.5,10.0,750,-1500,-2.72471,916.945,49.1779,178.678,1196.17,-1058.0,138.169,-2.19783,42.3367,27.3904,27.7
86,25.0,-27.5,10.0,1000,-750,352.522,109.966,20.1909,-15.8576,435.65,-109.046,326.604,-15.2002,7.68883,-5.62109,-5.61721
87,25.0,-27.5,10.0,1000,-750,352.522,109.966,20.1909,-15.8576,435.65,-109.046,326.604,-15.2002,7.68883,-5.62109,-5.61721
88,25.0,-27.5,10.0,1000,-1000,319.546,339.156,23.2417,24.2067,674.459,-124.931,549.527,-14.4835,18.5551,2.36665,2.3694
89,25.0,-27.5,10.0,1000,-1000,319.546,339.156,23.2417,24.2067,674.459,-124.931,549.527,-14.4835,18.5551,2.36665,2.3694
90,25.0,-27.5,10.0,1000,-1250,254.845,589.197,43.0869,89.4592,1035.08,-803.953,231.125,-12.8194,29.7725,12.5194,12.7488
91,25.0,-27.5,10.0,1000,-1500,187.12,917.402,95.945,168.343,1424.22,-1086.6,337.628,-10.688,43.687,23.5697,23.8778
92,25.0,-27.5,10.0,1250,-750,581.554,41.5815,82.5044,-29.933,731.6,-806.994,-75.3942,-24.4029,4.83508,-14.0594,-13.8291
93,25.0,-27.5,10.0,1250,-1000,553.46,258.507,86.9131,7.90825,961.446,-820.457,140.989,-23.8673,15.8043,-7.32881,-7.0995
94,25.0,-27.5,10.0,1250,-1250,507.088,556.556,98.2412,77.8167,1296.23,-841.537,454.691,-22.8399,29.64,4.12483,4.35271
95,25.0,-27.5,10.0,1250,-1500,444.023,883.037,124.573,174.447,1700.04,-1116.84,583.201,-21.2564,44.1083,16.9562,17.2631
96,25.0,-27.5,10.0,1500,-750,868.069,-16.0147,176.738,-39.767,1059.66,-1108.96,-49.3008,-35.6511,2.57123,-23.4173,-23.1085
97,25.0,-27.5,10.0,1500,-1000,845.796,180.653,180.259,-5.63223,1270.14,-1120.01,150.126,-35.2997,12.8223,-18.2351,-17.927
98,25.0,-27.5,10.0,1500,-1250,808.312,490.436,189.225,56.5357,1613.4,-1138.06,475.347,-34.6095,27.8916,-7.43677,-7.13001
99,25.0,-27.5,10.0,1500,-1500,750.067,839.976,208.904,155.576,2023.16,-1161.81,861.341,-33.3491,43.8998,6.64795,6.95317
100,25.0,-27.5,12.5,750,-750,90.7216,121.103,-9.33328,-32.5518,153.158,-88.1322,65.0258,-5.44525,7.86849,2.22691,2.23094
101,25.0,-27.5,12.5,750,-750,90.7216,121.103,-9.33328,-32.5518,153.158,-88.1322,65.0258,-5.44525,7.86849,2.22691,2.23094
102,25.0,-27.5,12.5,750,-1000,87.8517,317.085,-10.0598,-0.354132,366.941,-98.3533,268.588,-5.39529,16.9589,8.50815,8.51107
103,25.0,-27.5,12.5,750,-1000,87.8517,317.085,-10.0598,-0.354132,366.941,-98.3533,268.588,-5.39529,16.9589,8.50815,8.51107
104,25.0,-27.5,12.5,750,-1250,52.8327,586.727,-17.6309,47.065,612.385,-107.703,504.682,-4.21933,28.5915,17.7547,17.7531
105,25.0,-27.5,12.5,750,-1500,-9.07613,904.846,-9.97724,131.345,924.435,-138.279,786.156,-1.92235,42.1467,28.0628,28.0593
106,25.0,-27.5,12.5,1000,-750,324.609,78.2923,-11.7667,-34.7561,322.449,-102.323,220.126,-14.4307,6.40022,-5.39343,-5.39032
107,25.0,-27.5,12.5,1000,-750,324.609,78.2923,-11.7667,-34.7561,322.449,-102.323,220.126,-14.4307,6.40022,-5.39343,-5.39032
108,25.0,-27.5,12.5,1000,-1000,297.355,288.63,-11.3422,-0.89636,543.52,-118.703,424.817,-13.8163,16.7145,2.12382,2.12566
109,25.0,-27.5,12.5,1000,-1000,297.355,288.63,-11.3422,-0.89636,543.52,-118.703,424.817,-13.8163,16.7145,2.12382,2.12566
110,25.0,-27.5,12.5,1000,-1250,247.034,567.885,-1.71823,44.2361,807.454,-134.57,672.884,-12.5386,29.1956,11.679,11.676
111,25.0,-27.5,12.5,1000,-1500,184.65,880.34,31.3869,117.29,1139.36,-169.88,969.482,-10.6374,42.6458,24.2719,24.2667
112,25.0,-27.5,12.5,1250,-750,558.826,30.777,32.9286,-44.965,521.001,-138.636,382.365,-23.8275,4.5776,-12.7964,-12.7986
113,25.0,-27.5,12.5,1250,-1000,541.927,232.561,27.8844,-16.6477,732.98,-149.803,583.177,-23.5126,14.923,-6.93459,-6.93778
114,25.0,-27.5,12.5,1250,-1250,497.881,528.894,32.5201,36.214,1040.86,-171.382,869.482,-22.5355,28.8138,3.68547,3.68081
115,25.0,-27.5,12.5,1250,-1500,434.225,861.342,49.3554,120.89,1391.23,-201.044,1190.18,-20.9412,43.5858,16.2431,16.2365
116,25.0,-27.5,12.5,1500,-750,855.439,-19.0122,102.63,-57.2586,802.751,-192.092,610.659,-35.3568,2.63912,-21.6504,-21.6551
117,25.0,-27.5,12.5,1500,-1000,839.316,162.986,98.064,-30.751,992.028,-201.86,790.168,-35.0889,12.2491,-17.2382,-17.2437
118,25.0,-27.5,12.5,1500,-1250,799.887,456.388,103.454,18.9069,1302.48,-221.041,1081.44,-34.3334,26.7105,-7.42341,-7.43028
119,25.0,-27.5,12.5,1500,-1500,740.18,814.301,116.397,104.121,1693.48,-248.056,1445.42,-33.0269,43.1818,6.1878,6.17915
120,25.0,-27.5,15.0,750,-750,28.1301,90.0532,-38.4629,-56.212,10.8439,-120.383,-109.539,-3.15065,6.68225,2.47575,2.49367
121,25.0,-27.5,15.0,750,-1000,37.4148,264.191,-37.9938,-24.7977,228.087,-193.326,34.7604,-3.55361,15.186,8.61301,8.65305
122,25.0,-27.5,15.0,750,-1250,20.6293,528.422,-49.7899,5.53388,480.856,-288.442,192.414,-2.97505,26.8009,17.0418,17.1103
123,25.0,-27.5,15.0,750,-1500,-33.7857,849.214,-53.7421,78.5882,796.456,-411.092,385.364,-0.934704,40.555,27.3919,27.4903
124,25.0,-27.5,15.0,1000,-750,234.135,56.5457,-15.621,-53.2948,200.106,-214.949,-14.8427,-11.9459,5.50093,-2.39852,-2.35924
125,25.0,-27.5,15.0,1000,-1000,238.669,229.811,-22.0904,-31.4405,399.196,-220.529,178.667,-12.1543,14.4382,2.44175,2.48018
126,25.0,-27.5,15.0,1000,-1250,211.234,502.464,-20.7814,-2.13842,675.702,-322.161,353.541,-11.3901,26.9203,10.9289,10.9957
127,25.0,-27.5,15.0,1000,-1500,155.267,831.5,-7.19555,59.2883,1013.42,-448.226,565.197,-9.61082,41.2221,23.2923,23.3888
128,25.0,-27.5,15.0,1250,-750,505.859,4.78454,-3.81251,-66.0547,412.68,-327.253,85.4267,-22.516,3.54637,-11.6237,-11.5562
129,25.0,-27.5,15.0,1250,-1000,505.588,179.75,-17.3624,-41.4135,603.014,-332.321,270.694,-22.5683,12.7849,-6.89864,-6.83198
130,25.0,-27.5,15.0,1250,-1250,468.218,460.846,-16.0891,0.249714,893.708,-353.586,540.121,-21.7043,26.3126,3.00139,3.06661
131,25.0,-27.5,15.0,1250,-1500,408.546,810.208,0.984511,61.7882,1255.33,-478.641,776.687,-20.1748,41.9721,14.8217,14.9166
132,25.0,-27.5,15.0,1500,-750,811.125,-51.6271,52.4752,-81.9105,692.022,-473.959,218.063,-34.3388,1.37003,-21.1927,-21.0957
133,25.0,-27.5,15.0,1500,-1000,803.757,120.198,41.4617,-57.7285,874.362,-479.716,394.646,-34.2375,10.468,-16.5842,-16.4884
134,25.0,-27.5,15.0,1500,-1250,769.448,395.987,41.8926,-14.7666,1163.85,-499.439,664.41,-33.5427,24.3691,-8.0559,-7.96133
135,25.0,-27.5,15.0,1500,-1500,714.655,759.548,48.7637,50.83,1541.9,-526.237,1015.66,-32.3112,41.2942,5.14386,5.23679
136,25.0,-27.5,17.5,750,-750,-29.0231,49.2323,-71.2333,-73.9039,-138.993,-123.855,-262.848,-0.888956,4.92667,1.53883,1.56377
137,25.0,-27.5,17.5,750,-1000,-40.251,233.596,-77.4743,-52.3951,59.1106,-239.386,-180.276,-0.515589,14.2331,9.76921,9.8289
138,25.0,-27.5,17.5,750,-1250,-30.1887,454.414,-83.0986,-13.7405,323.863,-388.385,-64.5212,-0.963645,24.4679,17.081,17.1922
139,25.0,-27.5,17.5,750,-1500,-66.2171,783.94,-92.7792,24.888,637.827,-584.719,53.1074,0.38037,38.6782,26.5089,26.6795
140,25.0,-27.5,17.5,1000,-750,138.647,13.5869,-18.215,-93.7808,26.9859,-268.979,-241.993,-8.78333,3.56188,-2.51719,-2.45901
141,25.0,-27.5,17.5,1000,-1000,138.863,197.464,-28.5663,-65.825,233.706,-280.712,-47.0056,-8.85686,13.2095,4.57629,4.63304
142,25.0,-27.5,17.5,1000,-1250,150.187,429.337,-37.48,-30.282,518.179,-431.16,87.0188,-9.31837,24.3552,10.7999,10.9083
143,25.0,-27.5,17.5,1000,-1500,116.41,765.512,-43.8238,5.40815,851.061,-626.7,224.361,-8.18491,39.1331,22.323,22.4911
144,25.0,-27.5,17.5,1250,-750,425.52,-18.8682,-25.1155,-85.5641,282.87,-440.628,-157.758,-20.3552,2.64047,-9.29653,-9.18724
145,25.0,-27.5,17.5,1250,-1000,439.137,139.247,-39.1605,-67.7667,462.907,-442.148,20.7591,-20.8088,11.1584,-5.69272,-5.58414
146,25.0,-27.5,17.5,1250,-1250,422.615,386.562,-47.8751,-31.0692,729.515,-454.21,275.304,-20.4125,23.5393,2.57855,2.68567
147,25.0,-27.5,17.5,1250,-1500,369.541,730.959,-28.6361,4.97832,1086.59,-661.294,425.294,-18.952,39.1769,13.7903,13.9566
148,25.0,-27.5,17.5,1500,-750,743.708,-80.6225,10.3559,-105.035,558.143,-660.487,-102.344,-32.6905,0.178516,-19.4649,-19.2967
149,25.0,-27.5,17.5,1500,-1000,752.668,76.7599,-6.00344,-85.9262,732.942,-662.638,70.3033,-32.9781,8.7257,-15.9964,-15.8288
150,25.0,-27.5,17.5,1500,-1250,730.062,330.005,-15.2655,-46.5104,1000.17,-677.395,322.776,-32.5146,21.7534,-8.32296,-8.15682
151,25.0,-27.5,17.5,1500,-1500,680.602,678.654,-11.8707,6.36952,1358.38,-702.999,655.378,-31.3626,38.3166,4.31544,4.47928
152,25.0,-27.5,20.0,750,-750,-81.2495,3.03804,-115.742,-101.932,-312.501,-113.927,-426.428,1.23238,2.79194,1.16811,1.19508
153,25.0,-27.5,20.0,750,-1000,-116.784,198.456,-134.601,-80.4119,-138.676,-240.392,-379.068,2.56892,13.0185,9.5313,9.59842
154,25.0,-27.5,20.0,750,-1250,-99.8601,397.984,-120.651,-42.5429,137.047,-431.127,-294.08,1.83972,22.6928,17.2008,17.333
155,25.0,-27.5,20.0,750,-1500,-115.143,689.67,-128.289,-1.54934,455.293,-681.384,-226.092,2.35229,35.8314,26.4941,26.709
156,25.0,-27.5,20.0,1000,-750,66.6385,-42.217,-65.0105,-110.968,-164.698,-268.374,-433.072,-6.09926,0.951928,-3.94298,-3.87724
157,25.0,-27.5,20.0,1000,-1000,43.4723,158.178,-64.4517,-100.058,30.3777,-287.016,-256.638,-5.28144,11.6522,5.03633,5.10027
158,25.0,-27.5,20.0,1000,-1250,61.0653,375.452,-63.3685,-62.3226,324.522,-481.748,-157.225,-6.02937,22.4603,11.8066,11.9356
159,25.0,-27.5,20.0,1000,-1500,56.8618,674.654,-80.1671,-20.2745,661.051,-726.45,-65.3989,-5.92999,36.1263,22.2345,22.4466
160,25.0,-27.5,20.0,1250,-750,312.004,-75.0254,-13.7248,-119.043,95.8358,-500.359,-404.524,-16.8778,0.0343766,-8.97663,-8.84729
161,25.0,-27.5,20.0,1250,-1000,307.874,108.022,-27.1987,-103.599,282.823,-511.681,-228.859,-16.8133,9.78041,-2.17787,-2.04986
162,25.0,-27.5,20.0,1250,-1250,315.271,331.179,-30.1968,-74.5708,546.958,-522.191,24.7673,-17.1267,21.3392,4.25669,4.38362
163,25.0,-27.5,20.0,1250,-1500,304.676,640.44,-41.1236,-33.8688,904.438,-770.653,133.785,-16.8785,35.9389,13.545,13.7545
164,25.0,-27.5,20.0,1500,-750,651.643,-112.575,-21.0374,-124.188,398.796,-770.408,-371.612,-30.2801,-1.10819,-17.0252,-16.8137
165,25.0,-27.5,20.0,1500,-1000,672.012,45.3631,-39.0496,-112.935,576.64,-770.362,-193.722,-30.9065,7.49025,-14.1353,-13.9243
166,25.0,-27.5,20.0,1500,-1250,675.295,261.742,-61.5949,-79.1758,812.871,-772.58,40.2907,-31.0577,18.9809,-8.34531,-8.13576
167,25.0,-27.5,20.0,1500,-1500,632.96,590.833,-59.2,-30.6013,1159.74,-799.31,360.427,-30.0313,35.0604,3.73145,3.93907
168,25.0,-27.5,22.5,750,-750,-124.448,-55.7592,-164.486,-132.432,-496.039,-99.5641,-595.603,2.9728,0.0527147,0.0486007,0.0761045
169,25.0,-27.5,22.5,750,-1000,-164.103,128.936,-180.787,-110.58,-337.609,-219.6,-557.208,4.39364,10.1728,6.3897,6.45661
170,25.0,-27.5,22.5,750,-1250,-176.026,356.842,-195.306,-86.5873,-100.299,-435.511,-535.81,4.85571,21.4965,17.0727,17.2124
171,25.0,-27.5,22.5,750,-1500,-172.315,611.479,-165.498,-33.6585,256.355,-719.016,-462.661,4.62431,33.5661,25.8902,26.127
172,25.0,-27.5,22.5,1000,-750,0.908631,-102.544,-118.079,-141.204,-379.964,-242.819,-622.783,-3.51935,-1.80439,-4.55869,-4.49211
173,25.0,-27.5,22.5,1000,-1000,-33.7226,105.493,-112.985,-122.553,-175.778,-266.011,-441.789,-2.2333,9.4308,3.11468,3.17963
174,25.0,-27.5,22.5,1000,-1250,-46.4502,341.986,-117.467,-98.5937,92.9334,-486.16,-393.227,-1.83257,21.4047,13.5147,13.651
175,25.0,-27.5,22.5,1000,-1500,-19.6737,595.801,-121.337,-49.1422,442.744,-762.115,-319.371,-2.93554,33.5184,22.3351,22.5695
176,25.0,-27.5,22.5,1250,-750,212.652,-152.174,-48.3617,-152.916,-149.687,-501.59,-651.277,-13.4507,-3.70194,-10.6692,-10.533
177,25.0,-27.5,22.5,1250,-1000,184.889,59.6781,-41.3934,-151.12,53.1457,-523.823,-470.678,-12.532,7.63443,-1.71508,-1.58061
178,25.0,-27.5,22.5,1250,-1250,184.001,294.17,-52.2573,-115.162,317.591,-541.039,-223.448,-12.5807,19.9471,7.48681,7.61933
179,25.0,-27.5,22.5,1250,-1500,211.414,561.213,-61.0107,-70.9507,683.405,-818.326,-134.921,-13.6433,33.0655,13.821,14.0515
180,25.0,-27.5,22.5,1500,-750,524.23,-159.614,-24.4064,-130.648,217.549,-828.442,-610.893,-26.5022,-3.13598,-14.7539,-14.5215
