,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
19,30.0,-35.0,2.5,750,-1500,61.230343,1266.5909,353.26093,530.53882,2061.1179,-143.36026,1917.7577,-5.7981248,69.776803,48.06411,48.057713
20,30.0,-35.0,2.5,1000,-750,470.61264,314.39655,262.25003,81.398293,1083.6205,-104.66861,978.95184,-22.926159,21.02329,-2.7624386,-2.7659331
21,30.0,-35.0,2.5,1000,-1000,438.30109,601.95239,297.11871,192.06938,1469.1996,-120.12049,1349.079,-22.455391,36.721697,8.9688889,8.9645787
22,30.0,-35.0,2.5,1000,-1250,373.40134,944.79498,348.38113,350.4039,1904.7235,-140.66684,1764.0566,-20.581672,54.654405,24.313974,24.308571
23,30.0,-35.0,2.5,1000,-1500,293.86752,1326.7585,414.5874,547.41315,2421.3545,-166.59891,2254.7556,-17.882802,74.849173,42.479929,42.473219
24,30.0,-35.0,2.5,1250,-750,749.12292,270.56281,416.76154,72.509781,1445.629,-148.26193,1297.3672,-35.800145,19.882879,-14.247496,-14.251966
25,30.0,-35.0,2.5,1250,-1000,728.56104,585.5282,443.48724,165.06488,1846.8811,-161.17456,1685.7065,-35.685951,37.983408,-1.0593234,-1.0644758
26,30.0,-35.0,2.5,1250,-1250,688.57886,951.8396,489.42819,313.43298,2348.3298,-180.19336,2168.1365,-35.155874,57.850415,14.178798,14.172705
27,30.0,-35.0,2.5,1250,-1500,618.41333,1364.6512,557.22162,511.89349,2891.9175,-205.64102,2686.2766,-33.416841,79.232307,33.489866,33.482538
28,30.0,-35.0,2.5,1500,-750,1083.3992,194.22786,613.01379,68.662735,1861.4952,-201.48184,1660.0133,-51.29712,16.243194,-28.701496,-28.707129
29,30.0,-35.0,2.5,1500,-1000,1071.6611,540.31976,629.79004,151.61327,2299.3496,-212.39204,2086.9578,-51.542599,37.458233,-13.46596,-13.472155
30,30.0,-35.0,2.5,1500,-1250,1042.1219,936.74371,671.00439,280.00894,2816.8784,-229.66188,2587.2166,-51.353717,59.753788,1.7015036,1.6944919
31,30.0,-35.0,2.5,1500,-1500,991.70569,1379.7288,731.40533,462.27545,3427.6206,-251.4669,3176.1541,-50.508815,83.615759,20.617297,20.609253
32,30.0,-35.0,5.0,750,-750,233.13387,314.93491,98.395485,71.355553,691.25488,-117.73207,573.52277,-12.16706,19.661086,4.9859804,4.9950572
33,30.0,-35.0,5.0,750,-1000,183.0667,581.38281,124.52033,176.69067,1003.0538,-137.68423,865.36963,-10.621793,33.684991,16.654558,16.662411
34,30.0,-35.0,5.0,750,-1250,118.91797,894.81451,184.40228,305.41986,1399.2804,-166.08179,1233.1985,-8.2163495,50.192438,30.716752,30.722931
35,30.0,-35.0,5.0,750,-1500,49.635742,1261.7408,278.0278,453.57632,1895.6956,-202.98538,1692.7102,-5.229208,69.672595,47.504668,47.508918
36,30.0,-35.0,5.0,1000,-750,465.67322,294.94821,194.00162,53.384628,969.94519,-154.90215,815.04303,-22.772068,20.052502,-2.9410892,-2.9332282
37,30.0,-35.0,5.0,1000,-1000,425.2738,582.12714,222.59169,153.30928,1329.684,-173.4023,1156.2816,-21.941543,35.834417,9.0117374,9.0184623
38,30.0,-35.0,5.0,1000,-1250,358.80981,932.47284,262.0141,298.16162,1745.5135,-197.05133,1548.4623,-19.949195,54.16346,24.217341,24.222724
39,30.0,-35.0,5.0,1000,-1500,280.49161,1319.0104,321.71808,475.71042,2241.1646,-227.07106,2014.0936,-17.261038,74.564341,42.142716,42.146422
40,30.0,-35.0,5.0,1250,-750,749.56042,249.69647,327.56287,41.81736,1311.2157,-202.47258,1108.743,-35.75497,18.732433,-14.784491,-14.778098
41,30.0,-35.0,5.0,1250,-1000,724.37701,562.53772,350.88004,127.94071,1696.1791,-218.33411,1477.845,-35.560485,36.842613,-1.3990691,-1.3936041
42,30.0,-35.0,5.0,1250,-1250,674.40411,929.70587,393.73724,265.0961,2174.3538,-240.77299,1933.5812,-34.584966,56.836724,14.242281,14.246468
43,30.0,-35.0,5.0,1250,-1500,599.82556,1352.6261,448.26611,449.2027,2696.8789,-269.21939,2427.6594,-32.582131,78.716686,33.536163,33.538796
44,30.0,-35.0,5.0,1500,-750,1087.7516,180.67578,504.74219,38.095539,1719.0765,-260.61389,1458.4628,-51.391355,15.562627,-29.860377,-29.855621
45,30.0,-35.0,5.0,1500,-1000,1070.9648,514.55597,521.94781,112.26504,2138.2136,-274.3558,1863.8577,-51.440617,36.128284,-13.7607,-13.756744
46,30.0,-35.0,5.0,1500,-1250,1037.9225,912.48077,555.22864,232.61871,2631.5942,-293.81473,2337.7798,-51.143604,58.571572,1.3171465,1.3200051
47,30.0,-35.0,5.0,1500,-1500,979.64825,1356.1367,609.94556,406.98441,3221.6816,-319.53827,2902.1433,-50.056148,82.56356,20.641368,20.642856
48,30.0,-35.0,7.5,750,-750,223.09923,293.57098,49.455997,43.783306,582.96643,-110.85361,472.11285,-11.821155,18.834969,4.9019871,4.9075614
49,30.0,-35.0,7.5,750,-1000,173.32874,554.72986,68.424248,136.08458,882.14227,-134.50246,747.63983,-10.243961,32.793392,16.532729,16.536803
50,30.0,-35.0,7.5,750,-1250,106.50452,883.25769,130.49677,243.77267,1257.4744,-169.3656,1088.1089,-7.6714549,49.861594,30.195154,30.197129
51,30.0,-35.0,7.5,750,-1500,36.979843,1256.1388,201.54362,387.96863,1730.9132,-209.31866,1521.5946,-4.6224688,69.6864,46.965109,46.964792
52,30.0,-35.0,7.5,1000,-750,456.56854,272.12689,132.66792,26.010815,847.23926,-151.99239,695.24689,-22.485367,18.97122,-3.0969746,-3.092989
53,30.0,-35.0,7.5,1000,-1000,413.0668,558.3457,150.55064,116.09151,1184.7112,-173.28072,1011.4307,-21.504617,34.895781,8.9668743,8.9694355
54,30.0,-35.0,7.5,1000,-1250,346.53262,913.62628,182.08707,247.2695,1583.951,-200.53352,1383.4178,-19.477068,53.436553,24.163944,24.164851
55,30.0,-35.0,7.5,1000,-1500,266.33249,1305.9302,238.733,406.7049,2060.2583,-235.15633,1825.1019,-16.661429,74.157367,41.676076,41.674856
56,30.0,-35.0,7.5,1250,-750,747.91943,225.47736,247.77501,12.756891,1174.4414,-203.56186,970.87958,-35.730482,17.430741,-15.302903,-15.300846
57,30.0,-35.0,7.5,1250,-1000,715.40088,535.42548,268.6925,90.661362,1541.3807,-222.50133,1318.8794,-35.262256,35.57944,-1.1756207,-1.1746755
58,30.0,-35.0,7.5,1250,-1250,659.58124,904.04462,300.32135,217.63631,1993.1027,-248.02408,1745.0787,-34.023141,55.800788,14.183241,14.182508
59,30.0,-35.0,7.5,1250,-1500,583.18469,1337.5238,345.50659,388.50739,2504.9185,-280.02386,2224.8945,-31.898305,78.218305,33.139018,33.136448
60,30.0,-35.0,7.5,1500,-750,1091.9099,155.87781,403.17041,4.3455386,1563.0457,-265.5553,1297.4902,-51.480859,14.156817,-30.615264,-30.615357
61,30.0,-35.0,7.5,1500,-1000,1069.981,485.77829,419.02533,72.643181,1963.5763,-282.08957,1681.4867,-51.393161,34.647846,-14.652296,-14.653434
62,30.0,-35.0,7.5,1500,-1250,1029.9434,882.11902,449.41147,185.24255,2439.3206,-304.85205,2134.4683,-50.85675,57.150226,1.2657389,1.263184
63,30.0,-35.0,7.5,1500,-1500,962.76416,1330.0,497.10468,348.87805,3007.2085,-334.38821,2672.8208,-49.386869,81.507525,20.669589,20.66533
64,30.0,-35.0,10.0,750,-750,210.34642,267.06519,9.3802767,17.758732,476.59549,-99.246689,377.34879,-11.366546,17.793278,4.6808674,4.6830341
65,30.0,-35.0,10.0,750,-1000,159.57277,527.91693,30.756924,93.44323,762.526,-127.7504,634.77557,-9.69228,31.862948,16.891162,16.891385
66,30.0,-35.0,10.0,750,-1250,94.305588,861.68744,80.408943,190.72148,1120.3036,-165.89078,954.41278,-7.1307668,49.215525,30.02235,30.020197
67,30.0,-35.0,10.0,750,-1500,24.500366,1244.3562,132.11557,329.89322,1575.0277,-208.44255,1366.5853,-4.0064867,69.55771,46.304449,46.299654
68,30.0,-35.0,10.0,1000,-750,443.84003,245.60507,78.50486,0.19194365,726.72711,-142.92267,583.8045,-22.082187,17.764756,-3.1341452,-3.1340817
69,30.0,-35.0,10.0,1000,-1000,399.54544,529.14111,89.867729,79.866982,1044.8713,-166.70175,878.16943,-21.022036,33.782165,8.8554872,8.8540027
70,30.0,-35.0,10.0,1000,-1250,337.41068,871.69238,112.97684,198.06267,1436.7958,-197.63364,1239.1621,-19.168493,52.111644,24.280606,24.277191
71,30.0,-35.0,10.0,1000,-1500,248.685,1284.7428,175.53128,335.9783,1887.5222,-238.06693,1649.4553,-15.90946,73.393447,41.140343,41.134347
72,30.0,-35.0,10.0,1250,-750,738.97827,201.19566,180.75131,-14.545678,1043.8013,-198.24971,845.55151,-35.485335,16.194615,-15.189632,-15.191866
73,30.0,-35.0,10.0,1250,-1000,702.78473,504.68768,193.23274,56.025612,1386.052,-219.17647,1166.8755,-34.854036,34.219972,-1.2268003,-1.2302535
74,30.0,-35.0,10.0,1250,-1250,644.8136,873.73633,215.74155,172.32297,1818.6971,-247.60649,1571.0907,-33.503248,54.662826,14.051973,14.046527
75,30.0,-35.0,10.0,1250,-1500,566.8139,1299.0475,253.32947,328.93948,2319.561,-282.80322,2036.7579,-31.236548,77.194889,33.278736,33.271132
76,30.0,-35.0,10.0,1500,-750,1090.8256,138.89737,315.94794,-24.78359,1425.7932,-264.31845,1161.475,-51.504338,13.125811,-30.158363,-30.163185
77,30.0,-35.0,10.0,1500,-1000,1064.0024,454.49921,329.49411,36.206997,1797.908,-282.80695,1515.1011,-51.237763,33.094782,-14.872695,-14.878725
78,30.0,-35.0,10.0,1500,-1250,1016.856,848.18951,355.27524,139.87981,2251.2603,-308.32898,1942.9314,-50.410048,55.642569,1.4648399,1.4571152
79,30.0,-35.0,10.0,1500,-1500,945.27509,1298.3428,392.00665,293.92981,2798.5042,-341.18088,2457.323,-48.744302,80.321519,20.461367,20.451629
80,30.0,-35.0,12.5,750,-750,183.885,233.593,-10.9485,-9.89102,368.612,-99.8575,268.755,-10.3658,16.3174,4.58056,4.58322
81,30.0,-35.0,12.5,750,-1000,138.846,493.339,8.10688,51.5059,647.041,-130.753,516.288,-8.83677,30.6823,16.6869,16.6874
82,30.0,-35.0,12.5,750,-1250,82.5335,816.787,34.5023,140.524,982.4,-166.771,815.629,-6.55423,47.6789,30.9,30.8981
83,30.0,-35.0,12.5,750,-1500,14.3379,1199.6,68.3838,270.495,1407.97,-210.046,1197.92,-3.45931,67.9021,46.6185,46.6139
84,30.0,-35.0,12.5,1000,-750,423.054,213.837,34.9705,-23.5239,606.336,-141.659,464.676,-21.4035,16.2554,-3.05667,-3.05607
85,30.0,-35.0,12.5,1000,-1000,382.953,493.897,36.887,46.2297,907.647,-165.812,741.834,-20.4136,32.3875,8.63067,8.62957
86,30.0,-35.0,12.5,1000,-1250,319.105,836.818,60.1668,148.763,1286.22,-200.637,1085.58,-18.4303,50.9063,24.4036,24.4001
87,30.0,-35.0,12.5,1000,-1500,232.554,1232.96,124.46,263.384,1721.13,-245.99,1475.14,-15.2091,71.5462,41.8466,41.8402
88,30.0,-35.0,12.5,1250,-750,720.685,173.112,121.49,-39.0676,911.167,-199.081,712.086,-34.9315,14.7522,-14.7134,-14.7156
89,30.0,-35.0,12.5,1250,-1000,686.251,470.214,126.166,22.1042,1233.4,-220.455,1012.95,-34.2879,32.692,-1.43136,-1.43501
90,30.0,-35.0,12.5,1250,-1250,627.156,835.578,143.311,127.385,1647.86,-251.611,1396.25,-32.8434,53.1739,13.9852,13.9794
91,30.0,-35.0,12.5,1250,-1500,550.578,1261.46,171.804,271.97,2134.45,-289.887,1844.56,-30.625,76.0441,32.5803,32.5721
92,30.0,-35.0,12.5,1500,-750,1078.24,121.879,242.284,-51.8578,1292.29,-268.485,1023.81,-51.1637,12.2212,-28.5127,-28.5179
93,30.0,-35.0,12.5,1500,-1000,1050.16,421.386,249.671,0.86712,1631.74,-287.507,1344.23,-50.7904,31.4653,-15.0895,-15.096
94,30.0,-35.0,12.5,1500,-1250,1000.06,808.913,266.843,97.3091,2064.5,-315.259,1749.24,-49.8307,53.9432,1.50067,1.49234
95,30.0,-35.0,12.5,1500,-1500,927.231,1259.87,294.421,240.176,2593.6,-351.022,2242.58,-48.0924,78.8687,20.2849,20.2743
96,30.0,-35.0,15.0,750,-750,115.437,202.699,-8.09179,-42.9895,238.229,-116.406,121.823,-7.68127,14.9492,5.30428,5.30727
97,30.0,-35.0,15.0,750,-1000,105.265,452.055,-14.099,10.1381,511.332,-133.349,377.983,-7.34443,29.1325,16.1128,16.1142
98,30.0,-35.0,15.0,750,-1250,63.6768,777.396,-5.09749,98.1745,847.156,-165.364,681.792,-5.60634,46.5671,30.8845,30.8837
99,30.0,-35.0,15.0,750,-1500,-1.83864,1165.51,13.1203,216.163,1251.98,-207.945,1044.04,-2.5917,67.0438,47.16,47.1562
100,30.0,-35.0,15.0,1000,-750,380.413,186.469,2.77327,-45.4686,481.992,-142.899,339.093,-20.02,14.9929,-1.22858,-1.22721
101,30.0,-35.0,15.0,1000,-1000,357.963,453.73,-3.82764,10.6109,767.174,-162.228,604.945,-19.4499,30.6984,8.48797,8.48779
102,30.0,-35.0,15.0,1000,-1250,290.449,790.992,29.6362,95.3353,1134.32,-203.515,930.809,-17.2602,49.1988,24.3225,24.3196
103,30.0,-35.0,15.0,1000,-1500,214.007,1193.71,76.0056,200.085,1557.97,-249.561,1308.41,-14.4003,70.3234,42.0605,42.0545
104,30.0,-35.0,15.0,1250,-750,684.571,148.986,75.3301,-60.159,779.951,-200.104,579.847,-33.891,13.5616,-13.5273,-13.5289
105,30.0,-35.0,15.0,1250,-1000,662.735,431.693,68.2054,-12.0272,1079.02,-217.352,861.671,-33.4613,30.9509,-1.4255,-1.42845
106,30.0,-35.0,15.0,1250,-1250,605.85,790.474,76.213,84.7825,1473.16,-249.822,1223.34,-32.0439,51.3744,13.7341,13.7289
107,30.0,-35.0,15.0,1250,-1500,528.156,1215.4,103.049,213.033,1944.29,-291.516,1652.77,-29.7122,74.3473,32.8443,32.8363
108,30.0,-35.0,15.0,1500,-750,1045.48,98.8579,182.342,-75.308,1147.94,-271.02,876.917,-50.2896,11.3008,-27.2069,-27.212
109,30.0,-35.0,15.0,1500,-1000,1027.7,383.013,175.743,-32.5086,1464.27,-286.737,1177.53,-50.0498,29.5959,-14.8636,-14.8698
110,30.0,-35.0,15.0,1500,-1250,978.525,764.654,184.86,54.9347,1876.28,-315.576,1560.7,-49.0673,52.0413,1.53399,1.52576
111,30.0,-35.0,15.0,1500,-1500,904.675,1212.0,207.91,185.196,2384.17,-354.02,2030.15,-47.227,76.9723,20.2346,20.2238
112,30.0,-35.0,17.5,750,-750,66.2292,169.847,-25.0517,-76.4765,106.654,-123.644,-16.9902,-5.38852,13.4037,4.79661,4.80234
113,30.0,-35.0,17.5,750,-1000,52.5027,419.954,-35.9696,-32.0759,362.985,-140.475,222.51,-4.79929,27.9692,16.7038,16.7075
114,30.0,-35.0,17.5,750,-1250,37.426,734.135,-40.9246,55.0275,702.512,-164.157,538.355,-4.23092,45.2623,30.4231,30.4246
115,30.0,-35.0,17.5,750,-1500,-23.5874,1118.71,-36.3651,167.121,1091.42,-205.919,885.503,-1.41426,65.8099,47.4855,47.4838
116,30.0,-35.0,17.5,1000,-750,284.036,144.968,22.7616,-80.0897,329.304,-168.831,160.473,-16.6046,12.6271,-1.13705,-1.1347
117,30.0,-35.0,17.5,1000,-1000,269.976,401.443,16.9806,-38.7646,600.331,-186.472,413.858,-16.1693,28.2212,9.42843,9.42914
118,30.0,-35.0,17.5,1000,-1250,255.608,740.845,7.13785,41.2281,977.133,-208.505,768.628,-15.8243,47.2953,23.2152,23.2138
119,30.0,-35.0,17.5,1000,-1500,189.58,1140.64,30.6128,144.68,1387.81,-252.434,1135.37,-13.2818,68.628,41.9573,41.953
120,30.0,-35.0,17.5,1250,-750,624.479,130.942,40.2908,-87.7537,637.471,-205.34,432.131,-31.9819,12.7425,-10.3635,-10.3635
121,30.0,-35.0,17.5,1250,-1000,630.551,383.677,15.8841,-43.3456,917.014,-214.61,702.404,-32.3302,28.6607,-1.63531,-1.63611
122,30.0,-35.0,17.5,1250,-1250,576.703,740.289,20.076,39.9724,1295.64,-247.769,1047.87,-30.9019,49.2797,13.5276,13.5244
123,30.0,-35.0,17.5,1250,-1500,492.74,1155.36,59.0385,150.432,1750.74,-296.237,1454.5,-28.2544,71.976,33.0443,33.0378
124,30.0,-35.0,17.5,1500,-750,1000.22,91.7319,127.622,-101.863,1009.51,-274.618,734.89,-48.9711,11.1374,-24.2567,-24.2601
125,30.0,-35.0,17.5,1500,-1000,996.958,339.57,107.246,-64.5891,1287.66,-284.811,1002.85,-49.0178,27.3902,-14.8038,-14.8084
126,30.0,-35.0,17.5,1500,-1250,950.185,715.494,112.345,11.0692,1683.69,-314.187,1369.5,-48.0187,49.8508,1.52009,1.51343
127,30.0,-35.0,17.5,1500,-1500,878.139,1154.19,126.089,132.759,2168.33,-354.117,1814.21,-46.2022,74.6028,19.9379,19.9285
128,30.0,-35.0,20.0,750,-750,17.9476,134.213,-56.009,-100.682,-33.5224,-128.668,-162.19,-2.96555,11.5737,4.6542,4.66363
129,30.0,-35.0,20.0,750,-1000,-0.0783042,388.667,-65.0531,-65.2727,213.29,-148.451,64.8391,-2.18742,26.9768,15.3755,15.3822
130,30.0,-35.0,20.0,750,-1250,-16.8256,696.73,-77.7555,-2.10307,517.753,-169.293,348.461,-1.44596,44.1223,31.0598,31.0644
131,30.0,-35.0,20.0,750,-1500,-48.9395,1071.09,-79.8374,118.512,930.172,-204.421,725.751,-0.0372401,64.5598,47.1271,47.1281
132,30.0,-35.0,20.0,1000,-750,231.91,107.812,0.631003,-122.387,173.792,-177.608,-3.81538,-14.5175,10.5495,-1.47842,-1.47428
133,30.0,-35.0,20.0,1000,-1000,219.079,366.642,-8.07098,-81.8953,443.693,-196.204,247.489,-14.0967,26.7391,7.8509,7.85323
134,30.0,-35.0,20.0,1000,-1250,198.109,689.978,-14.5707,-21.6384,787.624,-218.805,568.819,-13.3108,45.222,23.5454,23.5459
135,30.0,-35.0,20.0,1000,-1500,160.627,1088.05,-10.156,90.6997,1217.81,-255.114,962.694,-11.878,66.9349,41.1981,41.1955
136,30.0,-35.0,20.0,1250,-750,537.863,99.9303,34.1827,-116.521,475.13,-223.265,251.866,-29.0063,10.9342,-8.93563,-8.93397
137,30.0,-35.0,20.0,1250,-1000,542.118,362.603,12.5698,-83.3127,763.883,-234.198,529.685,-29.3117,27.8037,2.5456,2.54601
138,30.0,-35.0,20.0,1250,-1250,530.173,684.105,-5.211,-11.9809,1116.83,-252.58,864.245,-29.0886,46.7225,13.1023,13.1008
139,30.0,-35.0,20.0,1250,-1500,453.344,1096.79,30.153,84.9406,1565.03,-303.302,1261.73,-26.6709,69.6917,31.8798,31.875
140,30.0,-35.0,20.0,1500,-750,928.546,69.1262,91.8344,-128.563,849.417,-283.619,565.798,-46.7221,9.99905,-20.9201,-20.9221
141,30.0,-35.0,20.0,1500,-1000,943.806,302.598,62.8586,-97.1107,1117.78,-289.3,828.478,-47.3442,25.5636,-12.9512,-12.9542
142,30.0,-35.0,20.0,1500,-1250,916.298,661.511,47.3867,-30.1855,1490.42,-312.257,1178.17,-46.7695,47.3428,1.22908,1.22447
143,30.0,-35.0,20.0,1500,-1500,846.051,1094.96,56.5523,80.6122,1959.71,-353.747,1605.96,-44.9381,72.1296,19.7965,19.7891
144,30.0,-35.0,22.5,750,-750,-28.1341,91.7213,-91.2657,-135.171,-192.547,-133.798,-326.345,-0.570953,9.12959,4.47897,4.49222
145,30.0,-35.0,22.5,750,-1000,-44.2788,369.072,-95.0421,-110.499,72.5531,-153.251,-80.6976,0.0795964,26.4539,15.5006,15.5127
146,30.0,-35.0,22.5,750,-1250,-65.2929,657.967,-116.661,-40.0076,349.87,-176.964,172.906,1.02965,42.9694,29.6171,29.6273
147,30.0,-35.0,22.5,750,-1500,-90.2861,1023.62,-124.638,60.1133,741.529,-207.837,533.692,2.12909,63.1906,47.1436,47.1494
148,30.0,-35.0,22.5,1000,-750,169.236,66.1445,-23.7418,-157.123,8.61823,-191.502,-182.884,-11.746,8.11413,-2.2378,-2.23029
149,30.0,-35.0,22.5,1000,-1000,152.073,333.143,-18.605,-123.248,293.649,-212.989,80.6596,-11.0839,25.2635,7.92955,7.93532
150,30.0,-35.0,22.5,1000,-1250,132.213,651.652,-36.5663,-61.4498,621.723,-235.294,386.429,-10.2627,43.8965,23.5397,23.5428
151,30.0,-35.0,22.5,1000,-1500,114.241,1037.69,-55.0474,20.4577,1011.68,-258.482,753.2,-9.55864,65.0974,41.42,41.421
152,30.0,-35.0,22.5,1250,-750,445.408,45.2679,41.7136,-157.366,292.645,-247.94,44.7052,-25.7154,7.48212,-10.802,-10.7981
153,30.0,-35.0,22.5,1250,-1000,428.9,298.419,43.4606,-129.748,572.799,-269.868,302.931,-25.2776,24.2959,0.813879,0.815336
154,30.0,-35.0,22.5,1250,-1250,410.16,617.698,26.1963,-71.7916,904.865,-290.308,614.557,-24.6545,43.5698,13.8085,13.8083
155,30.0,-35.0,22.5,1250,-1500,386.403,1036.53,16.565,21.6749,1364.47,-322.566,1041.91,-23.9598,67.2348,31.1032,31.1003
156,30.0,-35.0,22.5,1500,-750,847.326,23.9495,61.055,-169.991,638.552,-291.333,347.219,-43.8775,7.33939,-20.5203,-20.5201
157,30.0,-35.0,22.5,1500,-1000,868.091,286.374,21.9985,-137.024,943.981,-296.844,647.136,-44.7386,24.7215,-8.48783,-8.48818
158,30.0,-35.0,22.5,1500,-1250,872.601,602.028,-4.49829,-68.8014,1297.39,-312.697,984.695,-45.1751,44.4429,0.282971,0.281229
159,30.0,-35.0,22.5,1500,-1500,802.067,1033.63,10.065,24.5299,1754.31,-356.439,1397.87,-43.2005,69.4345,19.441,19.4362
160,30.0,-35.0,25.0,750,-750,-72.1395,42.8126,-129.808,-187.344,-377.761,-138.448,-516.21,1.65629,6.10392,3.70767,3.73106
161,30.0,-35.0,25.0,750,-1000,-78.3339,319.773,-140.132,-148.089,-93.6004,-155.993,-249.594,1.81837,24.2254,15.2937,15.3119
162,30.0,-35.0,25.0,750,-1250,-101.466,614.492,-156.703,-85.0064,182.244,-183.728,-1.48428,2.81619,41.5376,27.8449,27.8584
163,30.0,-35.0,25.0,750,-1500,-124.331,971.949,-163.864,-5.87537,550.178,-209.216,340.962,3.7718,61.8676,46.1712,46.1834
164,30.0,-35.0,25.0,1000,-750,123.304,19.1968,-69.5001,-192.226,-168.258,-191.778,-360.037,-9.51843,5.249,-3.02578,-3.01222
165,30.0,-35.0,25.0,1000,-1000,98.1532,292.668,-58.9834,-167.606,114.525,-216.626,-102.101,-8.45321,23.3407,7.12063,7.13133
166,30.0,-35.0,25.0,1000,-1250,77.9685,610.15,-79.7587,-108.589,432.221,-240.11,192.111,-7.61614,42.371,20.6304,20.6386
167,30.0,-35.0,25.0,1000,-1500,50.7518,990.411,-92.3525,-31.9879,807.546,-266.474,541.072,-6.3881,63.5777,41.5592,41.5652
168,30.0,-35.0,25.0,1250,-750,377.592,-6.89775,22.8725,-219.504,88.8957,-262.494,-173.598,-23.1053,4.15211,-12.2646,-12.2579
169,30.0,-35.0,25.0,1250,-1000,368.852,254.786,12.1917,-180.642,384.696,-281.832,102.865,-22.8817,21.9325,-0.176764,-0.171397
170,30.0,-35.0,25.0,1250,-1250,346.788,572.824,0.429752,-120.671,719.721,-306.199,413.522,-22.1052,41.5934,11.3198,11.3231
171,30.0,-35.0,25.0,1250,-1500,328.378,975.981,-17.4107,-46.2774,1146.67,-330.277,816.397,-21.4596,64.7664,31.0359,31.0359
172,30.0,-35.0,25.0,1500,-750,731.026,-21.1447,72.4255,-199.089,450.748,-323.011,127.737,-39.9756,4.54387,-19.8743,-19.8714
173,30.0,-35.0,25.0,1500,-1000,709.527,212.091,78.3959,-177.19,719.916,-347.18,372.737,-39.4809,20.2411,-10.4174,-10.4161
