# Design Points of Design of Experiments
# Custom
# ,P28 - (B1_P1) h1 (degree) ,P29 - (B2_P1) h2 (degree) ,P30 - Vx (km hr^-1) ,P31 - n1 (rev min^-1) ,P32 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P28,P29,P30,P31,P32,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,27.5,-25,0,750,-750,238.965,187.343,138.113,47.5606,590.029,-42.8088,547.22,-10.9175,9.48011,-1.22508,-1.22774
3,27.5,-25,0,750,-1000,216.171,378.08,157.565,110.455,830.653,-49.9874,780.666,-10.5079,17.2571,5.34397,5.34095
5,27.5,-25,0,750,-1250,180.224,627.017,185.524,189.593,1129.42,-50.9953,1078.42,-9.56411,27.0381,13.4485,13.4452
6,27.5,-25,0,750,-1500,128.721,904.912,224.897,288.374,1473.58,-62.7947,1410.79,-7.78744,37.8899,22.4064,22.4023
7,27.5,-25,0,1000,-750,440.141,124.192,245.674,34.8758,802.068,-70.4048,731.663,-19.5211,7.6348,-9.33601,-9.33921
9,27.5,-25,0,1000,-1000,426.15,339.871,257.504,88.2245,1073.23,-75.2624,997.971,-19.3923,17.0032,-2.05007,-2.05356
11,27.5,-25,0,1000,-1250,399.555,588.201,279.494,164.332,1384.79,-76.2727,1308.51,-18.9642,27.132,6.1048,6.10091
12,27.5,-25,0,1000,-1500,358.675,900.227,316.489,266.353,1761.26,-89.466,1671.8,-18.0449,39.4292,16.5978,16.5931
13,27.5,-25,0,1250,-750,693.914,36.2976,388.675,22.9562,1079.3,-96.2717,983.027,-30.4086,4.4227,-19.9193,-19.9228
14,27.5,-25,0,1250,-1000,684.927,262.669,396.681,65.9072,1345.23,-102.575,1242.65,-30.4185,14.8971,-12.8018,-12.8058
15,27.5,-25,0,1250,-1250,665.842,534.056,413.818,137.93,1690.89,-110.881,1580.01,-30.2397,26.5822,-3.33238,-3.33691
16,27.5,-25,0,1250,-1500,636.043,841.023,440.89,233.203,2080.82,-121.581,1959.24,-29.8038,39.1344,6.73883,6.73358
17,27.5,-25,0,1500,-750,1001.65,-65.8388,567.911,17.0228,1428.55,-139.628,1288.92,-43.7051,0.653725,-33.1168,-33.1212
18,27.5,-25,0,1500,-1000,995.556,157.024,575.268,51.2954,1686.59,-146.366,1540.23,-43.7255,11.1529,-24.6963,-24.7012
19,27.5,-25,0,1500,-1250,981.794,444.001,587.521,112.289,2033.93,-154.776,1879.15,-43.6898,24.2676,-16.2904,-16.2959
20,27.5,-25,0,1500,-1500,959.094,774.738,608.556,200.517,2455.46,-163.873,2291.59,-43.4802,38.379,-4.4876,-4.49369
21,27.5,-25,2.5,750,-750,237.167,181.689,111.561,37.0582,545.836,-57.9458,487.891,-10.8552,9.28319,-1.28892,-1.29127
23,27.5,-25,2.5,750,-1000,212.886,374.289,129.135,93.7174,779.49,-67.9546,711.535,-10.3752,17.1195,5.41393,5.41104
25,27.5,-25,2.5,750,-1250,151.067,583.117,166.055,204.428,1046.25,-92.201,954.048,-8.47505,25.9333,11.2169,11.2124
26,27.5,-25,2.5,750,-1500,122.967,898.935,192.594,260.659,1402.57,-96.7294,1305.84,-7.52539,37.6718,22.2722,22.2677
27,27.5,-25,2.5,1000,-750,440.203,118.913,209.285,23.7444,750.163,-88.5294,661.634,-19.488,7.4125,-9.78479,-9.78793
29,27.5,-25,2.5,1000,-1000,424.208,333.114,220.36,74.6416,1014.16,-96.9447,917.22,-19.3138,16.7609,-2.12894,-2.13256
31,27.5,-25,2.5,1000,-1250,394.852,578.897,240.701,148.03,1316.28,-109.272,1207.01,-18.7925,26.8118,5.84964,5.8453
32,27.5,-25,2.5,1000,-1500,352.085,892.182,274.312,245.101,1684.17,-125.169,1559,-17.7693,39.1491,16.465,16.4599
33,27.5,-25,2.5,1250,-750,693.653,27.0559,341.538,15.394,1015.69,-128.78,886.914,-30.3583,4.03757,-19.9281,-19.9322
34,27.5,-25,2.5,1250,-1000,683.785,256.199,348.375,54.8053,1277.8,-136.167,1141.63,-30.3443,14.6364,-13.1523,-13.1569
35,27.5,-25,2.5,1250,-1250,663.056,525.673,364.389,124.016,1617.22,-145.985,1471.24,-30.1231,26.2749,-3.55533,-3.56045
36,27.5,-25,2.5,1250,-1500,631.765,831.634,390.956,214.998,2000.14,-159.382,1840.76,-29.6338,38.7976,6.49449,6.48866
37,27.5,-25,2.5,1500,-750,1003.38,-69.2021,511.006,9.76958,1363.28,-176.36,1186.92,-43.6828,0.520838,-33.0184,-33.0236
38,27.5,-25,2.5,1500,-1000,995.435,150.734,517.547,41.0574,1613.3,-183.839,1429.46,-43.6588,10.8953,-24.7701,-24.7759
39,27.5,-25,2.5,1500,-1250,980.781,438.148,528.446,98.6726,1953.67,-193.027,1760.64,-43.6024,24.0289,-16.7381,-16.7444
40,27.5,-25,2.5,1500,-1500,956.33,766.512,548.332,184.556,2369.37,-204.392,2164.98,-43.3476,38.0647,-4.78058,-4.78741
41,27.5,-25,5,750,-750,230.877,165.54,65.7966,16.192,457.293,-64.4997,392.793,-10.6696,8.76232,-1.43322,-1.4357
43,27.5,-25,5,750,-1000,204.157,361.683,76.3512,63.5654,677.541,-76.1887,601.352,-10.07,16.7908,4.85422,4.85099
45,27.5,-25,5,750,-1250,160.974,600.04,102.35,135.308,990.944,-382.948,607.996,-8.79782,26.2616,12.7524,12.8429
46,27.5,-25,5,750,-1500,111.107,877.804,146.938,212.967,1327.64,-453.454,874.185,-7.05,37.0901,21.8163,21.9209
47,27.5,-25,5,1000,-750,438.417,102.007,144.688,4.19043,647.755,-97.9233,549.832,-19.4199,6.77271,-10.4778,-10.4815
49,27.5,-25,5,1000,-1000,418.52,314.213,154.868,47.836,897.794,-108.195,789.598,-19.1416,16.1551,-2.47859,-2.4829
51,27.5,-25,5,1000,-1250,381.534,555.039,182.527,116.068,1234.1,-414.704,819.394,-18.36,26.0813,5.60584,5.69528
