# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,25.0,-35.0,0.0,750,-750,176.551,334.458,136.316,136.341,751.224,-39.6403,711.583,-8.28995,19.8464,8.53476,8.53056
1,25.0,-35.0,0.0,750,-1000,116.356,587.861,183.417,262.478,1079.77,-54.677,1025.09,-6.50869,33.2248,20.1657,20.1606
2,25.0,-35.0,0.0,750,-1250,47.3509,884.615,271.915,398.446,1497.62,-76.5956,1421.02,-4.11711,48.9851,33.9882,33.9819
3,25.0,-35.0,0.0,750,-1500,-34.0706,1246.81,365.754,578.367,2008.25,-102.548,1905.7,-1.08131,68.2851,50.6131,50.6054
4,25.0,-35.0,0.0,1000,-750,367.532,324.483,220.41,116.957,989.051,-62.0185,927.032,-15.8474,20.5014,2.50516,2.50049
5,25.0,-35.0,0.0,1000,-1000,316.898,599.906,256.16,250.939,1366.02,-75.5171,1290.51,-14.7782,35.46,15.2671,15.2615
6,25.0,-35.0,0.0,1000,-1250,241.26,930.396,314.802,421.736,1798.76,-94.4576,1704.3,-12.6635,52.8285,30.4034,30.3967
7,25.0,-35.0,0.0,1000,-1500,148.039,1296.51,416.7,599.221,2305.62,-119.02,2186.6,-9.49606,72.3135,47.7075,47.6994
8,25.0,-35.0,0.0,1250,-750,603.872,290.515,338.857,97.1368,1279.05,-91.9171,1187.13,-25.1669,19.7734,-5.30416,-5.30945
9,25.0,-35.0,0.0,1250,-1000,561.723,592.696,367.085,222.147,1675.87,-103.523,1572.35,-24.4458,36.612,7.29233,7.28623
10,25.0,-35.0,0.0,1250,-1250,497.242,940.607,413.468,400.195,2160.94,-120.367,2040.57,-23.0711,55.4629,23.947,23.9399
11,25.0,-35.0,0.0,1250,-1500,404.518,1347.63,484.135,614.369,2693.28,-143.078,2550.2,-20.5513,76.7279,42.5044,42.496
12,25.0,-35.0,0.0,1500,-750,893.316,245.093,482.191,88.602,1634.47,-128.72,1505.75,-36.5756,18.0747,-15.3772,-15.3833
13,25.0,-35.0,0.0,1500,-1000,859.078,552.978,503.24,204.75,2046.9,-138.898,1908.0,-36.1119,36.1576,-1.40202,-1.4088
14,25.0,-35.0,0.0,1500,-1250,792.783,935.415,553.737,368.47,2547.31,-156.514,2390.79,-34.8355,57.128,14.3372,14.3293
15,25.0,-35.0,0.0,1500,-1500,712.012,1358.63,613.183,580.649,3133.43,-175.47,2957.96,-33.0127,79.9236,34.6919,34.6829
16,25.0,-35.0,2.5,750,-750,171.784,329.4,106.621,118.798,695.286,-60.5714,634.715,-8.12272,19.6406,8.51371,8.51128
17,25.0,-35.0,2.5,750,-1000,112.053,584.727,152.716,232.47,1012.52,-78.9443,933.576,-6.33843,33.0756,19.9713,19.9679
18,25.0,-35.0,2.5,750,-1250,41.1374,882.082,234.855,360.206,1413.74,-106.336,1307.41,-3.8707,48.8495,33.6249,33.6201
19,25.0,-35.0,2.5,750,-1500,-41.0692,1244.3,316.305,538.555,1909.43,-133.951,1775.48,-0.800643,68.1913,50.3499,50.3437
20,25.0,-35.0,2.5,1000,-750,363.649,317.828,181.763,102.62,926.821,-85.3056,841.516,-15.7243,20.2,2.57172,2.56869
21,25.0,-35.0,2.5,1000,-1000,310.794,594.653,214.685,227.145,1290.63,-101.497,1189.13,-14.5575,35.2391,15.2649,15.261
22,25.0,-35.0,2.5,1000,-1250,234.41,926.459,271.315,385.703,1709.84,-123.66,1586.18,-12.3821,52.6206,30.4167,30.4117
23,25.0,-35.0,2.5,1000,-1500,144.193,1293.85,371.975,550.571,2206.15,-152.671,2053.48,-9.34802,72.1814,47.4315,47.4251
24,25.0,-35.0,2.5,1250,-750,602.566,284.788,288.64,85.955,1212.0,-117.433,1094.56,-25.1308,19.4987,-5.44459,-5.44834
25,25.0,-35.0,2.5,1250,-1000,556.403,584.628,317.468,203.058,1594.89,-132.271,1462.62,-24.2585,36.2598,7.48443,7.47991
26,25.0,-35.0,2.5,1250,-1250,489.175,935.198,360.586,370.045,2065.73,-151.991,1913.74,-22.7786,55.229,23.9896,23.984
27,25.0,-35.0,2.5,1250,-1500,395.863,1342.76,428.878,571.728,2583.51,-177.799,2405.71,-20.1954,76.4735,42.6739,42.6671
28,25.0,-35.0,2.5,1500,-750,890.969,244.901,422.368,70.7092,1555.57,-156.177,1399.4,-36.4652,17.9951,-15.7214,-15.7259
29,25.0,-35.0,2.5,1500,-1000,852.492,547.877,444.263,183.89,1956.67,-169.769,1786.9,-35.9347,35.8838,-1.61058,-1.61584
30,25.0,-35.0,2.5,1500,-1250,786.645,927.737,490.747,341.426,2445.07,-189.127,2255.94,-34.608,56.7741,14.645,14.6388
31,25.0,-35.0,2.5,1500,-1500,705.095,1351.66,546.322,546.983,3020.52,-212.385,2808.14,-32.7365,79.6337,34.7495,34.7422
32,25.0,-35.0,5.0,750,-750,161.66,315.288,58.7483,86.9982,597.93,-104.92,493.01,-7.79639,19.1128,8.41875,8.42865
33,25.0,-35.0,5.0,750,-1000,103.832,564.664,102.56,180.792,898.799,-128.019,770.78,-6.05251,32.3212,19.8062,19.8148
34,25.0,-35.0,5.0,750,-1250,29.4294,878.577,167.303,302.563,1277.22,-157.624,1119.6,-3.43463,48.8072,33.1551,33.1619
35,25.0,-35.0,5.0,750,-1500,-54.187,1241.49,231.213,471.748,1744.95,-190.557,1554.39,-0.280391,68.2045,49.8227,49.8277
36,25.0,-35.0,5.0,1000,-750,354.681,302.462,119.749,73.5241,818.267,-132.751,685.516,-15.4556,19.5499,2.62748,2.63642
37,25.0,-35.0,5.0,1000,-1000,297.836,580.156,147.399,183.422,1158.23,-152.277,1005.95,-14.113,34.6902,15.1249,15.1327
38,25.0,-35.0,5.0,1000,-1250,222.447,916.113,200.863,321.569,1559.1,-179.022,1380.08,-11.9413,52.2018,30.0965,30.1028
39,25.0,-35.0,5.0,1000,-1500,131.023,1287.7,297.751,466.936,2033.37,-213.366,1820.0,-8.84869,71.9205,46.8409,46.8453
40,25.0,-35.0,5.0,1250,-750,595.425,270.319,209.724,58.9097,1090.22,-168.265,921.956,-24.8919,18.8244,-5.40515,-5.39735
41,25.0,-35.0,5.0,1250,-1000,547.128,566.722,232.028,164.893,1450.64,-185.762,1264.88,-23.9815,35.5094,7.35747,7.36425
42,25.0,-35.0,5.0,1250,-1250,474.166,921.214,272.399,315.126,1899.43,-209.431,1690.0,-22.2513,54.7118,23.9017,23.9071
43,25.0,-35.0,5.0,1250,-1500,380.54,1332.96,336.218,496.188,2396.88,-239.404,2157.48,-19.6092,76.0319,42.6683,42.6721
44,25.0,-35.0,5.0,1500,-750,883.688,230.519,328.701,47.6004,1422.37,-211.598,1210.77,-36.2456,17.3044,-15.5029,-15.4964
45,25.0,-35.0,5.0,1500,-1000,841.177,530.4,348.153,145.58,1799.12,-227.489,1571.63,-35.5487,35.0733,-1.45278,-1.44718
46,25.0,-35.0,5.0,1500,-1250,778.012,909.943,381.66,292.116,2266.05,-248.777,2017.28,-34.2951,56.0572,14.3368,14.3412
47,25.0,-35.0,5.0,1500,-1500,690.505,1337.6,433.574,482.673,2820.42,-275.919,2544.5,-32.2117,79.1277,34.6988,34.7017
48,25.0,-35.0,7.5,750,-750,150.541,295.264,19.3536,55.8125,496.321,-97.2193,399.101,-7.4563,18.4085,8.3122,8.31892
49,25.0,-35.0,7.5,750,-1000,90.5747,547.862,61.3689,133.317,779.034,-125.779,653.256,-5.59373,31.79,19.7318,19.7368
50,25.0,-35.0,7.5,750,-1250,16.7025,870.552,102.888,252.488,1138.63,-157.663,980.965,-2.95399,48.6965,32.6897,32.6927
51,25.0,-35.0,7.5,750,-1500,-67.8072,1239.82,151.85,410.539,1584.81,-193.998,1390.81,0.258755,68.4086,49.3329,49.3337
52,25.0,-35.0,7.5,1000,-750,342.554,281.746,66.0683,45.7753,704.779,-127.446,577.333,-15.1154,18.7262,2.6922,2.6976
53,25.0,-35.0,7.5,1000,-1000,284.648,559.471,86.4872,141.313,1020.87,-150.364,870.506,-13.6998,33.9586,14.9508,14.9547
54,25.0,-35.0,7.5,1000,-1250,210.655,888.163,138.956,258.896,1409.16,-182.046,1227.12,-11.546,51.3812,29.9187,29.9209
55,25.0,-35.0,7.5,1000,-1500,114.188,1280.21,224.411,394.888,1860.17,-221.575,1638.59,-8.24625,71.7436,46.299,46.2988
56,25.0,-35.0,7.5,1250,-750,585.275,250.673,140.84,32.6482,963.607,-166.489,797.118,-24.6231,17.9629,-5.41874,-5.41481
57,25.0,-35.0,7.5,1250,-1000,534.362,544.737,157.898,124.981,1302.1,-186.633,1115.47,-23.6008,34.638,7.4418,7.44446
58,25.0,-35.0,7.5,1250,-1250,458.34,901.792,191.508,261.075,1727.97,-213.99,1513.98,-21.7377,54.0613,23.5937,23.5947
59,25.0,-35.0,7.5,1250,-1500,366.889,1304.18,252.437,421.541,2221.53,-248.591,1972.93,-19.1425,75.384,42.5565,42.5555
60,25.0,-35.0,7.5,1500,-750,874.779,212.378,244.451,20.7947,1281.6,-213.678,1067.92,-35.9575,16.4632,-15.3606,-15.3584
61,25.0,-35.0,7.5,1500,-1000,831.879,508.896,258.044,106.918,1638.81,-231.571,1407.24,-35.242,34.1564,-1.46143,-1.46034
62,25.0,-35.0,7.5,1500,-1250,764.863,886.714,286.158,240.086,2082.0,-256.064,1825.94,-33.8703,55.145,14.1809,14.1805
63,25.0,-35.0,7.5,1500,-1500,672.386,1320.16,333.088,415.587,2615.45,-287.339,2328.11,-31.6013,78.5989,34.4278,34.4255
64,25.0,-35.0,10.0,750,-750,131.887,267.169,-0.795419,23.0436,396.792,-88.532,308.26,-6.85828,17.3479,7.80354,7.8068
65,25.0,-35.0,10.0,750,-1000,76.5127,524.123,22.7555,94.0424,664.818,-117.777,547.041,-5.09811,31.0945,19.9196,19.921
66,25.0,-35.0,10.0,750,-1250,4.64279,850.902,46.916,205.147,1003.74,-150.929,852.81,-2.4811,48.1638,32.5988,32.5981
67,25.0,-35.0,10.0,750,-1500,-81.7234,1233.15,82.9674,354.441,1435.05,-190.87,1244.18,0.818012,68.5393,48.7811,48.7778
68,25.0,-35.0,10.0,1000,-750,326.758,256.639,21.7146,18.8251,592.615,-116.896,475.719,-14.6566,17.7091,2.57382,2.57575
69,25.0,-35.0,10.0,1000,-1000,269.819,531.242,38.7244,100.143,890.098,-143.095,747.003,-13.237,32.9607,14.8379,14.8382
70,25.0,-35.0,10.0,1000,-1250,191.978,863.649,95.5539,198.582,1265.55,-181.229,1084.32,-10.9109,50.6312,29.5193,29.5172
71,25.0,-35.0,10.0,1000,-1500,98.2743,1266.33,153.731,334.226,1696.45,-222.075,1474.38,-7.67633,71.433,45.7341,45.7295
72,25.0,-35.0,10.0,1250,-750,571.27,227.615,82.695,6.28828,839.95,-158.304,681.647,-24.2532,16.9341,-5.43151,-5.43136
73,25.0,-35.0,10.0,1250,-1000,518.249,516.509,94.4163,88.1393,1158.2,-181.007,977.197,-23.1363,33.5618,7.41154,7.41024
74,25.0,-35.0,10.0,1250,-1250,442.274,874.464,122.081,209.057,1563.25,-211.856,1351.4,-21.2435,53.1342,23.2913,23.2881
75,25.0,-35.0,10.0,1250,-1500,350.29,1283.99,185.293,350.835,2046.23,-252.463,1793.77,-18.6192,74.9254,41.4936,41.4879
