,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
14,30.0,-27.5,0.0,1250,-1250,731.384,637.699,492.13,170.845,1958.38,-130.6,1827.78,-35.8225,33.6168,-2.96053,-2.96523
15,30.0,-27.5,0.0,1250,-1500,700.662,971.489,533.302,297.198,2415.34,-145.443,2269.89,-35.5094,48.3243,8.14499,8.13927
16,30.0,-27.5,0.0,1500,-750,1087.73,-31.2397,667.283,24.837,1645.94,-162.539,1483.4,-51.2238,2.39376,-37.4148,-37.4195
17,30.0,-27.5,0.0,1500,-1000,1080.87,235.797,678.825,70.6784,1961.38,-171.562,1789.82,-51.2809,16.0261,-27.023,-27.0281
18,30.0,-27.5,0.0,1500,-1250,1071.09,554.719,694.466,141.325,2363.29,-180.973,2182.31,-51.4619,31.7061,-15.5451,-15.5509
19,30.0,-27.5,0.0,1500,-1500,1052.26,924.175,721.781,248.666,2841.13,-191.876,2649.25,-51.4872,48.5424,-3.93328,-3.93973
20,30.0,-27.5,2.5,750,-750,263.228,218.402,139.891,48.1076,643.051,-66.3711,576.68,-12.9634,11.7858,-1.14252,-1.14503
21,30.0,-27.5,2.5,750,-750,263.228,218.402,139.891,48.1076,643.051,-66.3711,576.68,-12.9634,11.7858,-1.14252,-1.14503
22,30.0,-27.5,2.5,750,-1000,235.307,424.027,164.875,122.528,911.001,-79.1537,831.847,-12.3898,20.8442,6.31422,6.31097
23,30.0,-27.5,2.5,750,-1000,235.307,424.027,164.875,122.528,911.001,-79.1537,831.847,-12.3898,20.8442,6.31422,6.31097
24,30.0,-27.5,2.5,750,-1250,169.292,655.848,202.402,248.489,1209.01,-106.554,1102.45,-10.1674,31.1131,14.1323,14.1272
25,30.0,-27.5,2.5,750,-1500,136.837,997.741,238.623,329.916,1612.65,-112.544,1500.11,-8.99792,45.0478,26.485,26.4799
26,30.0,-27.5,2.5,1000,-750,483.95,160.093,254.223,33.4734,885.483,-101.565,783.917,-23.0713,10.1582,-10.5768,-10.5802
27,30.0,-27.5,2.5,1000,-750,483.95,160.093,254.223,33.4734,885.483,-101.565,783.917,-23.0713,10.1582,-10.5768,-10.5802
28,30.0,-27.5,2.5,1000,-1000,469.911,399.499,269.95,95.5944,1188.39,-111.176,1077.21,-23.031,21.2878,-1.94174,-1.94571
29,30.0,-27.5,2.5,1000,-1000,469.911,399.499,269.95,95.5944,1188.39,-111.176,1077.21,-23.031,21.2878,-1.94174,-1.94571
30,30.0,-27.5,2.5,1000,-1250,434.437,668.853,299.919,193.154,1538.04,-127.407,1410.63,-22.3714,33.0765,7.04374,7.03883
31,30.0,-27.5,2.5,1000,-1500,387.212,993.77,342.513,312.324,1939.51,-145.358,1794.15,-21.1354,46.9568,19.4278,19.422
32,30.0,-27.5,2.5,1250,-750,755.597,68.6564,407.605,25.0503,1185.59,-147.512,1038.08,-35.6587,6.47405,-22.2322,-22.2367
33,30.0,-27.5,2.5,1250,-1000,747.475,327.887,417.911,71.6179,1494.09,-155.781,1338.31,-35.7784,19.4177,-13.4888,-13.4939
34,30.0,-27.5,2.5,1250,-1250,729.926,629.376,439.56,155.452,1881.24,-167.886,1713.35,-35.7456,33.286,-3.04691,-3.05266
35,30.0,-27.5,2.5,1250,-1500,696.57,955.494,478.943,276.738,2322.31,-185.004,2137.31,-35.3197,47.7544,8.38397,8.37735
36,30.0,-27.5,2.5,1500,-750,1090.43,-33.8488,606.282,17.5047,1577.57,-200.857,1376.72,-51.2262,2.30736,-37.1195,-37.1252
37,30.0,-27.5,2.5,1500,-1000,1082.41,227.346,616.549,59.1681,1880.14,-210.548,1669.59,-51.2696,15.6632,-26.9742,-26.9805
38,30.0,-27.5,2.5,1500,-1250,1071.84,548.661,630.83,126.672,2278.85,-221.226,2057.63,-51.4299,31.4575,-16.2581,-16.265
39,30.0,-27.5,2.5,1500,-1500,1051.08,915.833,657.794,231.406,2751.23,-234.845,2516.38,-51.4005,48.1893,-4.07373,-4.08138
40,30.0,-27.5,5.0,750,-750,255.199,200.034,88.8223,24.9968,543.17,-74.4336,468.737,-12.6887,11.0941,-1.24614,-1.2489
41,30.0,-27.5,5.0,750,-750,255.199,200.034,88.8223,24.9968,543.17,-74.4336,468.737,-12.6887,11.0941,-1.24614,-1.2489
42,30.0,-27.5,5.0,750,-1000,225.142,411.034,103.188,88.4683,793.845,-88.3918,705.453,-11.9777,20.4214,5.9462,5.94254
43,30.0,-27.5,5.0,750,-1000,225.142,411.034,103.188,88.4683,793.845,-88.3918,705.453,-11.9777,20.4214,5.9462,5.94254
44,30.0,-27.5,5.0,750,-1250,174.794,673.069,135.129,181.091,1143.1,-397.415,745.688,-10.3282,31.6156,15.1191,15.2094
45,30.0,-27.5,5.0,750,-1500,124.405,978.108,187.318,280.824,1531.27,-472.863,1058.41,-8.44075,44.4943,25.8974,26.0018
46,30.0,-27.5,5.0,1000,-750,482.771,143.371,182.899,10.661,773.106,-112.024,661.081,-23.0092,9.42196,-11.3383,-11.3422
47,30.0,-27.5,5.0,1000,-750,482.771,143.371,182.899,10.661,773.106,-112.024,661.081,-23.0092,9.42196,-11.3383,-11.3422
48,30.0,-27.5,5.0,1000,-1000,462.327,377.401,198.346,65.4923,1058.07,-124.214,933.854,-22.7679,20.448,-2.05532,-2.06004
49,30.0,-27.5,5.0,1000,-1000,462.327,377.401,198.346,65.4923,1058.07,-124.214,933.854,-22.7679,20.448,-2.05532,-2.06004
50,30.0,-27.5,5.0,1000,-1250,420.852,647.684,234.618,156.505,1447.22,-433.617,1013.6,-21.8538,32.3558,7.17785,7.26707
51,30.0,-27.5,5.0,1000,-1500,368.241,977.374,269.776,270.349,1842.15,-505.385,1336.77,-20.2952,46.4541,18.7304,18.8339
52,30.0,-27.5,5.0,1250,-750,755.316,46.0741,330.896,4.33324,1109.48,-453.047,656.437,-35.6508,5.48789,-23.1492,-23.0596
53,30.0,-27.5,5.0,1250,-1000,744.667,306.744,340.733,46.9688,1411.42,-462.799,948.62,-35.6951,18.5666,-14.724,-14.635
54,30.0,-27.5,5.0,1250,-1250,722.792,605.174,361.4,123.82,1786.26,-477.033,1309.23,-35.5306,32.4025,-3.21449,-3.12642
55,30.0,-27.5,5.0,1250,-1500,683.692,931.885,400.673,235.906,2220.78,-549.067,1671.71,-34.8417,46.8719,8.30248,8.40485
56,30.0,-27.5,5.0,1500,-750,1091.5,-45.1922,515.385,-1.21339,1508.84,-563.162,945.68,-51.2233,1.87266,-36.7945,-36.6911
57,30.0,-27.5,5.0,1500,-1000,1083.27,202.122,522.562,35.9854,1789.9,-573.322,1216.58,-51.2676,14.5912,-28.3509,-28.2482
58,30.0,-27.5,5.0,1500,-1250,1069.15,526.968,537.51,98.2321,2183.01,-585.106,1597.9,-51.3348,30.6121,-17.6036,-17.5016
59,30.0,-27.5,5.0,1500,-1500,1044.73,890.818,563.682,195.954,2642.95,-601.569,2041.38,-51.194,47.2777,-4.40883,-4.30788
60,30.0,-27.5,7.5,750,-750,246.149,174.818,45.1233,2.18621,446.105,-97.4825,348.622,-12.4007,10.16,-1.74473,-1.73927
61,30.0,-27.5,7.5,750,-750,246.149,174.818,45.1233,2.18621,446.105,-97.4825,348.622,-12.4007,10.16,-1.74473,-1.73927
62,30.0,-27.5,7.5,750,-1000,214.336,388.725,53.3047,57.6686,684.518,-113.963,570.554,-11.5846,19.759,5.54558,5.54992
63,30.0,-27.5,7.5,750,-1000,214.336,388.725,53.3047,57.6686,684.518,-113.963,570.554,-11.5846,19.759,5.54558,5.54992
64,30.0,-27.5,7.5,750,-1250,159.626,644.767,79.8322,135.774,1040.7,-654.433,386.269,-9.72511,30.7934,14.7271,14.9047
65,30.0,-27.5,7.5,750,-1500,108.941,951.403,134.615,222.801,1432.55,-829.864,602.688,-7.76374,43.777,25.2804,25.5021
66,30.0,-27.5,7.5,1000,-750,476.374,113.583,126.727,-10.2782,663.038,-139.151,523.888,-22.8341,8.12191,-11.8444,-11.8406
67,30.0,-27.5,7.5,1000,-750,476.374,113.583,126.727,-10.2782,663.038,-139.151,523.888,-22.8341,8.12191,-11.8444,-11.8406
68,30.0,-27.5,7.5,1000,-1000,451.871,350.492,136.228,35.3978,932.176,-153.353,778.823,-22.4245,19.4703,-2.3378,-2.33494
69,30.0,-27.5,7.5,1000,-1000,451.871,350.492,136.228,35.3978,932.176,-153.353,778.823,-22.4245,19.4703,-2.3378,-2.33494
70,30.0,-27.5,7.5,1000,-1250,405.387,611.95,162.111,114.057,1324.76,-692.563,632.197,-21.2866,31.183,7.14192,7.31815
71,30.0,-27.5,7.5,1000,-1500,348.9,951.643,192.832,220.335,1726.78,-861.746,865.037,-19.5207,45.6963,18.2057,18.4262
72,30.0,-27.5,7.5,1250,-750,751.604,14.616,252.279,-20.8135,1010.98,-711.408,299.571,-35.5887,4.1193,-24.1055,-23.929
73,30.0,-27.5,7.5,1250,-1000,737.824,268.913,260.814,16.0089,1295.71,-723.04,572.674,-35.5272,16.958,-15.9031,-15.7274
74,30.0,-27.5,7.5,1250,-1250,709.566,570.922,280.137,85.1792,1660.03,-740.468,919.562,-35.109,31.1234,-3.63032,-3.45562
75,30.0,-27.5,7.5,1250,-1500,664.872,902.101,313.452,186.724,2092.97,-908.917,1184.05,-34.1505,45.8606,8.04726,8.26628
76,30.0,-27.5,7.5,1500,-750,1089.41,-71.8736,418.123,-28.6507,1409.15,-920.881,488.27,-51.1603,0.769719,-37.5397,-37.3195
77,30.0,-27.5,7.5,1500,-1000,1079.77,157.806,424.539,5.65491,1668.0,-931.693,736.307,-51.2033,12.6746,-30.5681,-30.3487
78,30.0,-27.5,7.5,1500,-1250,1063.06,493.481,437.644,60.811,2059.99,-945.636,1114.35,-51.1657,29.2597,-18.9562,-18.7377
79,30.0,-27.5,7.5,1500,-1500,1032.91,854.04,462.241,151.915,2505.6,-964.641,1540.96,-50.8343,45.924,-4.75938,-4.54209
80,30.0,-27.5,10.0,750,-750,228.671,135.357,10.5886,-13.5832,338.436,-92.4787,245.957,-11.8412,8.62809,-2.00752,-2.00261
81,30.0,-27.5,10.0,750,-750,228.671,135.357,10.5886,-13.5832,338.436,-92.4787,245.957,-11.8412,8.62809,-2.00752,-2.00261
82,30.0,-27.5,10.0,750,-1000,202.647,358.452,11.2545,25.2997,567.656,-108.602,459.054,-11.1416,18.7907,4.83877,4.84252
83,30.0,-27.5,10.0,750,-1000,202.647,358.452,11.2545,25.2997,567.656,-108.602,459.054,-11.1416,18.7907,4.83877,4.84252
84,30.0,-27.5,10.0,750,-1250,141.924,592.321,35.4685,83.3223,909.357,-788.237,121.119,-8.99741,29.0433,14.8029,15.0328
85,30.0,-27.5,10.0,750,-1500,91.6981,916.255,81.0874,164.299,1307.83,-1072.2,235.625,-7.00809,42.8465,24.7155,25.024
86,30.0,-27.5,10.0,1000,-750,460.212,81.5536,78.5606,-27.7865,547.095,-136.863,410.232,-22.3799,6.76906,-11.2387,-11.2359
87,30.0,-27.5,10.0,1000,-750,460.212,81.5536,78.5606,-27.7865,547.095,-136.863,410.232,-22.3799,6.76906,-11.2387,-11.2359
88,30.0,-27.5,10.0,1000,-1000,439.824,314.283,79.9043,5.67791,796.902,-150.486,646.416,-22.0194,18.1114,-3.08962,-3.08777
89,30.0,-27.5,10.0,1000,-1000,439.824,314.283,79.9043,5.67791,796.902,-150.486,646.416,-22.0194,18.1114,-3.08962,-3.08777
90,30.0,-27.5,10.0,1000,-1250,387.934,577.833,94.0117,71.4936,1186.91,-828.24,358.667,-20.6769,30.0632,6.74532,6.97345
91,30.0,-27.5,10.0,1000,-1500,328.417,915.185,117.295,167.449,1583.01,-1102.94,480.072,-18.748,44.5916,17.6804,17.9875
92,30.0,-27.5,10.0,1250,-750,740.542,-3.80352,180.911,-45.0844,907.644,-847.83,59.8135,-35.3442,3.35518,-23.1604,-22.932
93,30.0,-27.5,10.0,1250,-1000,723.016,221.071,187.334,-12.795,1153.63,-860.728,292.904,-35.1177,14.8738,-16.7168,-16.4894
94,30.0,-27.5,10.0,1250,-1250,692.226,531.007,199.043,44.0061,1505.78,-879.58,626.204,-34.5439,29.6286,-4.20779,-3.98167
95,30.0,-27.5,10.0,1250,-1500,644.164,863.748,224.675,137.207,1936.69,-1153.83,782.864,-33.4237,44.6008,7.35412,7.65918
96,30.0,-27.5,10.0,1500,-750,1084.42,-88.7721,324.303,-57.3241,1304.87,-1164.69,140.182,-51.0857,0.114184,-37.174,-36.8678
97,30.0,-27.5,10.0,1500,-1000,1072.26,113.257,329.924,-25.8495,1530.62,-1176.03,354.59,-51.0503,10.6808,-31.6338,-31.3283
98,30.0,-27.5,10.0,1500,-1250,1052.19,442.953,340.999,20.6813,1900.57,-1191.64,708.928,-50.8726,27.1354,-20.3491,-20.0448
99,30.0,-27.5,10.0,1500,-1500,1015.19,809.821,363.68,103.941,2338.98,-1213.98,1125.0,-50.2504,44.2742,-5.27735,-4.9744
100,30.0,-27.5,12.5,750,-750,183.264,108.18,-3.46731,-35.4365,228.321,-94.437,133.884,-10.2802,7.51397,-0.418632,-0.414688
101,30.0,-27.5,12.5,750,-750,183.264,108.18,-3.46731,-35.4365,228.321,-94.437,133.884,-10.2802,7.51397,-0.418632,-0.414688
102,30.0,-27.5,12.5,750,-1000,177.587,305.849,-9.55331,-2.89267,442.122,-104.931,337.191,-10.1727,16.8843,4.48344,4.48639
103,30.0,-27.5,12.5,750,-1000,177.587,305.849,-9.55331,-2.89267,442.122,-104.931,337.191,-10.1727,16.8843,4.48344,4.48639
104,30.0,-27.5,12.5,750,-1250,141.011,584.982,14.9513,43.8513,735.258,-129.86,605.398,-8.87918,28.9645,14.3714,14.3692
105,30.0,-27.5,12.5,750,-1500,90.0192,915.186,38.5039,120.109,1072.24,-162.175,910.062,-6.85635,43.0046,25.2063,25.2017
106,30.0,-27.5,12.5,1000,-750,424.635,66.0178,45.6985,-45.1311,441.786,-136.105,305.681,-21.3936,6.25641,-9.45283,-9.45104
107,30.0,-27.5,12.5,1000,-750,424.635,66.0178,45.6985,-45.1311,441.786,-136.105,305.681,-21.3936,6.25641,-9.45283,-9.45104
108,30.0,-27.5,12.5,1000,-1000,418.459,263.389,34.6468,-15.4256,658.441,-145.08,513.361,-21.3112,16.1569,-3.35526,-3.35425
109,30.0,-27.5,12.5,1000,-1000,418.459,263.389,34.6468,-15.4256,658.441,-145.08,513.361,-21.3112,16.1569,-3.35526,-3.35425
110,30.0,-27.5,12.5,1000,-1250,385.906,560.336,42.5745,39.0472,973.65,-163.028,810.622,-20.4292,29.657,5.37948,5.37551
111,30.0,-27.5,12.5,1000,-1500,332.052,882.995,62.4748,119.374,1327.46,-192.169,1135.29,-18.803,43.6934,17.7763,17.7704
112,30.0,-27.5,12.5,1250,-750,729.045,6.15602,137.137,-61.3044,733.434,-188.307,545.128,-34.9641,4.11268,-20.7463,-20.7506
113,30.0,-27.5,12.5,1250,-1000,721.438,199.768,127.063,-32.1875,945.412,-197.373,748.039,-34.9224,14.2114,-15.365,-15.3701
114,30.0,-27.5,12.5,1250,-1250,691.594,498.653,131.676,15.6463,1268.07,-216.103,1051.96,-34.3837,28.5948,-4.41343,-4.41969
115,30.0,-27.5,12.5,1250,-1500,642.911,850.484,145.112,96.1221,1652.0,-241.821,1410.18,-33.2285,44.4535,6.74399,6.73588
116,30.0,-27.5,12.5,1500,-750,1089.96,-73.2469,255.161,-76.8572,1084.99,-255.367,829.626,-51.2419,1.17698,-34.7562,-34.7633
117,30.0,-27.5,12.5,1500,-1000,1082.46,108.091,248.379,-51.112,1282.86,-264.066,1018.8,-51.2343,10.6905,-29.8536,-29.8614
118,30.0,-27.5,12.5,1500,-1250,1058.56,409.731,254.719,-7.89792,1616.92,-280.9,1336.02,-50.9521,26.0058,-19.7335,-19.7425
119,30.0,-27.5,12.5,1500,-1500,1018.02,783.867,267.892,63.2598,2031.65,-304.081,1727.57,-50.2238,43.6083,-5.3276,-5.33811
120,30.0,-27.5,15.0,750,-750,135.184,74.352,-6.79314,-62.0172,115.778,-104.724,11.0535,-8.3733,6.0754,-0.141726,-0.138324
121,30.0,-27.5,15.0,750,-1000,118.968,265.025,-4.55297,-33.046,318.365,-121.51,196.855,-7.78833,15.4076,5.43438,5.43624
122,30.0,-27.5,15.0,750,-1250,110.855,519.524,-9.44198,8.75604,583.779,-135.74,448.039,-7.55421,26.752,14.0214,14.022
123,30.0,-27.5,15.0,750,-1500,73.1391,870.084,-3.04521,71.25,920.009,-163.481,756.528,-6.00113,41.7329,24.449,24.4474
124,30.0,-27.5,15.0,1000,-750,381.494,32.0406,19.9715,-68.1845,315.357,-136.796,178.561,-19.8076,4.71847,-8.66263,-8.66125
125,30.0,-27.5,15.0,1000,-1000,389.539,221.501,0.602845,-36.3562,532.798,-143.671,389.127,-20.2132,14.5583,-2.74721,-2.74661
126,30.0,-27.5,15.0,1000,-1250,359.004,494.084,1.32156,7.87323,811.567,-164.381,647.187,-19.3975,27.2307,4.99692,4.99593
127,30.0,-27.5,15.0,1000,-1500,306.979,834.518,26.753,61.3576,1161.62,-196.497,965.122,-17.7697,42.082,16.709,16.7057
128,30.0,-27.5,15.0,1250,-750,684.659,-9.34895,96.9596,-84.2646,607.664,-195.13,412.534,-33.7071,3.58147,-18.8,-18.8017
129,30.0,-27.5,15.0,1250,-1000,693.456,159.548,72.3664,-57.1415,795.572,-198.954,596.618,-34.033,12.5446,-14.5369,-14.5393
130,30.0,-27.5,15.0,1250,-1250,665.685,437.333,72.136,-12.7092,1095.44,-217.982,877.461,-33.4769,26.229,-4.71608,-4.71976
131,30.0,-27.5,15.0,1250,-1500,622.957,797.645,77.604,49.8871,1466.35,-243.105,1223.25,-32.4519,42.6002,5.66398,5.65842
132,30.0,-27.5,15.0,1500,-750,1052.57,-88.1101,202.753,-101.744,950.771,-263.761,687.01,-50.2937,0.839174,-32.4364,-32.4417
133,30.0,-27.5,15.0,1500,-1000,1052.61,82.524,183.913,-76.5746,1133.9,-270.084,863.813,-50.3873,9.71785,-28.0075,-28.0133
134,30.0,-27.5,15.0,1500,-1250,1034.73,352.571,179.431,-36.8337,1430.85,-284.878,1145.98,-50.1703,23.6332,-19.9183,-19.9251
135,30.0,-27.5,15.0,1500,-1500,997.014,720.433,186.023,22.6078,1826.39,-308.036,1518.36,-49.4637,41.1694,-6.37939,-6.38772
136,30.0,-27.5,17.5,750,-750,84.1272,40.8318,-23.9464,-92.5196,-15.5957,-113.901,-129.497,-6.12917,4.66829,-1.21263,-1.20638
137,30.0,-27.5,17.5,750,-1000,77.1728,221.045,-30.6054,-67.8831,170.898,-125.087,45.8107,-5.84399,13.7505,5.74338,5.74907
138,30.0,-27.5,17.5,750,-1250,66.2145,468.967,-35.9937,-34.7987,420.404,-140.163,280.241,-5.40446,25.0661,13.9201,13.9236
139,30.0,-27.5,17.5,750,-1500,45.8087,795.807,-38.5325,32.0671,746.501,-163.696,582.805,-4.59179,39.3501,24.0623,24.0637
140,30.0,-27.5,17.5,1000,-750,304.374,-7.22665,22.5968,-99.6447,166.063,-154.955,11.1082,-17.1619,2.91723,-7.82714,-7.82372
141,30.0,-27.5,17.5,1000,-1000,287.974,186.322,20.8838,-74.8744,377.719,-172.624,205.095,-16.7036,13.0676,-0.926809,-0.924552
142,30.0,-27.5,17.5,1000,-1250,276.493,428.522,17.1189,-34.5786,640.67,-188.364,452.306,-16.3651,24.7229,5.80778,5.80868
143,30.0,-27.5,17.5,1000,-1500,268.922,755.669,7.29153,15.3501,982.598,-203.788,778.81,-16.2548,39.3255,15.8146,15.8139
144,30.0,-27.5,17.5,1250,-750,610.16,-68.1437,75.6444,-113.558,424.4,-204.643,219.757,-31.3425,1.00541,-20.3999,-20.3991
145,30.0,-27.5,17.5,1250,-1000,628.396,123.599,47.1619,-88.2061,636.029,-207.857,428.172,-32.0304,10.9157,-13.0537,-13.0536
146,30.0,-27.5,17.5,1250,-1250,632.451,375.814,19.3072,-41.3177,920.075,-216.8,703.275,-32.3177,23.8443,-4.68541,-4.68628
147,30.0,-27.5,17.5,1250,-1500,592.982,717.828,20.7225,15.2683,1268.91,-242.305,1026.61,-31.3201,39.6711,5.1325,5.12975
148,30.0,-27.5,17.5,1500,-750,994.219,-102.85,155.994,-124.713,803.971,-271.479,532.492,-48.6077,0.407102,-29.9448,-29.9477
149,30.0,-27.5,17.5,1500,-1000,1007.06,65.7881,133.015,-105.383,988.111,-275.105,713.006,-49.1108,9.22112,-25.2478,-25.2513
150,30.0,-27.5,17.5,1500,-1250,1003.05,297.829,111.27,-66.5531,1244.18,-284.594,959.585,-49.1243,21.3766,-19.2803,-19.2847
151,30.0,-27.5,17.5,1500,-1500,966.922,646.409,113.573,-11.1347,1618.92,-308.459,1310.46,-48.4031,38.3292,-6.77801,-6.78397
152,30.0,-27.5,20.0,750,-750,43.1217,-3.82936,-64.0248,-126.521,-175.649,-113.213,-288.862,-4.07422,2.71414,-1.94131,-1.93007
153,30.0,-27.5,20.0,750,-1000,21.8454,192.296,-58.2738,-99.6935,24.2067,-132.358,-108.151,-3.14085,12.8726,5.59454,5.60373
154,30.0,-27.5,20.0,750,-1250,11.5889,426.803,-69.6426,-62.0969,258.517,-147.51,111.007,-2.65734,23.9006,13.1685,13.1758
155,30.0,-27.5,20.0,750,-1500,0.816285,726.164,-78.5491,-21.2362,546.645,-163.693,382.951,-2.24118,37.0609,24.5453,24.5508
156,30.0,-27.5,20.0,1000,-750,243.044,-55.024,11.6976,-143.752,4.87579,-167.921,-163.045,-14.8494,0.73674,-9.12174,-9.11522
157,30.0,-27.5,20.0,1000,-1000,239.221,141.211,-4.56895,-114.935,215.773,-179.959,35.8134,-14.7833,11.1651,-0.41119,-0.405604
158,30.0,-27.5,20.0,1000,-1250,222.067,387.968,-10.0473,-80.9176,472.336,-198.282,274.055,-14.1845,23.3186,7.07477,7.07823
159,30.0,-27.5,20.0,1000,-1500,201.409,676.79,-9.80705,-17.4822,787.142,-220.628,566.513,-13.4227,36.751,15.9425,15.9441
160,30.0,-27.5,20.0,1250,-750,547.447,-103.076,43.1118,-135.454,263.16,-210.019,53.1404,-29.0764,-0.644347,-17.228,-17.2241
161,30.0,-27.5,20.0,1250,-1000,552.292,86.198,22.2831,-117.28,462.832,-218.661,244.171,-29.384,9.35721,-10.7778,-10.7748
162,30.0,-27.5,20.0,1250,-1250,549.21,328.401,11.6338,-95.5921,729.835,-230.308,499.527,-29.4127,21.6801,-2.23115,-2.22941
163,30.0,-27.5,20.0,1250,-1500,542.199,634.924,-5.69367,-25.1505,1071.97,-247.735,824.239,-29.4159,36.5561,5.24494,5.24499
164,30.0,-27.5,20.0,1500,-750,910.223,-153.49,133.788,-160.415,611.355,-282.849,328.507,-45.9763,-1.67874,-31.1648,-31.1649
165,30.0,-27.5,20.0,1500,-1000,921.38,16.9909,108.729,-137.297,796.386,-287.037,509.349,-46.4625,7.09884,-25.9073,-25.9082
166,30.0,-27.5,20.0,1500,-1250,947.309,256.094,67.5663,-97.4939,1067.65,-290.306,777.34,-47.4037,19.7173,-17.324,-17.3258
167,30.0,-27.5,20.0,1500,-1500,928.107,572.054,51.4069,-44.7053,1411.43,-307.792,1103.64,-47.027,35.4518,-6.86172,-6.86493
168,30.0,-27.5,22.5,750,-750,0.485542,-55.7913,-102.745,-156.29,-338.768,-114.58,-453.348,-1.83202,0.291931,-2.22884,-2.21381
169,30.0,-27.5,22.5,750,-1000,-24.6385,152.495,-94.7751,-138.428,-140.739,-136.558,-277.297,-0.755526,11.4174,5.03927,5.05117
170,30.0,-27.5,22.5,750,-1250,-38.7734,370.564,-110.416,-93.9483,77.7617,-154.215,-76.4533,-0.108808,22.104,12.7572,12.7693
171,30.0,-27.5,22.5,750,-1500,-62.9771,680.665,-113.332,-49.4472,367.706,-177.21,190.496,1.00197,36.0761,23.9724,23.9823
172,30.0,-27.5,22.5,1000,-750,198.444,-108.612,-30.3114,-180.086,-172.174,-169.064,-341.238,-12.8814,-1.65046,-9.91083,-9.90015
173,30.0,-27.5,22.5,1000,-1000,172.479,93.4873,-23.3596,-155.315,44.0811,-193.328,-149.247,-11.8856,9.15665,-2.12738,-2.11891
174,30.0,-27.5,22.5,1000,-1250,165.341,336.467,-34.3833,-124.038,293.265,-207.221,86.0437,-11.6484,21.4279,6.83919,6.84746
175,30.0,-27.5,22.5,1000,-1500,157.098,620.171,-42.9541,-81.8681,591.154,-223.115,368.039,-11.2985,34.6088,15.9871,15.9926
176,30.0,-27.5,22.5,1250,-750,470.828,-158.441,41.287,-185.397,80.3,-226.192,-145.892,-26.4402,-3.32052,-17.4247,-17.4179
177,30.0,-27.5,22.5,1250,-1000,458.175,37.2882,29.8845,-162.406,283.468,-242.951,40.5173,-26.1437,7.0675,-10.6934,-10.6879
178,30.0,-27.5,22.5,1250,-1250,437.636,281.165,33.2225,-132.909,550.611,-265.46,285.151,-25.565,19.9405,-0.990175,-0.986634
179,30.0,-27.5,22.5,1250,-1500,417.149,578.953,23.3434,-88.2802,861.824,-286.227,575.597,-24.8835,34.3514,7.34235,7.34421
