# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,27.5,-35.0,0.0,750,-750,213.829,337.107,160.481,124.532,802.633,-44.3251,758.308,-10.4458,20.2678,6.75624,6.75188
1,27.5,-35.0,0.0,750,-1000,158.858,597.158,202.712,254.011,1140.88,-58.9152,1081.96,-8.82737,33.9505,18.6474,18.6421
2,27.5,-35.0,0.0,750,-1250,90.3356,896.374,276.571,404.521,1560.61,-79.273,1481.34,-6.33058,49.7762,32.8802,32.8738
3,27.5,-35.0,0.0,750,-1500,19.2827,1257.8,384.517,572.09,2084.86,-106.543,1978.31,-3.45915,68.9439,49.5369,49.529
4,27.5,-35.0,0.0,1000,-750,422.204,323.412,261.921,103.939,1067.79,-70.6836,997.106,-19.3162,20.9404,-0.332162,-0.337083
5,27.5,-35.0,0.0,1000,-1000,383.157,605.953,298.787,229.52,1458.1,-83.6949,1374.41,-18.6198,36.2794,12.1411,12.1354
6,27.5,-35.0,0.0,1000,-1250,316.552,941.845,355.729,401.149,1903.8,-102.657,1801.15,-16.8275,53.8869,27.6063,27.5995
7,27.5,-35.0,0.0,1000,-1500,223.575,1316.32,430.409,603.549,2414.87,-124.536,2290.33,-13.5618,73.7093,45.4864,45.4783
8,27.5,-35.0,0.0,1250,-750,680.874,282.46,402.829,91.3112,1400.72,-105.763,1294.95,-30.3857,19.9615,-9.94232,-9.94796
9,27.5,-35.0,0.0,1250,-1000,650.624,594.344,431.877,200.706,1805.64,-117.325,1688.32,-30.0029,37.5546,2.7004,2.69396
10,27.5,-35.0,0.0,1250,-1250,599.672,951.718,480.653,365.853,2304.91,-133.322,2171.59,-29.0531,56.8354,19.1105,19.1031
11,27.5,-35.0,0.0,1250,-1500,520.241,1363.21,550.625,580.132,2853.96,-155.973,2697.99,-27.0037,78.2711,38.1521,38.1434
12,27.5,-35.0,0.0,1500,-750,990.172,230.387,578.917,85.6846,1799.09,-148.149,1650.94,-43.6729,17.8566,-22.6529,-22.6594
13,27.5,-35.0,0.0,1500,-1000,968.128,552.694,600.395,178.582,2216.43,-157.236,2059.2,-43.505,37.0841,-8.25911,-8.26634
14,27.5,-35.0,0.0,1500,-1250,932.38,941.942,635.903,332.677,2735.93,-172.129,2563.8,-43.1512,58.7387,7.24598,7.23781
15,27.5,-35.0,0.0,1500,-1500,863.796,1373.18,706.388,536.84,3345.62,-194.479,3151.14,-41.8078,81.8946,27.3899,27.3805
16,27.5,-35.0,2.5,750,-750,208.616,330.968,130.348,107.938,745.774,-66.1468,679.627,-10.2543,19.9982,6.80483,6.80219
17,27.5,-35.0,2.5,750,-1000,153.203,593.296,166.714,228.333,1070.86,-83.3256,987.532,-8.57878,33.7761,18.5588,18.5552
18,27.5,-35.0,2.5,750,-1250,86.5488,893.329,240.501,365.3,1478.96,-107.912,1371.05,-6.16032,49.6326,32.5807,32.5759
19,27.5,-35.0,2.5,750,-1500,12.6935,1255.26,338.657,528.753,1986.36,-138.95,1847.41,-3.15945,68.8384,49.2622,49.2559
20,27.5,-35.0,2.5,1000,-750,419.71,316.208,221.614,89.559,1004.34,-94.9888,909.351,-19.2301,20.5852,-0.32415,-0.327487
21,27.5,-35.0,2.5,1000,-1000,376.954,599.115,256.303,207.37,1381.84,-110.778,1271.06,-18.3853,35.9647,12.1781,12.174
22,27.5,-35.0,2.5,1000,-1250,308.53,937.813,307.32,369.148,1812.83,-132.406,1680.42,-16.4717,53.6802,27.6695,27.6643
23,27.5,-35.0,2.5,1000,-1500,217.018,1312.84,381.844,557.7,2311.32,-158.312,2153.01,-13.2532,73.5264,45.3235,45.3169
24,27.5,-35.0,2.5,1250,-750,678.75,275.276,352.849,75.5626,1326.86,-132.73,1194.13,-30.2824,19.5543,-10.04,-10.0442
25,27.5,-35.0,2.5,1250,-1000,646.99,585.7,378.807,179.991,1720.85,-146.485,1574.37,-29.8367,37.1118,2.8012,2.79631
26,27.5,-35.0,2.5,1250,-1250,593.389,944.164,424.702,338.709,2209.62,-165.796,2043.82,-28.8113,56.4889,19.1724,19.1665
27,27.5,-35.0,2.5,1250,-1500,510.311,1358.47,490.585,541.641,2742.54,-191.569,2550.97,-26.5708,78.0216,38.3701,38.363
28,27.5,-35.0,2.5,1500,-750,992.785,225.308,514.703,70.1146,1718.04,-178.946,1539.1,-43.7653,17.5318,-22.7943,-22.7994
29,27.5,-35.0,2.5,1500,-1000,967.501,541.172,537.623,161.723,2125.71,-191.202,1934.51,-43.5541,36.4825,-8.191,-8.19678
30,27.5,-35.0,2.5,1500,-1250,920.173,934.264,582.231,302.365,2632.98,-209.272,2423.71,-42.7141,58.2912,7.65556,7.64889
31,27.5,-35.0,2.5,1500,-1500,856.669,1365.16,635.711,500.434,3225.54,-230.818,2994.72,-41.4496,81.4787,27.6924,27.6847
32,27.5,-35.0,5.0,750,-750,198.53,315.648,78.2544,78.5093,645.526,-111.178,534.348,-9.90474,19.3966,6.80404,6.81336
33,27.5,-35.0,5.0,750,-1000,144.331,570.142,107.815,181.776,952.951,-131.916,821.036,-8.22798,32.8749,18.2823,18.2904
34,27.5,-35.0,5.0,750,-1250,75.389,886.904,181.232,299.188,1340.1,-162.515,1177.59,-5.68449,49.4293,31.9988,32.0051
35,27.5,-35.0,5.0,750,-1500,-0.270845,1251.31,256.441,459.49,1821.04,-197.016,1624.03,-2.5861,68.8117,48.7557,48.7602
36,27.5,-35.0,5.0,1000,-750,412.405,299.054,157.172,61.6358,893.619,-143.773,749.845,-18.9999,19.7858,-0.33694,-0.328724
37,27.5,-35.0,5.0,1000,-1000,363.435,582.295,184.89,167.011,1246.05,-162.841,1083.21,-17.8898,35.2886,12.1716,12.1787
38,27.5,-35.0,5.0,1000,-1250,293.63,926.643,226.199,312.879,1655.61,-187.64,1467.97,-15.8477,53.2359,27.5088,27.5144
39,27.5,-35.0,5.0,1000,-1500,205.77,1304.58,301.549,477.2,2135.86,-218.977,1916.88,-12.7794,73.2093,44.7896,44.7935
40,27.5,-35.0,5.0,1250,-750,675.704,257.894,268.483,47.1543,1199.51,-185.178,1014.33,-30.1499,18.64,-10.241,-10.2341
41,27.5,-35.0,5.0,1250,-1000,639.467,565.301,291.62,143.25,1574.47,-202.115,1372.35,-29.601,36.1639,2.72356,2.72951
42,27.5,-35.0,5.0,1250,-1250,577.591,926.776,333.132,287.703,2040.06,-225.056,1815.0,-28.2158,55.7743,19.1912,19.1958
43,27.5,-35.0,5.0,1250,-1500,493.047,1348.25,387.789,474.104,2551.45,-253.957,2297.49,-25.8417,77.5911,38.4894,38.4925
44,27.5,-35.0,5.0,1500,-750,988.22,205.07,417.67,36.4627,1568.56,-236.152,1332.41,-43.4633,16.3704,-22.7197,-22.7142
45,27.5,-35.0,5.0,1500,-1000,960.702,522.416,435.552,121.065,1962.27,-250.658,1711.61,-43.2025,35.5279,-8.34114,-8.33648
46,27.5,-35.0,5.0,1500,-1250,913.841,912.444,468.761,256.223,2451.06,-270.938,2180.12,-42.472,57.2965,7.47591,7.47936
47,27.5,-35.0,5.0,1500,-1500,840.5,1347.66,522.028,440.586,3024.5,-297.583,2726.91,-40.865,80.7658,27.8397,27.8417
48,27.5,-35.0,7.5,750,-750,188.142,294.959,32.6323,50.2236,540.148,-103.763,436.385,-9.56683,18.6426,6.65435,6.66022
49,27.5,-35.0,7.5,750,-1000,132.531,551.361,61.7674,136.605,830.914,-129.545,701.368,-7.79318,32.2712,18.2181,18.2224
50,27.5,-35.0,7.5,750,-1250,63.0965,876.102,121.041,244.396,1198.79,-164.211,1034.58,-5.18564,49.1851,31.4749,31.4771
51,27.5,-35.0,7.5,750,-1500,-13.609,1247.8,177.753,397.176,1658.57,-201.734,1456.84,-1.99645,68.9467,48.2534,48.2534
52,27.5,-35.0,7.5,1000,-750,401.259,277.464,99.8559,34.6253,776.531,-139.911,636.621,-18.6696,18.8637,-0.300184,-0.295718
