# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,32.5,-27.5,0.0,750,-750,291.141,220.971,190.363,52.0592,724.636,-48.8962,675.74,-15.2078,12.0284,-2.37026,-2.3741
1,32.5,-27.5,0.0,750,-1000,273.607,435.798,218.047,129.62,1018.42,-58.5823,959.84,-15.0768,21.4321,4.28235,4.2779
2,32.5,-27.5,0.0,750,-1250,237.717,704.388,251.941,225.211,1355.46,-69.3079,1286.15,-14.0423,32.7746,14.0292,14.024
3,32.5,-27.5,0.0,750,-1500,193.912,1017.42,296.6,347.537,1767.83,-84.0752,1683.75,-12.5431,45.9482,25.096,25.0899
4,32.5,-27.5,0.0,1000,-750,520.995,156.797,337.08,36.8442,999.118,-84.5176,914.6,-26.6665,10.1705,-12.5249,-12.5293
5,32.5,-27.5,0.0,1000,-1000,516.738,401.575,351.487,95.6362,1313.53,-90.884,1222.64,-26.9429,21.6222,-3.55918,-3.56409
6,32.5,-27.5,0.0,1000,-1250,499.952,681.067,384.733,194.79,1698.28,-102.197,1596.08,-26.9907,33.8598,4.62091,4.61529
7,32.5,-27.5,0.0,1000,-1500,468.043,1015.29,429.662,313.439,2133.7,-116.362,2017.34,-26.4527,48.0568,16.6546,16.6481
8,32.5,-27.5,0.0,1250,-750,812.54,54.7686,535.803,28.2871,1349.23,-130.991,1218.24,-41.2808,6.1217,-26.6529,-26.658
9,32.5,-27.5,0.0,1250,-1000,810.91,321.993,544.849,73.2554,1672.03,-136.127,1535.9,-41.6124,19.5132,-16.3146,-16.3202
10,32.5,-27.5,0.0,1250,-1250,805.943,635.767,562.859,149.804,2074.14,-143.777,1930.37,-41.9731,33.9847,-4.93431,-4.94047
11,32.5,-27.5,0.0,1250,-1500,789.768,972.658,598.546,269.347,2540.63,-156.402,2384.23,-42.1674,48.8412,4.44112,4.43417
12,32.5,-27.5,0.0,1500,-750,1170.72,-43.9069,775.103,21.2458,1807.33,-187.093,1620.23,-59.1889,2.21892,-41.7916,-41.7975
13,32.5,-27.5,0.0,1500,-1000,1164.79,196.354,792.487,62.3424,2095.61,-192.944,1902.67,-59.3861,14.707,-33.9098,-33.9161
14,32.5,-27.5,0.0,1500,-1250,1162.71,541.444,804.509,121.651,2519.42,-199.176,2320.24,-59.8054,31.6529,-19.9533,-19.9602
15,32.5,-27.5,0.0,1500,-1500,1156.78,924.867,826.835,214.825,3008.59,-208.39,2800.2,-60.2436,49.1634,-6.42742,-6.43507
16,32.5,-27.5,2.5,750,-750,289.832,213.255,159.066,41.1846,674.514,-69.3233,605.191,-15.1602,11.7338,-2.60527,-2.60751
