# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P28 - Vx (km hr^-1) ,P29 - n1 (rev min^-1) ,P30 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P1,P2,P28,P29,P30,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,30,-22.5,0,750,-750,271.607,140.704,158.287,24.9481,569.685,-46.6749,523.01,-13.0485,7.29541,-4.19069,-4.19331
2,30,-22.5,0,750,-1000,257.749,318.038,171.91,70.4314,789.518,-50.7666,738.752,-12.4431,14.2154,1.38607,1.383
3,30,-22.5,0,750,-1250,238.471,547.89,195.906,134.014,1069.11,-55.184,1013.93,-12.5668,22.5911,7.8425,7.83711
4,30,-22.5,0,750,-1500,203.304,802.42,226.018,216.509,1386.98,-65.0282,1321.96,-11.5244,31.8676,14.9832,14.9771
5,30,-22.5,0,1000,-750,485.709,54.323,287.961,17.8686,796.466,-79.773,716.693,-22.9816,4.68596,-13.2771,-13.2803
6,30,-22.5,0,1000,-1000,482.266,256.537,293.506,46.6816,1035.27,-81.4217,953.852,-23.1222,13.0691,-7.14942,-7.15278
7,30,-22.5,0,1000,-1250,469.182,495.966,308.987,101.669,1328.06,-82.7736,1245.29,-23.0178,22.2492,-0.112032,-0.117943
8,30,-22.5,0,1000,-1500,447.604,784.224,336.752,183.448,1682.83,-92.6643,1590.17,-22.7846,32.9458,8.22126,8.21469
9,30,-22.5,0,1250,-750,757.158,-53.5616,455.526,11.4973,1097.24,-113.775,983.467,-35.5819,1.07074,-25.4361,-25.4418
10,30,-22.5,0,1250,-1000,752.663,151.568,463.502,36.2125,1328.09,-117.191,1210.9,-35.6961,9.91221,-19.3553,-19.3615
11,30,-22.5,0,1250,-1250,748.146,414.99,472.126,71.2454,1638.38,-121.168,1517.21,-35.8343,20.6948,-10.7165,-10.7231
12,30,-22.5,0,1250,-1500,736.762,706.74,489.677,140.62,2002.18,-128.308,1873.87,-35.8892,31.9838,-1.85222,-1.8594
13,30,-22.5,0,1500,-750,1090.32,-154.732,663.235,5.79241,1499.47,-163.315,1336.15,-51.0549,-2.02022,-39.2093,-39.216
14,30,-22.5,0,1500,-1000,1086.46,14.0495,670.031,29.0122,1693.75,-166.383,1527.36,-51.1664,5.43303,-34.2913,-34.2983
15,30,-22.5,0,1500,-1250,1079.82,282.325,682.148,63.076,1999.27,-170.659,1828.61,-51.2693,16.8402,-25.6317,-25.6392
16,30,-22.5,0,1500,-1500,1074.47,603.233,692.749,105.851,2379.2,-175.306,2203.9,-51.4567,29.8792,-15.1561,-15.1641
17,30,-22.5,2.5,750,-750,271.587,135.567,131.852,17.6962,531.13,-60.9919,470.139,-13.0443,7.13733,-4.30992,-4.31217
18,30,-22.5,2.5,750,-1000,258.574,313.277,145.278,55.8567,745.184,-69.2243,675.96,-12.9163,14.0175,0.580396,0.577661
19,30,-22.5,2.5,750,-1250,232.151,539.668,162.22,114.848,1003.46,-77.9613,925.498,-12.3022,22.3323,7.74239,7.73927
20,30,-22.5,2.5,750,-1500,195.599,795.725,187.187,192.686,1311.37,-88.5702,1222.8,-11.1659,31.6549,14.921,14.9173
21,30,-22.5,2.5,1000,-750,487.904,48.921,250.352,9.46447,748.153,-97.7641,650.389,-23.0214,4.50474,-13.8641,-13.8673
22,30,-22.5,2.5,1000,-1000,482.805,251.767,256.067,37.5488,984.742,-102.53,882.213,-23.1123,12.9258,-7.23092,-7.23438
23,30,-22.5,2.5,1000,-1250,467.821,486.992,266.328,86.3001,1261.03,-106.988,1154.04,-22.9677,21.9846,-0.442287,-0.445875
24,30,-22.5,2.5,1000,-1500,443.133,773.704,292.349,161.977,1604.13,-119.125,1485.01,-22.612,32.6141,7.92552,7.92128
25,30,-22.5,2.5,1250,-750,759.764,-60.0261,404.785,4.62879,1036.41,-137.884,898.527,-35.6192,0.85422,-25.4526,-25.4564
26,30,-22.5,2.5,1250,-1000,755.632,144.989,409.852,25.8894,1261.38,-142.441,1118.94,-35.7308,9.69341,-19.3042,-19.3083
27,30,-22.5,2.5,1250,-1250,750.146,407.269,417.449,58.2141,1566.17,-148.097,1418.07,-35.8622,20.4619,-10.8065,-10.8109
28,30,-22.5,2.5,1250,-1500,736.201,696.527,434.877,123.439,1920.7,-157.443,1763.26,-35.8473,31.682,-2.19874,-2.20362
29,30,-22.5,2.5,1500,-750,1093.62,-161.688,602.193,-0.386255,1428.48,-190.96,1237.52,-51.0917,-2.24363,-39.27,-39.2749
30,30,-22.5,2.5,1500,-1000,1089.7,6.58842,606.909,20.4803,1618.8,-195.115,1423.69,-51.2003,5.17898,-34.0853,-34.0904
31,30,-22.5,2.5,1500,-1250,1083.87,273.905,615.271,50.4849,1916.5,-200.734,1715.76,-51.3379,16.5495,-25.6291,-25.6346
32,30,-22.5,2.5,1500,-1500,1077.43,595.552,625.286,89.357,2291.5,-207.27,2084.23,-51.5001,29.6478,-15.3854,-15.3912
