,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
0,25,-25,0,750,-750,208.36,191.428,116.388,55.2148,551.96,-38.8893,513.07,-8.98744,9.46518,0.144514,0.142149
1,25,-25,0,750,-750,208.36,191.428,116.388,55.2148,551.96,-38.8893,513.07,-8.98744,9.46518,0.144514,0.142149
2,25,-25,0,750,-1000,179.424,379.54,134.773,120.52,783.138,-46.5831,736.555,-8.37953,17.1203,6.91645,6.91369
3,25,-25,0,750,-1000,179.424,379.54,134.773,120.52,783.138,-46.5831,736.555,-8.37953,17.1203,6.91645,6.91369
4,25,-25,0,750,-1250,141.133,634.45,161.91,202.91,1087.74,-50.2973,1037.44,-7.32696,26.9764,15.0927,15.0887
5,25,-25,0,750,-1500,89.9512,911.492,212.737,294.808,1437.08,-63.8281,1373.25,-5.62767,37.7306,24.1211,24.1162
6,25,-25,0,1000,-750,393.202,135.378,205.424,43.2268,740.376,-62.904,677.472,-16.2727,7.8847,-7.2138,-7.21654
7,25,-25,0,1000,-750,393.202,135.378,205.424,43.2268,740.376,-62.904,677.472,-16.2727,7.8847,-7.2138,-7.21654
8,25,-25,0,1000,-1000,372.431,345.274,218.084,102.676,1004.64,-68.0138,936.622,-15.9648,16.8952,0.240837,0.237706
9,25,-25,0,1000,-1000,372.431,345.274,218.084,102.676,1004.64,-68.0138,936.622,-15.9648,16.8952,0.240837,0.237706
10,25,-25,0,1000,-1250,339.736,600.329,239.226,182.341,1313.85,-71.1813,1242.67,-15.301,27.0689,9.43548,9.43102
11,25,-25,0,1000,-1500,293.365,915.26,272.193,289.359,1691.7,-83.2412,1608.46,-14.1927,39.4224,19.4605,19.4553
12,25,-25,0,1250,-750,626.116,61.9018,324.172,28.3032,986.44,-86.2353,900.204,-25.4684,5.21756,-16.2324,-16.2363
13,25,-25,0,1250,-1000,610.555,282.517,333.064,79.9822,1249.35,-91.2056,1158.14,-25.2894,15.2398,-9.41616,-9.42054
14,25,-25,0,1250,-1250,585.68,548.544,348.719,159.707,1589.59,-98.6081,1490.98,-24.9406,26.509,0.466626,0.46167
15,25,-25,0,1250,-1500,545.553,858.932,377.326,262.159,1978.44,-110.217,1868.22,-24.1722,39.0343,11.2306,11.2249
16,25,-25,0,1500,-750,904.108,-29.7086,476.748,28.2193,1303.22,-124.515,1178.71,-36.5705,1.79559,-26.5671,-26.5717
17,25,-25,0,1500,-1000,893.287,186.935,483.289,65.3701,1548.99,-128.803,1420.18,-36.4641,11.9576,-20.0862,-20.0913
18,25,-25,0,1500,-1250,871.391,472.036,495.742,131.823,1890.58,-134.242,1756.34,-36.1673,24.6509,-11.3262,-11.3317
19,25,-25,0,1500,-1500,846.684,793.439,511.816,238.215,2313.82,-143.886,2169.93,-35.9298,38.218,0.941542,0.935278
20,25,-25,2.5,750,-750,206.112,187.661,91.3544,45.0125,511.343,-52.1797,459.164,-8.91262,9.34587,0.136011,0.133906
21,25,-25,2.5,750,-750,206.112,187.661,91.3544,45.0125,511.343,-52.1797,459.164,-8.91262,9.34587,0.136011,0.133906
22,25,-25,2.5,750,-1000,176.642,378.523,107.663,104.357,737.477,-62.7057,674.771,-8.26913,17.076,6.98816,6.98541
23,25,-25,2.5,750,-1000,176.642,378.523,107.663,104.357,737.477,-62.7057,674.771,-8.26913,17.076,6.98816,6.98541
24,25,-25,2.5,750,-1250,134.543,626.269,131.57,179.632,1019.94,-74.8845,945.055,-7.08148,26.7283,14.9637,14.9605
25,25,-25,2.5,750,-1500,85.7034,904.088,182.449,262.958,1363.82,-89.9766,1273.85,-5.46731,37.4979,23.8831,23.8791
26,25,-25,2.5,1000,-750,392.552,132.398,172.327,31.2625,692.802,-79.0189,613.783,-16.2285,7.76156,-7.44449,-7.44732
27,25,-25,2.5,1000,-750,392.552,132.398,172.327,31.2625,692.802,-79.0189,613.783,-16.2285,7.76156,-7.44449,-7.44732
28,25,-25,2.5,1000,-1000,369.696,340.996,183.277,89.189,949.944,-87.433,862.511,-15.8695,16.7547,0.23928,0.235965
29,25,-25,2.5,1000,-1000,369.696,340.996,183.277,89.189,949.944,-87.433,862.511,-15.8695,16.7547,0.23928,0.235965
30,25,-25,2.5,1000,-1250,334.678,592.767,198.812,163.141,1243.46,-95.3387,1148.12,-15.129,26.8303,9.2233,9.21975
31,25,-25,2.5,1000,-1500,286.048,907.333,230.383,263.527,1609.97,-110.078,1499.89,-13.9181,39.1588,19.3553,19.351
32,25,-25,2.5,1250,-750,624.156,54.7177,278.789,19.9194,924.409,-109.371,815.038,-25.371,4.92466,-16.5741,-16.5774
33,25,-25,2.5,1250,-1000,606.838,274.88,286.967,67.9497,1180.64,-116.21,1064.43,-25.1407,14.9512,-9.32612,-9.32975
34,25,-25,2.5,1250,-1250,579.03,541.364,302.022,141.22,1511.64,-126.007,1385.63,-24.7059,26.2526,0.489027,0.484857
35,25,-25,2.5,1250,-1500,540.019,850.669,325.341,237.776,1889.67,-138.363,1751.3,-23.9774,38.749,11.017,11.0122
36,25,-25,2.5,1500,-750,906.126,-29.7146,418.465,17.4477,1236.99,-150.085,1086.91,-36.5907,1.77636,-26.9405,-26.9446
37,25,-25,2.5,1500,-1000,894.552,181.124,423.19,53.537,1473.95,-154.753,1319.2,-36.4822,11.7193,-20.7678,-20.7722
38,25,-25,2.5,1500,-1250,869.051,460.797,438.03,121.953,1810.34,-164.075,1646.27,-36.0889,24.2561,-11.2261,-11.2309
39,25,-25,2.5,1500,-1500,833.829,787.771,460.222,210.477,2217.21,-176.047,2041.16,-35.4701,37.9723,1.09039,1.0849
40,25,-25,5,750,-750,198.364,172.453,45.6223,22.5032,421.015,-57.8126,363.202,-8.68357,8.85549,0.0247115,0.0224924
41,25,-25,5,750,-750,198.364,172.453,45.6223,22.5032,421.015,-57.8126,363.202,-8.68357,8.85549,0.0247115,0.0224924
42,25,-25,5,750,-1000,167.804,366.324,56.3606,71.5105,633.787,-69.7428,564.044,-7.9692,16.7209,6.86383,6.86086
43,25,-25,5,750,-1000,167.804,366.324,56.3606,71.5105,633.787,-69.7428,564.044,-7.9692,16.7209,6.86383,6.86086
44,25,-25,5,750,-1250,125.049,611.293,82.2407,136.582,914.438,-148.943,765.495,-6.75168,26.3064,14.7158,14.7345
45,25,-25,5,750,-1500,73.5117,887.47,131.017,207.18,1237.83,-170.121,1067.71,-5.01739,37.0212,23.5571,23.5746
46,25,-25,5,1000,-750,386.855,117.994,109.218,10.1741,589.235,-86.6181,502.617,-16.0469,7.21249,-7.56783,-7.57103
47,25,-25,5,1000,-750,386.855,117.994,109.218,10.1741,589.235,-86.6181,502.617,-16.0469,7.21249,-7.56783,-7.57103
48,25,-25,5,1000,-1000,360.865,324.068,117.998,59.5825,829.947,-97.3899,732.557,-15.5973,16.199,0.0797213,0.075836
49,25,-25,5,1000,-1000,360.865,324.068,117.998,59.5825,829.947,-97.3899,732.557,-15.5973,16.199,0.0797213,0.075836
50,25,-25,5,1000,-1250,322.876,574.016,134.265,125.823,1123.19,-173.144,950.045,-14.7489,26.2767,8.92579,8.94377
51,25,-25,5,1000,-1500,271.999,889.099,161.732,214.615,1471.55,-190.746,1280.81,-13.4187,38.612,19.1208,19.1378
52,25,-25,5,1250,-750,619.506,36.1422,203.616,0.740823,817.972,-186.167,631.805,-25.202,4.17961,-17.1027,-17.0844
53,25,-25,5,1250,-1000,599.992,256.348,209.326,41.6857,1062.21,-194.876,867.335,-24.9309,14.2787,-9.48159,-9.46381
54,25,-25,5,1250,-1250,568.807,520.461,222.115,108.876,1379.49,-207.059,1172.43,-24.4042,25.5918,0.220518,0.237517
55,25,-25,5,1250,-1500,526.75,830.438,242.794,194.029,1741.53,-221.84,1519.69,-23.5387,38.1308,10.7423,10.7585
56,25,-25,5,1500,-750,903.339,-44.0684,324.909,-2.78867,1117.57,-230.754,886.812,-36.4293,1.19191,-27.5675,-27.5505
57,25,-25,5,1500,-1000,890.072,161.9,328.059,27.9329,1340.55,-236.831,1103.72,-36.2858,10.9595,-21.2928,-21.2763
58,25,-25,5,1500,-1250,862.447,439.762,339.233,90.3617,1662.87,-247.944,1414.93,-35.8765,23.5068,-11.4666,-11.4507
59,25,-25,5,1500,-1500,823.893,765.589,358.422,172.829,2056.93,-262.484,1794.45,-35.1894,37.266,0.685122,0.700202
60,25,-25,7.5,750,-750,187.224,147.259,10.7972,1.59073,333.024,-79.0107,254.013,-8.36653,8.04424,-0.483585,-0.477692
61,25,-25,7.5,750,-750,187.224,147.259,10.7972,1.59073,333.024,-79.0107,254.013,-8.36653,8.04424,-0.483585,-0.477692
62,25,-25,7.5,750,-1000,156.39,342.485,18.0267,41.0923,535.222,-93.4545,441.768,-7.61584,16.0856,6.30582,6.31074
63,25,-25,7.5,750,-1000,156.39,342.485,18.0267,41.0923,535.222,-93.4545,441.768,-7.61584,16.0856,6.30582,6.31074
64,25,-25,7.5,750,-1250,112.689,587.034,42.1033,92.2221,793.372,-149.033,644.339,-6.33833,25.661,14.3682,14.3855
65,25,-25,7.5,750,-1500,59.7764,866.552,77.7427,158.583,1100.06,-173.127,926.93,-4.52157,36.5148,23.2444,23.2604
66,25,-25,7.5,1000,-750,377.205,89.835,60.4656,-7.8164,489.109,-110.698,378.411,-15.8031,6.15561,-7.83975,-7.83516
67,25,-25,7.5,1000,-750,377.205,89.835,60.4656,-7.8164,489.109,-110.698,378.411,-15.8031,6.15561,-7.83975,-7.83516
68,25,-25,7.5,1000,-1000,349.818,300.778,65.5119,30.5704,718.651,-123.126,595.525,-15.2796,15.4853,-0.0991788,-0.0954192
69,25,-25,7.5,1000,-1000,349.818,300.778,65.5119,30.5704,718.651,-123.126,595.525,-15.2796,15.4853,-0.0991788,-0.0954192
70,25,-25,7.5,1000,-1250,309.586,549.339,75.0433,87.5868,989.234,-173.873,815.362,-14.3428,25.6012,8.25578,8.27218
71,25,-25,7.5,1000,-1500,258.339,864.512,98.0197,165.952,1322.04,-194.8,1127.24,-12.979,37.9328,18.8378,18.853
72,25,-25,7.5,1250,-750,613.031,15.4215,134.783,-18.4572,702.815,-185.866,516.95,-25.0425,3.35672,-16.7763,-16.7596
73,25,-25,7.5,1250,-1000,592.302,229.557,138.358,13.993,929.114,-196.064,733.051,-24.7281,13.3292,-9.98005,-9.96396
74,25,-25,7.5,1250,-1250,557.089,493.748,148.433,74.2915,1233.07,-210.924,1022.14,-24.0765,24.7746,0.0138925,0.0289644
75,25,-25,7.5,1250,-1500,512.171,804.165,165.13,148.989,1578.53,-228.215,1350.32,-23.0877,37.3855,10.3718,10.3858
76,25,-25,7.5,1500,-750,897.764,-54.267,239.229,-24.4914,992.963,-234.818,758.145,-36.2432,0.832889,-26.4231,-26.408
77,25,-25,7.5,1500,-1000,882.831,133.339,241.265,1.28382,1191.49,-242.277,949.208,-36.0544,9.84113,-21.7086,-21.6941
78,25,-25,7.5,1500,-1250,854.311,414.123,248.765,54.031,1502.3,-254.877,1247.42,-35.6158,22.6239,-11.7635,-11.7499
79,25,-25,7.5,1500,-1500,812.947,735.787,263.668,132.199,1881.21,-271.635,1609.58,-34.8675,36.3611,0.225829,0.238392
80,25,-25,10,750,-750,165.792,105.709,-13.8962,-11.935,230.6,-74.0795,156.52,-7.75856,6.59479,-0.724787,-0.719628
81,25,-25,10,750,-750,165.792,105.709,-13.8962,-11.935,230.6,-74.0795,156.52,-7.75856,6.59479,-0.724787,-0.719628
82,25,-25,10,750,-1000,139.504,309.593,-5.02809,8.02214,429.691,-89.7052,339.986,-7.07609,15.1433,5.54531,5.5493
83,25,-25,10,750,-1000,139.504,309.593,-5.02809,8.02214,429.691,-89.7052,339.986,-7.07609,15.1433,5.54531,5.5493
84,25,-25,10,750,-1250,95.8339,551.438,12.2128,49.7691,667.163,-129.758,537.405,-5.75393,24.6801,14.0785,14.0886
85,25,-25,10,750,-1500,45.82,839.651,29.2711,114.176,962.05,-154.111,807.939,-4.0009,35.9361,22.9079,22.9166
86,25,-25,10,1000,-750,359.116,59.8519,20.3517,-23.9759,383.228,-105.661,277.567,-15.3374,5.04458,-7.35325,-7.34967
87,25,-25,10,1000,-750,359.116,59.8519,20.3517,-23.9759,383.228,-105.661,277.567,-15.3374,5.04458,-7.35325,-7.34967
88,25,-25,10,1000,-1000,334.399,264.953,21.1098,3.98447,596.137,-118.291,477.847,-14.8268,14.3275,-0.857534,-0.85489
89,25,-25,10,1000,-1000,334.399,264.953,21.1098,3.98447,596.137,-118.291,477.847,-14.8268,14.3275,-0.857534,-0.85489
90,25,-25,10,1000,-1250,294.137,517.63,25.5511,51.5193,854.183,-153.649,700.534,-13.8781,24.7676,7.63943,7.64861
91,25,-25,10,1000,-1500,244.741,821.304,47.0545,115.041,1167.99,-177.33,990.664,-12.5463,36.7038,18.4998,18.5076
92,25,-25,10,1250,-750,600.037,-2.35985,78.1483,-37.4655,590.999,-165.29,425.71,-24.7464,2.74828,-15.7357,-15.7263
93,25,-25,10,1250,-1000,578.379,188.749,79.3341,-9.10468,789.83,-176.248,613.582,-24.3758,11.8482,-10.4834,-10.4747
94,25,-25,10,1250,-1250,542.717,462.64,85.1552,37.7318,1085.1,-192.463,892.637,-23.6687,23.8373,-0.343232,-0.335639
95,25,-25,10,1250,-1500,495.643,772.465,97.2494,105.331,1416.06,-212.44,1203.62,-22.5967,36.5458,9.81394,9.8203
96,25,-25,10,1500,-750,889.502,-66.4759,164.694,-47.3816,868.261,-216.253,652.008,-36.0449,0.502021,-25.4916,-25.4841
97,25,-25,10,1500,-1000,872.37,99.9551,165.955,-23.178,1044.87,-225.491,819.379,-35.8003,8.59253,-21.509,-21.5021
98,25,-25,10,1500,-1250,843.13,378.983,170.619,19.4076,1340.67,-239.383,1101.29,-35.3212,21.433,-12.3527,-12.3468
99,25,-25,10,1500,-1500,798.36,702.833,181.922,90.2393,1707.62,-258.67,1448.95,-34.4607,35.3883,0.000426702,0.00507025
100,25,-25,12.5,750,-750,90.7992,77.4395,-5.7765,-38.1962,107.853,-85.9951,21.8584,-5.43499,5.51613,0.643269,0.646553
101,25,-25,12.5,750,-750,90.7992,77.4395,-5.7765,-38.1962,107.853,-85.9951,21.8584,-5.43499,5.51613,0.643269,0.646553
102,25,-25,12.5,750,-1000,88.3738,251.421,-10.3405,-11.5151,294.944,-95.2685,199.675,-5.39867,13.2292,5.94314,5.94544
103,25,-25,12.5,750,-1000,88.3738,251.421,-10.3405,-11.5151,294.944,-95.2685,199.675,-5.39867,13.2292,5.94314,5.94544
104,25,-25,12.5,750,-1250,75.7031,510.22,-12.1814,15.2832,544.957,-107.5,437.457,-5.00657,23.569,13.5659,13.5672
105,25,-25,12.5,750,-1500,30.2127,807.442,-8.36896,75.7974,832.469,-131.509,700.96,-3.3882,35.2623,22.433,22.4326
106,25,-25,12.5,1000,-750,309.918,40.1778,-0.832906,-38.7035,275.52,-106.05,169.47,-14.0472,4.37909,-6.25015,-6.24801
107,25,-25,12.5,1000,-750,309.918,40.1778,-0.832906,-38.7035,275.52,-106.05,169.47,-14.0472,4.37909,-6.25015,-6.24801
108,25,-25,12.5,1000,-1000,308.445,209.603,-13.1415,-12.0675,463.374,-112.466,350.908,-14.0832,12.4211,-1.21312,-1.21168
109,25,-25,12.5,1000,-1000,308.445,209.603,-13.1415,-12.0675,463.374,-112.466,350.908,-14.0832,12.4211,-1.21312,-1.21168
110,25,-25,12.5,1000,-1250,275.82,479.314,-5.40864,15.3376,726.389,-131.063,595.326,-13.2867,23.7152,6.59312,6.59324
111,25,-25,12.5,1000,-1500,222.532,771.432,25.2156,64.064,1027.4,-160.061,867.336,-11.795,35.3603,17.8914,17.8896
112,25,-25,12.5,1250,-750,562.304,-27.5191,39.9144,-54.6361,467.832,-143.885,323.947,-23.7844,1.82249,-15.7222,-15.7218
113,25,-25,12.5,1250,-1000,557.235,149.14,33.3308,-27.5255,660.062,-152.978,507.084,-23.8077,10.4627,-9.87479,-9.8753
114,25,-25,12.5,1250,-1250,524.407,416.489,35.1487,9.36344,938.598,-169.495,769.102,-23.1228,22.4041,-1.33667,-1.33836
115,25,-25,12.5,1250,-1500,477.172,736.011,44.1592,66.3054,1264.79,-191.414,1073.37,-22.0242,35.6553,8.88791,8.88476
116,25,-25,12.5,1500,-750,861.192,-87.4149,112.1,-69.5841,738.129,-195.617,542.511,-35.3595,-0.219536,-25.1794,-25.1814
117,25,-25,12.5,1500,-1000,856.512,71.842,105.892,-44.4322,913.731,-203.666,710.066,-35.4238,7.65095,-20.1845,-20.1873
118,25,-25,12.5,1500,-1250,826.275,328.105,108.042,-5.23425,1183.05,-218.698,964.353,-34.8822,19.6996,-12.8265,-12.8303
119,25,-25,12.5,1500,-1500,782.564,666.386,114.91,49.3997,1544.26,-238.686,1305.57,-34.0054,34.3935,-0.498652,-0.503757
120,25,-25,15,750,-750,53.2802,54.5998,-21.9413,-61.7601,6.44767,-87.4865,-81.0389,-4.01405,4.67695,0.708341,0.711565
121,25,-25,15,750,-1000,45.5347,221.937,-35.0441,-38.5665,171.152,-96.6406,74.5116,-3.7589,12.2991,6.39767,6.39967
122,25,-25,15,750,-1250,39.4955,440.737,-38.6526,7.45387,405.951,-110.691,295.26,-3.5951,21.4919,12.7394,12.7401
123,25,-25,15,750,-1500,10.9987,767.826,-40.8579,40.4023,704.393,-129.478,574.915,-2.58711,34.2949,21.8112,21.8103
124,25,-25,15,1000,-750,230.717,0.252106,19.5835,-67.405,144.97,-123.427,21.543,-11.6896,2.64132,-5.39915,-5.39828
125,25,-25,15,1000,-1000,225.083,185.991,13.347,-51.0269,344.393,-135.038,209.355,-11.6088,11.5571,0.796585,0.796319
126,25,-25,15,1000,-1250,222.482,400.575,4.8121,-9.08876,581.118,-144.534,436.584,-11.6008,21.0751,6.17025,6.16895
127,25,-25,15,1000,-1500,193.938,723.931,5.55525,20.8743,888.459,-163.7,724.759,-10.7919,34.033,16.7838,16.7809
128,25,-25,15,1250,-750,507.19,-39.3945,25.7025,-72.8409,362.507,-151.243,211.264,-22.3422,1.4699,-12.8716,-12.8725
129,25,-25,15,1250,-1000,531.218,115.96,-4.77024,-51.8633,536.717,-149.898,386.819,-22.9922,9.27146,-9.40911,-9.41024
130,25,-25,15,1250,-1250,494.451,352.101,-3.5231,-8.02682,788.379,-169.447,618.933,-22.1896,20.2294,-1.52426,-1.52685
131,25,-25,15,1250,-1500,452.41,682.862,7.44063,27.6013,1111.3,-192.089,919.216,-21.19,34.0746,7.4616,7.45736
132,25,-25,15,1500,-750,817.677,-97.891,72.8154,-90.6346,619.296,-198.051,421.245,-34.3029,-0.527948,-22.2475,-22.2507
133,25,-25,15,1500,-1000,832.248,48.9704,55.5242,-70.6657,787.862,-201.445,586.417,-34.712,6.87547,-19.4609,-19.4647
134,25,-25,15,1500,-1250,800.517,278.138,54.0941,-27.5839,1030.75,-217.867,812.88,-34.1145,17.9498,-12.3134,-12.3184
135,25,-25,15,1500,-1500,757.129,600.33,58.061,22.2864,1369.52,-238.9,1130.62,-33.2011,32.2403,-1.74815,-1.75459
136,25,-25,17.5,750,-750,-1.63336,12.4833,-60.2716,-83.7881,-152.875,-82.8407,-235.716,-1.88736,3.01219,0.0410137,0.0488463
137,25,-25,17.5,750,-1000,-20.069,194.314,-66.1393,-65.1936,15.7037,-97.5032,-81.7996,-1.22661,11.6134,6.32546,6.33207
138,25,-25,17.5,750,-1250,-30.9494,411.983,-74.6779,-31.7419,230.384,-112.74,117.644,-0.855319,20.8776,14.01,14.0151
139,25,-25,17.5,750,-1500,-38.1277,672.659,-86.4497,30.0342,504.67,-127.632,377.038,-0.610593,31.5758,20.9082,20.9119
140,25,-25,17.5,1000,-750,165.37,-36.8928,0.153748,-103.219,-13.3995,-127.345,-140.745,-9.60051,1.23791,-5.96946,-5.96504
141,25,-25,17.5,1000,-1000,154.004,131.171,-10.6053,-79.6841,162.853,-139.986,22.8669,-9.28195,9.56474,1.35934,1.36208
142,25,-25,17.5,1000,-1250,139.557,364.705,-18.9015,-47.8329,399.483,-154.919,244.564,-8.83149,20.0106,8.16006,8.16152
143,25,-25,17.5,1000,-1500,125.606,631.053,-24.5647,7.93687,684.758,-171.978,512.781,-8.38641,31.259,16.2294,16.229
144,25,-25,17.5,1250,-750,399.266,-97.7403,48.1012,-102.391,184.628,-169.482,15.1461,-19.3281,-0.890791,-12.6108,-12.6095
145,25,-25,17.5,1250,-1000,386.672,69.7332,39.248,-85.9569,353.446,-183.305,170.14,-19.0435,7.29851,-6.99636,-6.99613
146,25,-25,17.5,1250,-1250,437.981,287.905,-16.6977,-44.9331,615.03,-174.991,440.039,-20.5958,17.9253,-0.96605,-0.966054
147,25,-25,17.5,1250,-1500,394.875,580.425,-1.35743,-5.60732,912.094,-200.647,711.447,-19.4796,30.6407,6.9816,6.97975
148,25,-25,17.5,1500,-750,739.913,-126.521,48.8536,-110.103,462.87,-203.83,259.04,-32.3588,-1.38343,-20.2436,-20.2445
149,25,-25,17.5,1500,-1000,740.059,30.7706,23.9332,-90.2555,623.858,-210.671,413.187,-32.4152,6.27381,-17.3747,-17.3762
150,25,-25,17.5,1500,-1250,762.848,221.476,-1.9236,-59.2593,845.888,-212.056,633.832,-33.0722,15.8514,-11.8956,-11.8975
151,25,-25,17.5,1500,-1500,717.757,519.814,0.793456,-7.64281,1162.94,-235.69,927.249,-32.0778,29.4904,-2.22472,-2.22833
152,25,-25,20,750,-750,-39.2049,-30.3844,-100.23,-117.978,-306.188,-81.1526,-387.341,-0.305832,1.19739,-0.119137,-0.109424
153,25,-25,20,750,-1000,-63.6049,154.878,-99.7324,-96.0442,-131.882,-100.614,-232.496,0.580555,10.2205,6.13726,6.14489
154,25,-25,20,750,-1250,-69.4495,357.954,-112.632,-67.9962,64.5092,-110.109,-45.5995,0.806924,19.1158,13.2809,13.2862
155,25,-25,20,750,-1500,-75.9204,629.682,-124.575,-27.6081,331.228,-125.78,205.448,1.00528,30.292,21.6331,21.6379
156,25,-25,20,1000,-750,119.89,-79.1929,-37.7927,-136.754,-172.298,-126.652,-298.95,-7.87456,-0.499735,-5.92384,-5.91677
157,25,-25,20,1000,-1000,96.8895,100.002,-39.62,-114.772,11.4495,-144.549,-133.099,-7.11961,8.35233,0.937526,0.942493
