# Design Points of Design of Experiments
# Custom
# ,P28 - (B1_P1) h1 (degree) ,P29 - (B2_P1) h2 (degree) ,P30 - Vx (km hr^-1) ,P31 - n1 (rev min^-1) ,P32 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P28,P29,P30,P31,P32,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,27.5,-22.5,0,750,-750,244.705,148.26,134.797,30.5676,536.462,-41.8752,494.586,-11.0193,7.41595,-2.66024,-2.66253
2,27.5,-22.5,0,750,-1000,227.784,323.111,149.051,77.3517,750.304,-47.8004,702.504,-10.7704,14.1396,2.41551,2.41292
3,27.5,-22.5,0,750,-1250,200.913,553.574,171.137,145.338,1024.12,-50.5588,973.559,-10.1517,22.5231,9.47124,9.46639
4,27.5,-22.5,0,750,-1500,163.374,805.837,201.162,229.152,1337.61,-60.7419,1276.87,-9.03913,31.7027,16.9261,16.9205
5,27.5,-22.5,0,1000,-750,443.914,69.0314,245.096,21.854,736.488,-70.5786,665.909,-19.5765,5.05195,-10.9846,-10.9874
6,27.5,-22.5,0,1000,-1000,435.848,269.463,251.459,57.3321,976.2,-73.473,902.727,-19.5574,13.2708,-4.58779,-4.59086
7,27.5,-22.5,0,1000,-1250,416.73,503.659,267.506,117.014,1261.16,-74.6425,1186.52,-19.2801,22.1822,2.09667,2.09136
8,27.5,-22.5,0,1000,-1500,386.798,792.487,294.884,201.29,1605.67,-84.5742,1521.09,-18.7278,32.803,10.9951,10.9891
9,27.5,-22.5,0,1250,-750,694.799,-26.4379,390.209,15.1202,1010.29,-100.026,910.264,-30.3719,1.81303,-21.6967,-21.7017
10,27.5,-22.5,0,1250,-1000,690.528,176.95,395.172,40.9024,1237.13,-103.136,1133.99,-30.4474,10.5497,-15.2393,-15.2448
11,27.5,-22.5,0,1250,-1250,679.379,432.677,405.934,89.5192,1547.46,-108.02,1439.44,-30.4077,20.9487,-6.75358,-6.7595
12,27.5,-22.5,0,1250,-1500,659.483,718.146,423.662,163.805,1899.86,-115.158,1784.7,-30.196,31.8967,1.43463,1.42806
