,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
108,25.0,-32.5,15.0,1500,-750,830.353,79.0085,54.0051,-66.8367,814.208,-203.902,610.306,-34.6954,8.51564,-17.6249,-17.6273
109,25.0,-32.5,15.0,1500,-1000,792.256,323.565,53.9268,-18.5377,1079.78,-223.154,856.621,-33.9533,23.1581,-7.5988,-7.6026
110,25.0,-32.5,15.0,1500,-1250,731.932,665.778,62.3141,60.8655,1443.47,-251.089,1192.38,-32.6414,41.9128,6.70399,6.69821
111,25.0,-32.5,15.0,1500,-1500,649.134,1073.03,88.4897,173.792,1878.65,-288.71,1589.94,-30.6264,62.9851,22.1235,22.1152
112,25.0,-32.5,17.5,750,-750,-7.7941,141.601,-66.337,-72.2638,-27.585,-95.7818,-123.367,-1.67152,10.5327,4.67712,4.68504
113,25.0,-32.5,17.5,750,-1000,-12.869,360.94,-74.6056,-33.738,203.772,-108.524,95.2484,-1.51199,22.6032,15.3022,15.3087
114,25.0,-32.5,17.5,750,-1250,-36.3123,656.921,-78.0031,46.2392,514.524,-133.919,380.604,-0.694558,37.7593,27.025,27.0285
115,25.0,-32.5,17.5,750,-1500,-100.463,1018.43,-80.3235,145.347,861.826,-171.242,690.584,1.73877,55.7762,40.9491,40.9496
116,25.0,-32.5,17.5,1000,-750,160.151,114.311,-10.2857,-81.648,149.961,-141.871,8.08961,-9.45881,9.58311,1.29681,1.30054
117,25.0,-32.5,17.5,1000,-1000,141.238,347.753,-14.4973,-38.8729,396.306,-160.285,236.021,-8.86222,22.9091,9.78904,9.79129
118,25.0,-32.5,17.5,1000,-1250,133.28,652.251,-22.85,24.5211,728.794,-176.994,551.801,-8.67686,38.853,21.9189,21.9194
119,25.0,-32.5,17.5,1000,-1500,74.5919,1029.69,-24.4669,120.203,1090.59,-210.425,880.166,-6.64378,57.5712,37.6697,37.6675
120,25.0,-32.5,17.5,1250,-750,414.6,95.7273,21.2419,-82.818,389.582,-177.801,211.78,-19.7866,9.15053,-4.30032,-4.29872
121,25.0,-32.5,17.5,1250,-1000,429.328,316.421,-8.02259,-41.5634,647.818,-184.12,463.698,-20.3418,22.2845,2.96767,2.9683
122,25.0,-32.5,17.5,1250,-1250,378.565,637.056,9.14771,14.0404,976.561,-214.169,762.392,-19.0262,39.5377,14.692,14.6905
123,25.0,-32.5,17.5,1250,-1500,305.907,1027.27,33.7725,102.608,1377.43,-255.468,1121.96,-16.9498,59.4083,31.4077,31.4032
124,25.0,-32.5,17.5,1500,-750,765.543,57.0543,11.1744,-86.9059,661.146,-208.636,452.51,-32.9896,7.39528,-16.1885,-16.1881
125,25.0,-32.5,17.5,1500,-1000,758.382,277.239,0.0792778,-50.0739,911.69,-219.991,691.699,-32.9648,21.0223,-7.92598,-7.9272
126,25.0,-32.5,17.5,1500,-1250,700.704,612.447,6.69226,17.2982,1264.59,-249.424,1015.16,-31.6707,39.707,6.55262,6.54921
127,25.0,-32.5,17.5,1500,-1500,619.361,1016.86,37.6876,111.763,1686.8,-290.938,1395.87,-29.6605,60.8582,21.6948,21.6886
128,25.0,-32.5,20.0,750,-750,-61.8439,100.423,-101.042,-94.3653,-180.383,-95.8964,-276.279,0.532062,8.43322,5.45694,5.46638
129,25.0,-32.5,20.0,750,-1000,-82.6819,334.466,-108.313,-61.3392,44.4935,-115.985,-71.4917,1.30955,21.693,15.7006,15.7084
130,25.0,-32.5,20.0,750,-1250,-85.7852,615.741,-123.511,-14.9391,320.373,-129.032,191.341,1.37377,36.428,27.2915,27.2987
131,25.0,-32.5,20.0,750,-1500,-127.355,966.192,-119.599,97.9657,700.013,-166.732,533.282,2.86506,54.4213,40.6825,40.6866
132,25.0,-32.5,20.0,1000,-750,101.04,82.8927,-46.3815,-111.25,-7.46457,-142.098,-149.562,-7.28168,8.01563,0.296434,0.303879
133,25.0,-32.5,20.0,1000,-1000,87.6505,309.954,-59.7488,-75.0724,220.842,-157.566,63.2766,-6.85879,21.3762,8.73584,8.74209
134,25.0,-32.5,20.0,1000,-1250,77.2601,598.887,-68.5408,-33.2915,519.858,-172.475,347.383,-6.51249,36.7743,22.4897,22.4939
135,25.0,-32.5,20.0,1000,-1500,39.7294,972.929,-70.4251,73.3367,911.815,-205.64,706.175,-5.23695,55.7493,37.3841,37.3854
136,25.0,-32.5,20.0,1250,-750,310.192,51.4772,28.2887,-121.224,207.222,-199.235,7.98711,-16.6582,6.63237,-5.32068,-5.31703
137,25.0,-32.5,20.0,1250,-1000,296.179,281.887,19.6863,-91.1025,455.5,-215.962,239.539,-16.316,20.7294,3.79574,3.79787
138,25.0,-32.5,20.0,1250,-1250,282.659,577.89,7.98506,-33.5738,774.132,-234.498,539.634,-15.9352,37.0466,15.0238,15.0241
139,25.0,-32.5,20.0,1250,-1500,263.811,965.165,-4.45466,49.3341,1188.11,-256.575,931.539,-15.452,57.1706,30.5903,30.5884
140,25.0,-32.5,20.0,1500,-750,633.916,33.8967,43.3026,-117.994,498.854,-236.663,262.191,-29.4243,6.33111,-11.6046,-11.6036
141,25.0,-32.5,20.0,1500,-1000,691.377,248.382,-22.6654,-84.7374,755.609,-226.629,528.98,-31.0965,19.6282,-5.95462,-5.95345
142,25.0,-32.5,20.0,1500,-1250,654.358,547.361,-25.2164,-27.5772,1077.3,-250.593,826.705,-30.2664,36.8573,5.7261,5.72535
143,25.0,-32.5,20.0,1500,-1500,568.43,948.245,21.0144,44.2027,1490.03,-298.016,1192.01,-28.0315,58.1211,21.5157,21.5116
144,25.0,-32.5,22.5,750,-750,-109.039,56.92,-139.194,-129.543,-344.958,-95.1259,-440.084,2.44786,6.05514,4.31907,4.33221
145,25.0,-32.5,22.5,750,-1000,-127.894,290.878,-147.12,-98.3908,-123.072,-118.832,-241.905,3.09223,20.0526,15.4647,15.4739
146,25.0,-32.5,22.5,750,-1250,-147.759,580.786,-161.193,-37.8692,155.105,-143.991,11.1147,3.75987,35.6481,26.5328,26.5402
147,25.0,-32.5,22.5,750,-1500,-169.167,921.083,-163.989,30.6583,504.156,-168.484,335.672,4.51477,53.3325,40.3286,40.3357
148,25.0,-32.5,22.5,1000,-750,34.7783,40.612,-87.4725,-144.727,-191.389,-139.984,-331.372,-4.7035,5.64034,-0.243626,-0.231309
149,25.0,-32.5,22.5,1000,-1000,19.5112,275.296,-102.311,-117.328,33.3623,-156.611,-123.249,-4.19875,19.8162,7.99765,8.00771
150,25.0,-32.5,22.5,1000,-1250,5.73041,562.078,-109.678,-70.7991,333.751,-174.689,159.062,-3.69776,35.476,22.336,22.3447
151,25.0,-32.5,22.5,1000,-1500,-23.3587,911.45,-124.271,11.0134,676.705,-201.121,475.585,-2.67656,53.5872,37.8931,37.8988
152,25.0,-32.5,22.5,1250,-750,243.227,11.5855,-6.53385,-160.269,26.1907,-201.143,-174.952,-14.3472,4.41573,-6.58875,-6.5817
153,25.0,-32.5,22.5,1250,-1000,239.328,231.415,-32.3799,-134.297,250.182,-213.839,36.3432,-14.3135,18.2206,3.0415,3.04658
154,25.0,-32.5,22.5,1250,-1250,209.988,531.38,-38.9054,-73.1414,565.693,-238.343,327.35,-13.3667,35.2506,13.9546,13.9582
155,25.0,-32.5,22.5,1250,-1500,187.085,903.098,-46.2225,5.01179,966.077,-263.643,702.434,-12.6214,54.9426,30.559,30.5602
156,25.0,-32.5,22.5,1500,-750,515.186,-21.0414,59.8962,-162.84,291.578,-259.984,31.5938,-25.9844,3.24948,-12.5938,-12.5903
157,25.0,-32.5,22.5,1500,-1000,506.889,195.491,47.2644,-141.369,530.555,-275.786,254.769,-25.8862,16.9306,-4.28609,-4.28404
158,25.0,-32.5,22.5,1500,-1250,487.215,509.778,40.7677,-90.0703,870.96,-299.525,571.436,-25.3968,35.248,6.81217,6.81217
159,25.0,-32.5,22.5,1500,-1500,493.963,875.706,16.1191,-18.8752,1277.69,-310.571,967.118,-25.7051,55.1349,20.5934,20.5917
160,25.0,-32.5,25.0,750,-750,-150.449,12.7239,-181.888,-173.962,-517.588,-96.2176,-613.806,4.03707,3.54558,3.5859,3.60527
161,25.0,-32.5,25.0,750,-1000,-160.405,255.282,-184.939,-148.318,-280.631,-117.901,-398.532,4.31185,18.7462,13.6453,13.6588
162,25.0,-32.5,25.0,750,-1250,-184.214,546.368,-202.165,-95.0725,-16.3513,-145.779,-162.13,5.1379,34.911,23.9988,24.0058
163,25.0,-32.5,25.0,750,-1500,-204.049,851.56,-211.16,-21.2948,295.633,-170.381,125.253,5.8151,51.3838,38.2211,38.2261
164,25.0,-32.5,25.0,1000,-750,-35.292,3.70851,-129.275,-180.318,-376.007,-140.179,-516.187,-1.88567,3.41735,0.185812,0.202435
165,25.0,-32.5,25.0,1000,-1000,-54.3967,232.014,-144.65,-152.792,-161.306,-158.458,-319.764,-1.2321,17.7653,8.72035,8.73549
166,25.0,-32.5,25.0,1000,-1250,-87.1144,526.715,-151.369,-103.051,129.941,-182.987,-53.0463,0.0185022,34.2788,23.4149,23.4288
167,25.0,-32.5,25.0,1000,-1500,-71.0033,864.08,-176.877,-48.6498,471.615,-194.742,276.873,-0.668122,51.827,37.4895,37.5011
168,25.0,-32.5,25.0,1250,-750,172.867,-28.8134,-53.2828,-199.528,-171.839,-200.144,-371.983,-11.7364,2.06622,-6.42205,-6.41043
169,25.0,-32.5,25.0,1250,-1000,164.488,194.056,-75.0327,-172.068,57.1593,-215.599,-158.439,-11.5331,16.459,2.40002,2.40959
170,25.0,-32.5,25.0,1250,-1250,144.73,492.438,-89.1126,-123.148,359.052,-237.358,121.694,-10.9082,33.6869,12.6275,12.6362
171,25.0,-32.5,25.0,1250,-1500,133.721,846.164,-99.7096,-69.1161,733.831,-255.294,478.537,-10.5272,52.5795,30.6401,30.6458
172,25.0,-32.5,25.0,1500,-750,430.247,-67.0399,41.0474,-211.207,93.8513,-269.826,-175.974,-23.2532,0.528555,-13.3452,-13.3386
173,25.0,-32.5,25.0,1500,-1000,417.671,152.261,18.5116,-185.863,321.998,-286.662,35.3357,-22.9631,14.6926,-4.25739,-4.2528
174,25.0,-32.5,25.0,1500,-1250,401.342,450.291,3.84146,-142.652,633.947,-307.151,326.796,-22.5566,32.5256,6.21163,6.21449
175,25.0,-32.5,25.0,1500,-1500,367.636,806.763,-4.82235,-64.2351,1015.06,-335.067,679.996,-21.5023,52.3209,20.624,20.6245
176,25.0,-32.5,27.5,750,-750,-182.564,-43.1522,-230.644,-221.101,-700.798,-95.9391,-796.737,5.2124,0.320855,2.43401,2.46149
177,25.0,-32.5,27.5,750,-1000,-188.916,212.095,-233.011,-205.802,-456.694,-115.534,-572.228,5.37761,16.8403,12.5259,12.5487
178,25.0,-32.5,27.5,750,-1250,-207.563,539.865,-235.189,-184.582,-170.431,-142.248,-312.679,6.03081,35.3307,24.0867,24.1027
179,25.0,-32.5,27.5,750,-1500,-234.229,839.422,-244.113,-77.5601,163.625,-183.127,-19.5019,6.93472,51.4951,36.9417,36.9478
180,25.0,-32.5,27.5,1000,-750,-95.1446,-43.1792,-178.037,-221.96,-574.259,-139.208,-713.467,0.568063,0.55695,0.497317,0.513947
181,25.0,-32.5,27.5,1000,-1000,-120.969,182.146,-179.995,-194.686,-354.88,-162.655,-517.536,1.48314,15.2205,9.57888,9.59452
