# Design Points of Design of Experiments
# Custom
# ,P28 - (B1_P1) h1 (degree) ,P29 - (B2_P1) h2 (degree) ,P30 - Vx (km hr^-1) ,P31 - n1 (rev min^-1) ,P32 - n2 (rev min^-1) ,P17 - R1 (N) ,P18 - R2 (N) ,P19 - rx ring 1 (N) ,P20 - rx ring 2 (N) ,P21 - rx wmg (N) ,P22 - rx body (N) ,P23 - rx sum (N) ,P24 - mx1 (J) ,P25 - mx2 (J) ,P26 - mx wmg (J) ,P27 - mx sum (J) 
Name,P28,P29,P30,P31,P32,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27
1,20,-32.5,0,750,-750,98.2234,285.503,87.0561,101.846,542.968,-31.1477,511.82,-4.41697,15.7397,9.13737,9.13022
2,20,-32.5,0,750,-1000,34.5223,528.167,136.115,205.868,842.266,-42.7637,799.502,-3.05085,27.8311,18.5795,18.5727
3,20,-32.5,0,750,-1250,-37.1465,807.394,179.982,337.658,1194.92,-57.039,1137.88,-0.985163,41.8211,30.0846,30.0777
4,20,-32.5,0,750,-1500,-126.364,1130.02,252.076,503.705,1623.71,-81.0772,1542.63,1.58975,58.5313,43.321,43.3132
5,20,-32.5,0,1000,-750,249.584,272.635,116.273,109.948,717.072,-41.5842,675.487,-9.79319,17.7359,7.22421,7.21827
6,20,-32.5,0,1000,-1000,178.45,519.515,178.719,200.391,1025.31,-57.0137,968.299,-8.04805,28.6525,16.5742,16.5671
7,20,-32.5,0,1000,-1250,93.415,959.176,247.423,364.993,1566.54,-81.496,1485.04,-6.07993,49.0293,34.1406,34.1328
8,20,-32.5,0,1000,-1500,15.5778,1236.04,306.009,488.476,1915.62,-94.1942,1821.42,-3.99675,63.1315,44.1961,44.1881
9,20,-32.5,0,1250,-750,427.821,253.015,185.11,94.5325,916.268,-59.4421,856.826,-15.9114,15.7786,0.369719,0.36417
10,20,-32.5,0,1250,-1000,371.451,501.996,205.466,212.91,1240.59,-71.5097,1169.08,-14.7897,28.6347,11.1813,11.1751
11,20,-32.5,0,1250,-1250,281.59,812.525,266.199,337.015,1620.76,-88.5858,1532.17,-12.8018,44.2587,25.4775,25.4695
12,20,-32.5,0,1250,-1500,198.289,1183.45,368.955,490.769,2110.6,-114.637,1995.97,-10.7932,63.2265,40.3625,40.3539
13,20,-32.5,0,1500,-750,663.482,243.299,270.342,86.3197,1199.05,-82.7656,1116.28,-23.7976,16.8344,-3.5831,-3.58868
14,20,-32.5,0,1500,-1000,601.404,470.479,294.317,183.883,1488.13,-94.5506,1393.58,-22.6198,27.8896,4.44713,4.44029
15,20,-32.5,0,1500,-1250,523.892,811.97,321.026,356.153,1934.97,-110.98,1823.99,-21.0551,46.8147,20.9984,20.9912
16,20,-32.5,0,1500,-1500,432.9,1185.78,378.723,529.016,2417.28,-131.677,2285.61,-19.102,65.0274,37.9154,37.9062
17,20,-32.5,2.5,750,-750,100.71,285.913,70.8984,100.23,504.785,113.802,618.587,-4.50055,15.7386,9.14116,9.08474
18,20,-32.5,2.5,750,-1000,34.283,535.075,123.142,196.127,797.557,129.098,926.654,-2.8359,28.6156,19.8136,19.7438
19,20,-32.5,2.5,750,-1250,-44.9809,830.029,160.439,327.485,1146.56,136.443,1283,-0.741576,41.7339,30.3097,30.231
20,20,-32.5,2.5,750,-1500,-138.967,1154.13,222.439,486.712,1553.63,128.5,1682.13,1.95981,58.598,44.4443,44.3582
21,20,-32.5,2.5,1000,-750,240.101,271.379,107.36,93.3562,652.619,134.317,786.936,-9.52517,15.8196,5.34862,5.28018
22,20,-32.5,2.5,1000,-1000,175.523,510.133,150.94,189.159,946.188,115.964,1062.15,-8.03057,27.7519,15.6433,15.5731
23,20,-32.5,2.5,1000,-1250,101.959,818.713,219.541,312.751,1326,115.792,1441.79,-6.34624,43.1205,28.1426,28.063
