# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
0,30.0,-30.0,0.0,750,-750,259.901,263.745,172.548,78.1283,744.911,-52.7677,692.143,-12.9624,14.718,0.47399,0.471129
1,30.0,-30.0,0.0,750,-750,259.901,263.745,172.548,78.1283,744.911,-52.7677,692.143,-12.9624,14.718,0.47399,0.471129
2,30.0,-30.0,0.0,750,-1000,226.678,484.2,207.656,176.146,1049.96,-65.6458,984.312,-12.2535,25.0868,9.44963,9.44609
3,30.0,-30.0,0.0,750,-1000,226.678,484.2,207.656,176.146,1049.96,-65.6458,984.312,-12.2535,25.0868,9.44963,9.44609
4,30.0,-30.0,0.0,750,-1250,178.295,783.535,245.049,291.594,1418.66,-68.1933,1350.47,-10.6321,38.4426,20.5833,20.5774
5,30.0,-30.0,0.0,750,-1500,122.401,1116.68,304.096,430.424,1865.17,-85.9363,1779.23,-8.48736,53.5031,33.609,33.6022
6,30.0,-30.0,0.0,1000,-750,479.151,217.517,296.065,63.2728,1012.52,-85.1332,927.385,-23.0485,13.7192,-7.6216,-7.62504
7,30.0,-30.0,0.0,1000,-750,479.151,217.517,296.065,63.2728,1012.52,-85.1332,927.385,-23.0485,13.7192,-7.6216,-7.62504
8,30.0,-30.0,0.0,1000,-1000,462.864,475.983,318.141,144.9,1350.5,-92.5975,1257.91,-22.9966,26.3658,0.932573,0.928634
9,30.0,-30.0,0.0,1000,-1000,462.864,475.983,318.141,144.9,1350.5,-92.5975,1257.91,-22.9966,26.3658,0.932573,0.928634
10,30.0,-30.0,0.0,1000,-1250,424.815,763.806,362.373,273.607,1757.14,-97.9703,1659.17,-22.2748,39.8453,12.1346,12.1282
11,30.0,-30.0,0.0,1000,-1500,377.155,1111.87,410.431,407.779,2219.33,-113.14,2106.19,-20.986,55.4844,27.0174,27.0102
12,30.0,-30.0,0.0,1250,-750,751.538,138.773,464.286,52.2023,1333.93,-115.307,1218.62,-35.6875,10.4865,-19.7217,-19.7273
13,30.0,-30.0,0.0,1250,-1000,742.396,427.541,478.898,120.835,1701.37,-122.323,1579.05,-35.8214,25.6571,-9.02102,-9.02722
14,30.0,-30.0,0.0,1250,-1250,720.801,751.082,509.984,232.883,2136.36,-133.723,2002.63,-35.7458,41.3403,1.62446,1.61754
15,30.0,-30.0,0.0,1250,-1500,682.79,1115.14,559.796,379.576,2640.47,-149.745,2490.73,-35.1834,58.2965,15.4002,15.3924
16,30.0,-30.0,0.0,1500,-750,1083.74,47.4194,674.759,46.3719,1751.51,-165.967,1585.54,-51.1796,6.38159,-34.5712,-34.5777
17,30.0,-30.0,0.0,1500,-1000,1076.92,332.018,687.046,107.165,2098.85,-171.845,1927.01,-51.359,22.1958,-23.0816,-23.0886
18,30.0,-30.0,0.0,1500,-1250,1062.53,697.091,710.229,198.726,2568.35,-181.232,2387.12,-51.4386,40.8492,-9.73776,-9.74541
19,30.0,-30.0,0.0,1500,-1500,1036.52,1090.21,747.28,335.451,3097.36,-193.863,2903.5,-51.3192,59.7475,2.72957,2.72106
20,30.0,-30.0,2.5,750,-750,257.448,258.128,145.608,65.7878,697.863,-69.4742,628.389,-12.8735,14.4836,0.51786,0.515173
21,30.0,-30.0,2.5,750,-750,257.448,258.128,145.608,65.7878,697.863,-69.4742,628.389,-12.8735,14.4836,0.51786,0.515173
22,30.0,-30.0,2.5,750,-1000,221.973,482.303,175.007,158.035,993.278,-84.2697,909.008,-12.0281,24.9958,9.61789,9.61442
23,30.0,-30.0,2.5,750,-1000,221.973,482.303,175.007,158.035,993.278,-84.2697,909.008,-12.0281,24.9958,9.61789,9.61442
24,30.0,-30.0,2.5,750,-1250,170.147,775.36,206.306,269.415,1341.88,-95.8953,1245.99,-10.2586,38.1942,20.4215,20.4176
25,30.0,-30.0,2.5,750,-1500,115.959,1109.64,266.117,396.121,1779.59,-117.127,1662.46,-8.16953,53.2648,33.2372,33.2323
26,30.0,-30.0,2.5,1000,-750,480.932,213.572,257.703,49.9866,959.52,-103.759,855.761,-23.0805,13.5458,-8.33733,-8.34081
27,30.0,-30.0,2.5,1000,-750,480.932,213.572,257.703,49.9866,959.52,-103.759,855.761,-23.0805,13.5458,-8.33733,-8.34081
28,30.0,-30.0,2.5,1000,-1000,460.979,469.669,279.625,128.833,1287.98,-116.249,1171.73,-22.9237,26.0976,0.935202,0.930992
29,30.0,-30.0,2.5,1000,-1000,460.979,469.669,279.625,128.833,1287.98,-116.249,1171.73,-22.9237,26.0976,0.935202,0.930992
30,30.0,-30.0,2.5,1000,-1250,417.72,755.044,315.899,247.78,1670.71,-127.614,1543.09,-21.968,39.4669,12.2965,12.292
31,30.0,-30.0,2.5,1000,-1500,366.516,1102.84,359.45,379.927,2121.59,-145.523,1976.07,-20.5018,55.1602,26.9556,26.9502
32,30.0,-30.0,2.5,1250,-750,754.019,136.518,409.683,39.318,1267.93,-143.414,1124.52,-35.7172,10.3781,-19.7429,-19.7469
33,30.0,-30.0,2.5,1250,-1000,742.302,419.202,424.478,104.058,1623.58,-152.509,1471.07,-35.7879,25.2883,-9.5958,-9.60028
34,30.0,-30.0,2.5,1250,-1250,717.054,739.812,454.86,211.312,2045.77,-168.947,1876.82,-35.6069,40.8628,1.50971,1.5043
35,30.0,-30.0,2.5,1250,-1500,673.061,1095.07,504.3,360.557,2536.32,-185.859,2350.46,-34.8354,57.5667,15.2234,15.2173
36,30.0,-30.0,2.5,1500,-750,1088.8,39.4457,605.905,35.543,1670.06,-196.783,1473.27,-51.2874,6.05623,-34.7056,-34.7107
37,30.0,-30.0,2.5,1500,-1000,1081.19,328.766,616.725,90.2815,2014.22,-204.499,1809.72,-51.4757,22.0544,-23.8251,-23.8306
38,30.0,-30.0,2.5,1500,-1250,1063.09,685.558,641.995,180.011,2473.78,-216.505,2257.28,-51.4614,40.3461,-10.4507,-10.4568
39,30.0,-30.0,2.5,1500,-1500,1031.92,1077.91,681.892,310.597,2991.81,-232.374,2759.44,-51.1016,59.2426,2.58842,2.58162
40,30.0,-30.0,5.0,750,-750,248.261,240.171,92.0684,40.2256,592.575,-77.6682,514.906,-12.5466,13.7659,0.343952,0.341077
41,30.0,-30.0,5.0,750,-750,248.261,240.171,92.0684,40.2256,592.575,-77.6682,514.906,-12.5466,13.7659,0.343952,0.341077
42,30.0,-30.0,5.0,750,-1000,211.642,467.5,110.739,119.451,868.264,-93.9816,774.282,-11.5909,24.4889,9.23428,9.23042
43,30.0,-30.0,5.0,750,-1000,211.642,467.5,110.739,119.451,868.264,-93.9816,774.282,-11.5909,24.4889,9.23428,9.23042
44,30.0,-30.0,5.0,750,-1250,157.948,758.383,141.82,225.179,1209.09,-147.764,1061.32,-9.73723,37.6927,20.0652,20.0726
45,30.0,-30.0,5.0,750,-1500,102.131,1092.95,207.148,333.657,1631.07,-174.914,1456.16,-7.52775,52.7892,32.6735,32.6795
46,30.0,-30.0,5.0,1000,-750,478.335,195.807,186.26,23.7563,840.976,-114.876,726.1,-22.977,12.7063,-8.89039,-8.89445
47,30.0,-30.0,5.0,1000,-750,478.335,195.807,186.26,23.7563,840.976,-114.876,726.1,-22.977,12.7063,-8.89039,-8.89445
48,30.0,-30.0,5.0,1000,-1000,450.734,448.24,206.789,94.3372,1150.43,-129.552,1020.87,-22.5465,25.2214,0.96763,0.962702
49,30.0,-30.0,5.0,1000,-1000,450.734,448.24,206.789,94.3372,1150.43,-129.552,1020.87,-22.5465,25.2214,0.96763,0.962702
50,30.0,-30.0,5.0,1000,-1250,403.997,739.037,236.002,201.537,1521.29,-181.88,1339.41,-21.3929,38.8813,12.2667,12.2732
51,30.0,-30.0,5.0,1000,-1500,344.483,1080.76,272.835,331.623,1944.45,-203.003,1741.45,-19.5202,54.4961,26.7203,26.7254
