# Design Points of Design of Experiments
# Custom
# ,P1 - (B1_P1) h1 (degree) ,P2 - (B2_P1) h2 (degree) ,P3 - Vx (km hr^-1) ,P4 - n1 (rev min^-1) ,P5 - n2 (rev min^-1) ,P6 - r1-op (N) ,P7 - r2-op (N) ,P8 - rx_ring1-op (N) ,P9 - rx_ring2-op (N) ,P10 - rx_wmg-op (N) ,P11 - rx_body-op (N) ,P12 - rx_sum-op (N) ,P13 - mx1-op (J) ,P14 - mx2-op (J) ,P15 - mx_wmg-op (J) ,P16 - mx_sum-op (J) 
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16
1,20,-27.5,0,750,-750,132.06441,229.72302,83.62793,92.137924,517.38275,-33.885723,483.49701,-5.4788961,11.387875,4.3454576,4.3430982
2,20,-27.5,0,750,-1000,82.843193,423.74188,128.6302,170.14711,768.15643,-46.463425,721.69299,-4.294755,19.829647,11.783186,11.780125
3,20,-27.5,0,750,-1250,36.959656,705.61877,172.52388,247.5172,1102.9991,-50.532455,1052.4668,-3.0809698,31.231571,21.418055,21.412556
4,20,-27.5,0,750,-1500,-33.238323,1011.3484,221.11778,364.41772,1478.9224,-65.509285,1413.413,-1.0631528,43.946087,32.155029,32.148556
5,20,-27.5,0,1000,-750,283.69821,201.80185,138.50984,81.129051,679.55267,-50.888168,628.66449,-10.622262,10.87009,0.23147568,0.22879124
6,20,-27.5,0,1000,-1000,237.66023,412.40033,158.22934,169.41473,942.26355,-59.13316,883.13037,-9.7337084,20.284237,7.7733459,7.77005
7,20,-27.5,0,1000,-1250,189.38571,686.4967,188.86394,261.40564,1274.869,-61.604794,1213.264,-8.6262302,31.642447,18.834215,18.828558
8,20,-27.5,0,1000,-1500,122.864,1019.5529,264.51886,367.08887,1687.5161,-78.890144,1608.626,-6.9194403,45.532501,29.912779,29.906103
9,20,-27.5,0,1250,-750,481.80206,163.10944,211.67805,65.614891,881.1463,-61.686466,819.4599,-17.181377,9.6464434,-6.2685089,-6.2731299
10,20,-27.5,0,1250,-1000,446.31137,388.11789,225.33728,146.97444,1164.4794,-68.038872,1096.4404,-16.559549,20.000095,2.14731,2.142148
11,20,-27.5,0,1250,-1250,386.5574,662.27893,251.52425,259.69839,1509.9316,-80.202621,1429.729,-15.402092,31.998322,13.347453,13.341294
12,20,-27.5,0,1250,-1500,317.24054,988.48401,291.28745,379.92456,1905.093,-93.701904,1811.3911,-13.909105,45.741772,26.124891,26.11796
13,20,-27.5,0,1500,-750,707.83209,102.71373,309.03751,66.095024,1124.7327,-90.725281,1034.0076,-24.89967,7.3596411,-13.008693,-13.01401
14,20,-27.5,0,1500,-1000,663.19232,342.45718,337.69849,113.96143,1397.2129,-95.722458,1301.4904,-24.073097,18.747112,-5.3829942,-5.3887239
15,20,-27.5,0,1500,-1250,604.28076,629.48535,361.59915,213.49957,1748.8058,-105.59923,1643.2065,-22.991325,31.589485,5.8817525,5.8752713
16,20,-27.5,0,1500,-1500,547.82275,967.42065,384.54028,346.16806,2175.4126,-116.3999,2059.0127,-21.920668,46.193878,19.621986,19.614546
17,20,-27.5,2.5,750,-750,129.83127,228.11108,61.969044,77.199532,478.17703,-45.884499,432.29251,-5.4151044,11.333449,4.4363265,4.4342704
18,20,-27.5,2.5,750,-1000,81.949341,423.64172,105.25945,146.0863,720.71307,-62.880089,657.83295,-4.269959,19.796478,12.021528,12.018469
19,20,-27.5,2.5,750,-1250,29.124973,699.93701,139.27841,222.73433,1031.9681,-74.010818,957.9574,-2.8533778,31.044838,21.120016,21.116585
20,20,-27.5,2.5,750,-1500,-40.758469,1006.319,180.81696,337.27127,1399.2854,-90.467941,1308.8174,-0.84190965,43.801342,31.877066,31.872751
21,20,-27.5,2.5,1000,-750,281.18552,199.61349,109.9581,68.085281,632.72968,-66.120155,566.6095,-10.564207,10.807007,0.15459053,0.15187927
22,20,-27.5,2.5,1000,-1000,235.15077,410.99573,127.55679,149.16583,889.08002,-76.729462,812.35052,-9.6594763,20.225632,7.9681282,7.9648037
23,20,-27.5,2.5,1000,-1250,182.92218,680.38049,157.79747,233.33389,1204.4445,-85.349586,1119.0948,-8.4271708,31.450289,18.736116,18.732576
24,20,-27.5,2.5,1000,-1500,116.13055,1013.0056,230.61458,332.13928,1605.9835,-106.54319,1499.4403,-6.7422953,45.317581,29.580278,29.575693
25,20,-27.5,2.5,1250,-750,474.13611,160.39853,172.04286,52.366051,818.19873,-83.050407,735.14832,-17.034332,9.5524921,-6.3552094,-6.3579078
26,20,-27.5,2.5,1250,-1000,432.72723,382.56662,183.34558,131.60629,1089.0563,-91.899712,997.15649,-16.291708,19.824036,2.2165167,2.2133157
27,20,-27.5,2.5,1250,-1250,371.47968,658.76447,208.69861,234.29195,1424.5638,-105.68716,1318.8768,-15.070364,31.879345,13.519978,13.51606
28,20,-27.5,2.5,1250,-1500,310.27371,981.27454,248.88802,347.95859,1817.9125,-121.69113,1696.2213,-13.693964,45.512024,25.942863,25.938112
29,20,-27.5,2.5,1500,-750,702.15918,113.67449,269.62784,34.778805,1061.0404,-112.59758,948.44281,-24.713011,7.7855253,-13.2088,-13.212153
30,20,-27.5,2.5,1500,-1000,669.21783,332.98492,274.55167,109.54237,1326.6025,-119.29498,1207.3075,-24.164036,18.454746,-5.628787,-5.6325464
31,20,-27.5,2.5,1500,-1250,621.66479,617.38281,291.40707,209.72704,1681.5275,-129.74738,1551.7802,-23.313324,31.301247,5.4468093,5.4424634
32,20,-27.5,2.5,1500,-1500,556.02728,952.255,318.24609,338.40869,2095.3704,-144.20654,1951.1638,-22.040783,45.87381,19.225786,19.220673
33,20,-27.5,5,750,-750,122.3637,219.20032,22.953541,46.191696,393.58307,-50.126381,343.4567,-5.2105761,11.058025,4.4089084,4.4069266
34,20,-27.5,5,750,-1000,76.794868,421.62381,55.48423,99.853081,620.14581,-67.917267,552.22864,-4.1269369,19.667303,12.191945,12.18889
35,20,-27.5,5,750,-1250,15.421441,688.89124,82.526192,182.11365,911.26184,-102.08932,809.17255,-2.4600697,30.778553,20.686623,20.688494
36,20,-27.5,5,750,-1500,-54.365322,995.43457,112.636,288.96619,1259.2941,-122.89508,1136.399,-0.44500524,43.584061,31.387574999999998,31.388155
37,20,-27.5,5,1000,-750,273.29724,190.98068,55.425831,40.781528,534.49261,-70.370178,464.1225,-10.376022,10.507735,-0.14477971,-0.14749897
38,20,-27.5,5,1000,-1000,228.64825,405.90543,69.306946,105.83662,778.89844,-83.534058,695.36438,-9.4629526,20.037277,8.1139822,8.1104259
39,20,-27.5,5,1000,-1250,171.19974,667.58624,108.16874,182.89662,1082.6289,-117.92825,964.70044,-8.1169491,31.137424,18.293592,18.294977
40,20,-27.5,5,1000,-1500,98.425354,1000.7204,168.53,274.0029,1457.2826,-142.8233,1314.4595,-6.2621174,44.957409,29.127535,29.127542
41,20,-27.5,5,1250,-750,458.50275,145.6907,116.3574,29.23217,710.73907,-113.35156,597.38751,-16.685463,9.0251942,-5.7812848,-5.7788682
42,20,-27.5,5,1250,-1000,415.3692,369.21832,118.87155,100.67544,966.05652,-123.31699,842.7395,-15.914194,19.428331,2.5001063,2.5018871
43,20,-27.5,5,1250,-1250,366.2114,644.8833,138.09637,187.00607,1290.9121,-138.436,1152.4758,-14.911394,31.48843,12.929167,12.930035
44,20,-27.5,5,1250,-1500,295.47714,967.69965,183.25356,287.63916,1666.2018,-159.17873,1507.0231,-13.278828,45.155685,25.583246,25.582891
45,20,-27.5,5,1500,-750,691.58929,101.38083,197.5871,13.134484,945.52417,-146.25136,799.27283,-24.463322,7.3180666,-12.680888,-12.679515
46,20,-27.5,5,1500,-1000,647.98431,320.84894,204.8461,77.73867,1193.2025,-156.5549,1036.6476,-23.721771,18.06181,-4.855484,-4.8547478
47,20,-27.5,5,1500,-1250,588.71326,604.57288,215.03983,172.44073,1524.6078,-169.76776,1354.84,-22.647896,30.934635,6.1051784,6.1051412
48,20,-27.5,5,1500,-1500,533.24744,938.03235,230.35249,291.23987,1926.2446,-183.99997,1742.2446,-21.519592,45.525116,19.06864,19.067759
49,20,-27.5,7.5,750,-750,109.45544,198.32288,0.74439776,16.740883,312.10324,-72.675476,239.4278,-4.8950834,10.433408,3.9395084,3.9457269
50,20,-27.5,7.5,750,-1000,61.520157,401.80209,19.289543,66.316292,519.57727,-92.302856,427.27448,-3.7169547,19.173717,11.827201,11.8322
51,20,-27.5,7.5,750,-1250,1.7901173,671.35132,33.361763,145.04224,791.22443,-100.63058,690.59381,-2.0766134,30.413858,20.250078,20.249002
52,20,-27.5,7.5,750,-1500,-68.346062,981.00342,53.151932,243.67426,1122.735,-124.15852,998.5766,-0.039515674,43.367821,30.859116,30.856464
